P,item_order,item_material,item_id,max_length,min_length
9,order192,XXB-0218SD,24122,1258,113
9,order192,XXB-0225S,19956,734,497
9,order192,XXB-0225S,21973,734,497
9,order192,YDH-0225S,22573,1348,498
4,order193,NJYH-0215S,25666,453,92.5
4,order193,NJYH-0215S,26725,453,92.5
4,order193,NJYH-0215S,27547,453,92.5
4,order193,NJYH-0215S,29274,453,92.5
4,order193,NJYH-0215S,25224,288,118
4,order193,NJYH-0215S,25307,288,118
4,order193,NJYH-0215S,25787,288,118
4,order193,NJYH-0215S,26267,288,118
4,order193,NJYH-0215S,26327,288,118
4,order193,NJYH-0215S,27523,288,118
4,order193,NJYH-0215S,28401,288,118
4,order193,NJYH-0215S,28661,288,118
4,order193,NJYH-0215S,29209,473,132.5
4,order193,NJYH-0215S,25668,288,158
4,order193,NJYH-0215S,27626,288,158
4,order193,NJYH-0215S,25836,510,179.5
4,order193,NJYH-0215S,26503,510,179.5
4,order193,NJYH-0215S,26816,510,179.5
4,order193,NJYH-0215S,28849,510,179.5
4,order193,NJYH-0215S,29384,530,180.5
4,order193,NJYH-0215S,26067,454,289
4,order193,NJYH-0215S,26529,454,289
4,order193,NJYH-0215S,27083,454,289
4,order193,NJYH-0215S,27437,454,289
4,order193,NJYH-0215S,29270,474,289
4,order193,NJYH-0215S,27218,2331,392
4,order193,NJYH-0218S,26013,392,58
4,order193,NJYH-0218S,26086,392,58
4,order193,NJYH-0218S,25712,510,78
4,order193,NJYH-0218S,25777,510,78
4,order193,NJYH-0218S,26248,510,78
4,order193,NJYH-0218S,26352,510,78
4,order193,NJYH-0218S,26931,510,78
4,order193,NJYH-0218S,26970,510,78
4,order193,NJYH-0218S,27215,510,78
4,order193,NJYH-0218S,27352,510,78
4,order193,NJYH-0218S,24947,543.5,194
4,order193,NJYH-0218S,26315,543,194
4,order193,NJYH-0218S,26835,543,194
4,order193,NJYH-0218S,28002,543,194
4,order193,NJYH-0218S,28701,543,194
4,order193,NJYH-0218S,25861,350,198
4,order193,NJYH-0218S,26377,350,198
4,order193,NJYH-0218S,26422,350,198
4,order193,NJYH-0218S,26973,350,198
4,order193,NJYH-0218S,27375,350,198
4,order193,NJYH-0218S,27653,350,198
4,order193,NJYH-0218S,28754,350,198
4,order193,NJYH-0218S,29136,350,198
4,order193,NJYH-0218S,27409,346.5,199
4,order193,NJYH-0218S,25306,392,293.5
4,order193,NJYH-0218S,27963,392,293.5
4,order193,NJYH-0218S,28984,392,293.5
4,order193,NJYH-0218S,29442,392,293.5
4,order193,NJYH-0218S,25380,530,325
4,order193,NJYH-0218S,24836,392,326
4,order193,NJYH-0218S,26643,510,329
4,order193,NJYH-0218S,27145,510,329
4,order193,NJYH-0218S,28463,510,329
4,order193,NJYH-0218S,28848,510,329
4,order193,NJYH-0218S,28912,392,346
4,order193,NJYH-0218SD,26036,448,58
4,order193,NJYH-0218SD,26895,428,58
4,order193,NJYH-0218SD,26919,2428,347
4,order193,NJYH-0225S,26480,2190,368
4,order193,NJYH-0225S,27784,585,368
21,order194,YDBS-0218S,388,1234,750
21,order194,YDBS-0218S,3676,1234,750
21,order194,YSH-0215S,61,714,178
21,order194,YSH-0215S,1925,714,178
21,order194,YSH-0215S,4594,1466,178
21,order194,YSH-0215S,852,382.5,338
21,order194,YSH-0215S,3821,382.5,338
21,order194,YSH-0215S,4014,1965.5,338
21,order194,YSH-0215S,4661,1965.5,338
21,order194,YSH-0215S,1433,714,380.5
21,order194,YSH-0215S,3870,714,380.5
21,order194,YSH-0215S,4225,1466,380.5
21,order194,YSH-0215S,906,714,589.5
21,order194,YSH-0215S,1557,723,589.5
21,order194,YSH-0215S,2522,723,589.5
21,order194,YSH-0215S,4480,714,589.5
21,order194,YSH-0215S,1428,1187,700
21,order194,YSH-0215S,2512,1187,700
21,order194,YSH-0215S,4565,1452,1187
21,order194,YSH-0218S,491,268,219
21,order194,YSH-0218S,4566,268,219
21,order194,YSH-0218S,1997,1452,268
21,order194,YSH-0218S,510,504.5,338
21,order194,YSH-0218S,1108,504.5,338
21,order194,YSH-0218S,1180,557,338
21,order194,YSH-0218S,1269,504.5,338
21,order194,YSH-0218S,1768,504.5,338
21,order194,YSH-0218S,1857,504.5,338
21,order194,YSH-0218S,2394,557,338
21,order194,YSH-0218S,2519,557,338
21,order194,YSH-0218S,3838,557,338
21,order194,YSH-0218S,4294,504.5,338
21,order194,YSH-0218S,4428,504.5,338
21,order194,YSH-0218S,2761,518,380.5
21,order194,YSH-0218S,2427,498,382
21,order194,YSH-0218S,3868,498,382
21,order194,YSH-0218S,4458,498,382
21,order194,YSH-0218S,4459,498,382
21,order194,YSH-0218S,3407,498,383
21,order194,YSH-0218S,4133,498,383
21,order194,YSH-0218S,712,558,401
21,order194,YSH-0218S,808,558,401
21,order194,YSH-0218S,1879,558,401
21,order194,YSH-0218S,1537,558,461
21,order194,YSH-0218S,815,700,484.5
21,order194,YSH-0218S,1320,700,484.5
21,order194,YSH-0218S,2345,700,484.5
21,order194,YSH-0218S,3427,700,484.5
21,order194,YSH-0218S,74,714,557
21,order194,YSH-0218S,127,714,557
21,order194,YSH-0218S,913,1466,557
21,order194,YSH-0218S,1438,589.5,557
21,order194,YSH-0218S,1501,714,557
21,order194,YSH-0218S,2823,714,557
21,order194,YSH-0218S,2914,1466,557
21,order194,YSH-0218S,3292,1466,557
21,order194,YSH-0218S,3898,714,557
21,order194,YSH-0218S,4425,714,557
21,order194,YSH-0218S,59,608,558
21,order194,YSH-0218S,474,598,558
21,order194,YSH-0218S,481,2045,558
21,order194,YSH-0218S,654,2045,558
21,order194,YSH-0218S,990,598,558
21,order194,YSH-0218S,1178,598,558
21,order194,YSH-0218S,1231,608,558
21,order194,YSH-0218S,2216,608,558
21,order194,YSH-0218S,2845,608,558
21,order194,YSH-0218S,2874,2045,558
21,order194,YSH-0218S,3190,608,558
21,order194,YSH-0218S,3472,598,558
21,order194,YSH-0218S,3726,2045,558
21,order194,YSH-0218S,3775,598,558
21,order194,YSH-0218S,4107,608,558
21,order194,YSH-0218S,4533,598,558
21,order194,YSH-0218SD,1469,1272,58
21,order194,YSH-0218SD,1639,338,58
21,order194,YSH-0218SD,2221,1312,58
21,order194,YSH-0218SD,2265,338,58
21,order194,YSH-0218SD,2482,1522,58
21,order194,YSH-0218SD,2596,338,58
21,order194,YSH-0218SD,3507,1252,58
21,order194,YSH-0218SD,4302,1502,58
21,order194,YSH-0218SD,4454,338,58
21,order194,YSH-0218SD,4455,1292,58
21,order194,YSH-0225S,905,1452,557
21,order194,YSH-0225S,1700,700,557
21,order194,YSH-0225S,3467,700,557
21,order194,YSH-0225S,3759,1452,557
21,order194,YSH-0225S,4504,700,557
21,order194,YSH-0225S,4621,700,557
21,order194,YSH-0225S,4,1237.5,558
21,order194,YSH-0225S,858,1237.5,558
21,order194,YSH-0225S,1509,1237.5,558
21,order194,YSH-0225S,1701,1237.5,558
21,order194,YSH-0225S,4469,1237.5,558
21,order194,YSH-0225S,4548,1237.5,558
12,order195,HYBW-0218S,25359,2078,598
12,order195,HYBW-0225S,28947,2078,368
12,order195,MNH-0218S,25418,1210,277
12,order195,MNH-0218S,28558,1210,277
12,order195,MNH-0218S,25629,348,278
12,order195,MNH-0218S,26411,348,278
12,order195,MNH-0218S,25403,1210,311
12,order195,NJYH-0215S,26351,759,212.5
12,order195,NJYH-0215S,27563,759,212.5
12,order195,NJYH-0215S,28847,759,212.5
12,order195,NJYH-0215S,25167,288,238
12,order195,NJYH-0215S,26894,288,238
12,order195,NJYH-0215S,26930,288,238
12,order195,NJYH-0215S,27336,288,238
12,order195,NJYH-0215S,28120,288,238
12,order195,NJYH-0215S,28781,288,238
12,order195,NJYH-0215S,25327,760,289
12,order195,NJYH-0215S,25604,760,289
12,order195,NJYH-0215S,27859,760,289
12,order195,NJYH-0215S,27342,895,396
12,order195,NJYH-0215S,26128,2331,794
12,order195,NJYH-0215S,27911,895,801
12,order195,NJYH-0215S,27759,895,803
12,order195,NJYH-0218S,25475,2040,58
12,order195,NJYH-0218S,26045,2040,58
12,order195,NJYH-0218S,28344,794,58
12,order195,NJYH-0218S,28753,794,58
12,order195,NJYH-0218S,26413,794,293.5
12,order195,NJYH-0218S,26679,794,293.5
12,order195,NJYH-0218S,27835,794,293.5
12,order195,NJYH-0218S,29273,794,293.5
12,order195,NJYH-0218S,27564,825,299.5
12,order195,NJYH-0218S,28135,825,299.5
12,order195,NJYH-0218S,29095,825,299.5
12,order195,NJYH-0218S,24943,395,303
12,order195,NJYH-0218S,28001,802,303
12,order195,NJYH-0218S,27519,2040,322
12,order195,NJYH-0218S,28911,895,322
12,order195,NJYH-0218S,29399,895,322
12,order195,NJYH-0218S,26623,793,325.5
12,order195,NJYH-0218S,25027,973.5,343
12,order195,NJYH-0218S,25205,973.5,343
12,order195,NJYH-0218S,26216,794,345
12,order195,NJYH-0218S,27482,378,345
12,order195,NJYH-0218S,27779,794,345
12,order195,NJYH-0218S,28454,378,345
12,order195,NJYH-0218S,29049,794,345
12,order195,NJYH-0218S,29063,794,345
12,order195,NJYH-0218S,24989,828,346
12,order195,NJYH-0218S,25531,538,346
12,order195,NJYH-0218S,25703,478,346
12,order195,NJYH-0218S,25909,828,346
12,order195,NJYH-0218S,26471,478,346
12,order195,NJYH-0218S,28865,478,346
12,order195,NJYH-0218S,25901,441,378
12,order195,NJYH-0218S,25026,474,411
12,order195,NJYH-0218S,25345,824,411
12,order195,NJYH-0218S,25687,474,411
12,order195,NJYH-0218S,27451,908.5,411
12,order195,NJYH-0218S,27452,908.5,411
12,order195,NJYH-0218S,27984,908.5,411
12,order195,NJYH-0218S,28668,824,411
12,order195,NJYH-0218S,28968,474,411
12,order195,NJYH-0218S,28740,794,441
12,order195,NJYH-0218S,27262,794,791
12,order195,NJYH-0218SD,26414,830,58
12,order195,NJYH-0218SD,26999,2078,58
12,order195,NJYH-0218SD,27201,2098,58
12,order195,NJYH-0218SD,28328,850,58
12,order195,NJYH-0218SD,27404,794,326
12,order195,NJYH-0218SD,28895,794,346
12,order195,NJYH-0218SD,27712,2428,347
1,order196,NDSF-0218S,20889,427,58
1,order196,NDSF-0218S,24342,427,58
1,order196,NDSF-0218S,20143,552,427
1,order196,XXB-0218S,21436,672,427
1,order196,XXB-0218SD,20491,447,58
1,order196,XXB-0218SD,21319,447,58
6,order197,LMW-0215S,25755,342,311.5
6,order197,LMW-0215S,29277,406,311.5
6,order197,LMW-0215S,26706,470.5,342
6,order197,LMW-0215S,28572,1391.5,342
6,order197,LMW-0215S,26229,490,406
6,order197,LMW-0215S,27148,834,821.5
6,order197,LMW-0218S,27422,2438,38
6,order197,LMW-0218S,29036,2438,38
6,order197,LMW-0218S,25080,1260,58
6,order197,LMW-0218S,26869,1260,58
6,order197,LMW-0218S,27103,342,58
6,order197,LMW-0218S,28029,342,58
6,order197,LMW-0218S,26108,835,209.5
6,order197,LMW-0218S,27042,405,238
6,order197,LMW-0218S,25542,360,341
6,order197,LMW-0218S,26589,360,341
6,order197,LMW-0218S,25796,379,342
6,order197,LMW-0218S,25820,379,342
6,order197,LMW-0218S,27496,360,342
6,order197,LMW-0218S,28196,379,342
6,order197,LMW-0218S,28702,379,342
6,order197,LMW-0218S,26776,833,358
6,order197,LMW-0218S,27086,833,358
6,order197,LMW-0218S,27741,405,359.5
6,order197,LMW-0218S,27572,1260,377
6,order197,LMW-0218S,28716,821.5,377
6,order197,LMW-0218S,28920,836,377
6,order197,LMW-0218S,29007,836,377
6,order197,LMW-0218S,29206,406,377
6,order197,LMW-0218S,25175,1262,377.5
6,order197,LMW-0218S,27527,900,378
6,order197,LMW-0218S,29261,900,378
6,order197,LMW-0218S,25109,1262,379
6,order197,LMW-0218S,25745,775,379
6,order197,LMW-0218S,25039,1410,380
6,order197,LMW-0218S,25372,812,380
6,order197,LMW-0218S,26887,852,380
6,order197,LMW-0218S,27705,899,380
6,order197,LMW-0218S,28489,899,380
6,order197,LMW-0218S,29170,1410,380
6,order197,LMW-0218S,26665,1298,398
6,order197,LMW-0218S,27811,775,406
6,order197,LMW-0218S,28838,1298,577
6,order197,LMW-0218S,28112,836,775
6,order197,XXB-0218S,27509,835,375
6,order197,XXB-0218S,29171,1406.5,375
6,order197,XXB-0218S,25598,835,426.5
6,order197,XXB-0218S,29345,835,426.5
6,order197,XXB-0218S,25735,835,430
5,order198,XXB-0215S,19639,423,92.5
5,order198,XXB-0215S,21202,414,92.5
5,order198,XXB-0215S,22655,414,92.5
5,order198,XXB-0215S,23290,414,92.5
5,order198,XXB-0215S,24098,414,92.5
5,order198,XXB-0215S,24754,414,92.5
5,order198,XXB-0215S,20169,388,118
5,order198,XXB-0215S,20696,388,118
5,order198,XXB-0215S,21368,388,118
5,order198,XXB-0215S,21877,388,118
5,order198,XXB-0215S,21906,388,118
5,order198,XXB-0215S,21908,388,118
5,order198,XXB-0215S,23044,388,118
5,order198,XXB-0215S,23385,388,118
5,order198,XXB-0215S,23443,388,118
5,order198,XXB-0215S,23991,388,118
5,order198,XXB-0215S,24326,388,118
5,order198,XXB-0215S,24767,388,118
5,order198,XXB-0215S,20190,415,389
5,order198,XXB-0215S,20282,424,389
5,order198,XXB-0215S,21322,415,389
5,order198,XXB-0215S,23161,415,389
5,order198,XXB-0215S,24232,415,389
5,order198,XXB-0215S,24325,415,389
5,order198,XXB-0215S,23792,674.5,391
5,order198,XXB-0215S,19982,674.5,471
5,order198,XXB-0215S,21394,811,674.5
5,order198,XXB-0215S,21863,971,753
5,order198,XXB-0218S,21383,1222,58
5,order198,XXB-0218S,21593,1222,58
5,order198,XXB-0218S,21673,471,58
5,order198,XXB-0218S,21907,471,58
5,order198,XXB-0218S,20651,438,154.5
5,order198,XXB-0218S,20146,495,168
5,order198,XXB-0218S,20805,495,168
5,order198,XXB-0218S,22433,495,168
5,order198,XXB-0218S,22497,495,168
5,order198,XXB-0218S,24352,495,168
5,order198,XXB-0218S,20170,495,169
5,order198,XXB-0218S,22600,438,390
5,order198,XXB-0218S,19932,688,415
5,order198,XXB-0218S,22923,688,415
5,order198,XXB-0218S,23189,688,415
5,order198,XXB-0218S,19608,971,438
5,order198,XXB-0218S,20256,810,438
5,order198,XXB-0218S,20335,471,457
5,order198,XXB-0218S,20942,1222,457
5,order198,XXB-0218S,24134,753,457
5,order198,XXB-0218S,24509,674.5,457
5,order198,XXB-0218S,20840,753,458
5,order198,XXB-0218S,23291,753,458
5,order198,XXB-0218S,20930,753,478
5,order198,XXB-0218S,21473,753,478
5,order198,XXB-0225S,22391,1261,498
5,order198,XXB-0225S,22654,1501,498
9,order199,XXB-0215S,23398,403,92.5
9,order199,XXB-0215S,23527,403,92.5
9,order199,XXB-0215S,19720,238,118
9,order199,XXB-0215S,21175,238,118
9,order199,XXB-0215S,21783,238,118
9,order199,XXB-0215S,23181,238,118
9,order199,XXB-0215S,20986,404,239
9,order199,XXB-0215S,21006,404,239
9,order199,XXB-0215S,20558,1878.5,329
9,order199,XXB-0215S,19789,2251,338
9,order199,XXB-0215S,22367,560,351
9,order199,XXB-0215S,22518,2251,705
9,order199,XXB-0218S,20727,330,48
9,order199,XXB-0218S,22740,330,48
9,order199,XXB-0218S,24417,330,48
9,order199,XXB-0218S,24522,330,48
9,order199,XXB-0218S,23492,1097,53
9,order199,XXB-0218S,20348,338,58
9,order199,XXB-0218S,21367,705,58
9,order199,XXB-0218S,21431,560,58
9,order199,XXB-0218S,21811,705,58
9,order199,XXB-0218S,22102,560,58
9,order199,XXB-0218S,23619,338,58
9,order199,XXB-0218S,19793,475,161
9,order199,XXB-0218S,22990,475,161
9,order199,XXB-0218S,19833,330,232
9,order199,XXB-0218S,21019,330,232
9,order199,XXB-0218S,20857,558,328
9,order199,XXB-0218S,21941,558,328
9,order199,XXB-0218S,23144,558,328
9,order199,XXB-0218S,23730,558,328
9,order199,XXB-0218S,21873,577,329
9,order199,XXB-0218S,24416,558,337
9,order199,XXB-0218S,19850,575,338
9,order199,XXB-0218S,20949,556,338
9,order199,XXB-0218S,22970,577,338
9,order199,XXB-0218S,23454,560,345
9,order199,XXB-0218S,20230,560,362
9,order199,XXB-0218S,20281,383,362
9,order199,XXB-0218S,20334,1896,362
9,order199,XXB-0218S,20610,383,362
9,order199,XXB-0218S,20791,383,362
9,order199,XXB-0218S,23570,1896,362
9,order199,XXB-0218S,23673,1896,362
9,order199,XXB-0218S,23705,560,364
9,order199,XXB-0218S,21335,448,365
9,order199,XXB-0218S,24368,448,365
9,order199,XXB-0218S,22939,704,556
9,order199,XXB-0218S,23624,705,556
9,order199,XXB-0218S,19676,705,575
9,order199,XXB-0218S,22051,705,577
9,order199,XXB-0218S,20903,1898,578
9,order199,XXB-0218S,21519,2348,578
9,order199,XXB-0218S,22834,2348,578
9,order199,XXB-0218S,23979,1898,578
9,order199,XXB-0218S,24596,2348,578
5,order2,MNH-0215S,6209,684,172.5
5,order2,MNH-0215S,6872,684,172.5
5,order2,MNH-0215S,6903,684,172.5
5,order2,MNH-0215S,5304,288,198
5,order2,MNH-0215S,5689,288,198
5,order2,MNH-0215S,6329,288,198
5,order2,MNH-0215S,7381,288,198
5,order2,MNH-0215S,7424,288,198
5,order2,MNH-0215S,8632,288,198
5,order2,MNH-0215S,6368,741,281.5
5,order2,MNH-0215S,7794,741,281.5
5,order2,MNH-0215S,7972,741,281.5
5,order2,MNH-0215S,8654,741,281.5
5,order2,MNH-0215S,5958,685,289
5,order2,MNH-0215S,7199,685,289
5,order2,MNH-0215S,8031,685,289
5,order2,MNH-0215S,7780,2241,412
5,order2,MNH-0218S,4794,741,38
5,order2,MNH-0218S,5649,741,38
5,order2,MNH-0218S,6203,741,38
5,order2,MNH-0218S,6670,448,38
5,order2,MNH-0218S,8525,741,38
5,order2,MNH-0218S,5472,1502,58
5,order2,MNH-0218S,5604,412,58
5,order2,MNH-0218S,7012,1502,58
5,order2,MNH-0218S,7315,412,58
5,order2,MNH-0218S,7575,1502,58
5,order2,MNH-0218S,7895,1502,58
5,order2,MNH-0218S,5225,411,257
5,order2,MNH-0218S,5456,411,257
5,order2,MNH-0218S,6563,411,257
5,order2,MNH-0218S,7073,411,257
5,order2,MNH-0218S,8357,411,257
5,order2,MNH-0218S,8149,412,276
5,order2,MNH-0218S,8245,412,276
5,order2,MNH-0218S,5068,2377.5,277
5,order2,MNH-0218S,7886,2377.5,277
5,order2,MNH-0218S,5108,327,281.5
5,order2,MNH-0218S,7793,327,281.5
5,order2,MNH-0218S,4825,1502,327
5,order2,MNH-0218S,7109,1502,327
5,order2,MNH-0218S,6155,360,328
5,order2,MNH-0218S,6308,360,328
5,order2,MNH-0218S,7278,360,328
5,order2,MNH-0218S,8319,360,328
5,order2,MNH-0218S,5982,1540,348
5,order2,MNH-0218S,6037,1540,348
5,order2,PGBL-0418S,5305,764,267
5,order2,PGBL-0418S,7025,764,267
5,order2,PGBL-0418S,8552,764,267
5,order2,PGBL-0418S,8631,764,267
13,order20,HT9-0235S,26568,1398,848
13,order20,LMW-0215S,25285,930,148
13,order20,LMW-0215S,28125,930,148
13,order20,LMW-0215S,26162,1161.5,460
13,order20,LMW-0215S,28728,1161.5,460
13,order20,LMW-0215S,27205,1882,498
13,order20,LMW-0215S,25173,930,805
13,order20,LMW-0215S,28771,930,805
13,order20,LMW-0215S,28839,1161.5,922
13,order20,LMW-0218S,25188,930,38
13,order20,LMW-0218S,25432,658,38
13,order20,LMW-0218S,26959,930,38
13,order20,LMW-0218S,28545,893,129
13,order20,LMW-0218S,28959,893,129
13,order20,LMW-0218S,24904,626,130
13,order20,LMW-0218S,25415,626,130
13,order20,LMW-0218S,26378,338,158
13,order20,LMW-0218S,27551,338,158
13,order20,LMW-0218S,25212,929,188
13,order20,LMW-0218S,28475,929,188
13,order20,LMW-0218S,25011,930,338
13,order20,LMW-0218S,25237,929,338
13,order20,LMW-0218S,25333,929,338
13,order20,LMW-0218S,26296,930,338
13,order20,LMW-0218S,27849,929,338
13,order20,LMW-0218S,25049,459,338.5
13,order20,LMW-0218S,25512,459,338.5
13,order20,LMW-0218S,25727,921,338.5
13,order20,LMW-0218S,26097,459,338.5
13,order20,LMW-0218S,28974,921,338.5
13,order20,LMW-0218S,28996,459,338.5
13,order20,LMW-0218S,25464,930,357
13,order20,LMW-0218S,25702,930,357
13,order20,LMW-0218S,27634,973,357
13,order20,LMW-0218S,25975,1161.5,357.5
13,order20,LMW-0218S,26547,1882,357.5
13,order20,LMW-0218S,27503,1161.5,357.5
13,order20,LMW-0218S,28284,1882,357.5
13,order20,LMW-0218S,24802,973,377.5
13,order20,LMW-0218S,27344,973,377.5
13,order20,LMW-0218S,25610,1698,378
13,order20,LMW-0218S,25766,1698,378
13,order20,LMW-0218S,24917,621.5,460.5
13,order20,LMW-0218S,28485,621.5,460.5
13,order20,LMW-0225S,27632,1918,378
13,order20,QKQ-0215S,25821,393,92.5
13,order20,QKQ-0215S,26024,403,92.5
13,order20,QKQ-0215S,26904,403,92.5
13,order20,QKQ-0215S,27320,393,92.5
13,order20,QKQ-0215S,25235,288,118
13,order20,QKQ-0215S,26456,288,118
13,order20,QKQ-0215S,26546,288,118
13,order20,QKQ-0215S,26611,288,118
13,order20,QKQ-0215S,27258,288,118
13,order20,QKQ-0215S,27477,288,118
13,order20,QKQ-0215S,28411,288,118
13,order20,QKQ-0215S,28807,288,118
13,order20,QKQ-0215S,26354,394,289
13,order20,QKQ-0215S,26787,404,289
13,order20,QKQ-0215S,27643,404,289
13,order20,QKQ-0215S,28804,394,289
13,order20,QKQ-0218S,25282,465,155
13,order20,QKQ-0218S,27107,464.5,155
13,order20,QKQ-0218S,28426,465,155
13,order20,QKQ-0218S,29236,464.5,155
13,order20,QKQ-0218S,28559,1194.5,464.5
13,order20,QKQ-0218S,29016,1194.5,464.5
13,order20,QKQ-0218S,25405,613.5,464.8
13,order20,QKQ-0218S,26026,613.5,464.8
13,order20,QKQ-0218S,28171,613.5,464.8
13,order20,QKQ-0218S,28335,613.5,464.8
13,order20,QKQ-0218S,25743,1194.5,466
13,order20,QKQ-0218S,28348,1194.5,466
13,order20,YDBS-0225S,25100,1398,58
13,order20,YDBS-0225S,26171,728,58
13,order20,YDBS-0225S,26674,728,58
13,order20,YDBS-0225S,28484,728,58
13,order20,YDBS-0225S,28812,1398,58
13,order20,YDBS-0225S,26063,1398,848
14,order200,XXB-0215S,20448,343,132.5
14,order200,XXB-0215S,24668,343,132.5
14,order200,XXB-0215S,20051,438,158
14,order200,XXB-0215S,21888,438,158
14,order200,XXB-0215S,23695,438,158
14,order200,XXB-0215S,23737,438,158
14,order200,XXB-0215S,21323,439,344
14,order200,XXB-0215S,24736,439,344
14,order200,XXB-0215S,21521,2251,468
14,order200,XXB-0215S,22770,2251,742
14,order200,XXB-0215S,19660,2251,965
14,order200,XXB-0218S,22315,395,48
14,order200,XXB-0218S,23014,395,48
14,order200,XXB-0218S,19892,468,58
14,order200,XXB-0218S,20246,965,58
14,order200,XXB-0218S,20822,742,58
14,order200,XXB-0218S,21268,965,58
14,order200,XXB-0218S,22320,742,58
14,order200,XXB-0218S,23283,468,58
14,order200,XXB-0218S,19828,415,193.5
14,order200,XXB-0218S,23593,415,193.5
14,order200,XXB-0218S,20559,1837,385
14,order200,XXB-0218S,23154,442,385
14,order200,XXB-0218S,23500,442,385
14,order200,XXB-0218S,23507,1837,385
14,order200,XXB-0218S,20447,461,395
14,order200,XXB-0218S,23346,425,395
14,order200,XXB-0218S,21303,492,442
14,order200,XXB-0218S,22336,492,442
14,order200,XXB-0218S,23684,492,442
14,order200,XXB-0218S,21190,538,467
14,order200,XXB-0218S,24620,538,467
14,order200,XXB-0218S,20221,538,468
14,order200,XXB-0218S,21165,557,468
14,order200,XXB-0218S,23604,557,468
14,order200,XXB-0218S,23631,538,468
14,order200,XXB-0218S,20199,1837,492
14,order200,XXB-0218S,21402,1837,492
14,order200,XXB-0218S,22666,1837,492
14,order200,XXB-0218S,20163,742,538
14,order200,XXB-0218S,22706,964,538
14,order200,XXB-0218S,24268,741,538
14,order200,XXB-0218S,24601,965,538
14,order200,XXB-0218S,20701,965,557
14,order200,XXB-0218S,22695,742,557
14,order200,XXB-0218S,23285,742,557
14,order200,XXB-0218S,24689,965,557
14,order200,XXB-0218S,19975,2348,558
14,order200,XXB-0218S,20783,2348,558
14,order200,XXB-0218S,21969,2348,558
14,order200,XXB-0218S,23758,2348,558
14,order200,XXB-0218S,23801,2348,558
9,order201,HT9-0215S,887,404,388.5
9,order201,HT9-0215S,1437,828,388.5
9,order201,HT9-0215S,412,630,404
9,order201,HT9-0215S,4109,1456,404
9,order201,HT9-0215S,4523,733,680
9,order201,HT9-0215S,1542,2113,828
9,order201,HT9-0218S,252,375,48
9,order201,HT9-0218S,886,375,48
9,order201,HT9-0218S,2054,375,48
9,order201,HT9-0218S,3116,375,48
9,order201,HT9-0218S,603,788,58
9,order201,HT9-0218S,1418,1252,58
9,order201,HT9-0218S,1810,2418,58
9,order201,HT9-0218S,2286,1252,58
9,order201,HT9-0218S,2386,750,58
9,order201,HT9-0218S,2945,1668,58
9,order201,HT9-0218S,920,721,72
9,order201,HT9-0218S,2613,661,72
9,order201,HT9-0218S,2730,661,72
9,order201,HT9-0218S,4463,721,72
9,order201,HT9-0218S,1449,2398,98
9,order201,HT9-0218S,2409,768,98
9,order201,HT9-0218S,3067,730,98
9,order201,HT9-0218S,3999,1648,98
9,order201,HT9-0218S,720,397,375
9,order201,HT9-0218S,1697,397,375
9,order201,HT9-0218S,2659,459.5,388.5
9,order201,HT9-0218S,1543,510,404
9,order201,HT9-0218S,1559,510,404
9,order201,HT9-0218S,2038,510,404
9,order201,HT9-0218S,2757,410,404
9,order201,HT9-0218S,2756,530,408
9,order201,HT9-0218S,4263,530,408
9,order201,HT9-0218S,1457,733,449.5
9,order201,HT9-0218S,293,1252,459.5
9,order201,HT9-0218S,958,828,508
9,order201,HT9-0218S,3052,828,508
9,order201,HT9-0218S,1164,1252,527
9,order201,HT9-0218S,2560,1252,529
9,order201,HT9-0218S,4524,2113,529
9,order201,HT9-0218S,3808,2210,530
9,order201,HT9-0218S,3921,2210,530
9,order201,HT9-0225S,4399,529,404
9,order201,HT9-0225S,1589,1210,480
9,order201,XXB-0215S,3943,671,92.5
9,order201,XXB-0215S,525,388,118
9,order201,XXB-0215S,1146,388,118
9,order201,XXB-0215S,3132,671,132.5
9,order201,XXB-0215S,1226,388,158
9,order201,XXB-0215S,4336,388,158
9,order201,XXB-0215S,80,672,389
9,order201,XXB-0215S,1774,672,389
9,order201,XXB-0218S,1743,743,168
9,order201,XXB-0218S,3509,743,199
9,order201,XXB-0218S,488,423.5,404.5
9,order201,XXB-0218S,716,423.5,404.5
9,order201,XXB-0218S,1888,428,404.5
9,order201,XXB-0218S,154,2146,423.5
9,order201,XXB-0218S,1265,2146,423.5
9,order201,XXB-0218S,3305,1082.5,428
12,order202,MNH-0215S,4897,461.5,431
12,order202,MNH-0215S,5879,1901,431
12,order202,MNH-0215S,6189,900.1,461.5
12,order202,MNH-0215S,6228,890.9,461.5
12,order202,MNH-0215S,4666,1901,890.9
12,order202,MNH-0215S,5796,1901,900.1
12,order202,MNH-0218S,6494,2262,58
12,order202,MNH-0218S,8471,2262,58
12,order202,MNH-0218S,7207,540,431
12,order202,MNH-0218S,7921,559,461.5
12,order202,MNH-0218S,8523,559,461.5
12,order202,MNH-0218S,5878,560,481
12,order202,MNH-0218S,8200,889.9,540
12,order202,MNH-0218S,8069,560,541
12,order202,MNH-0218S,6345,2262,559
12,order202,MNH-0218S,6639,2262,559
12,order202,MNH-0218S,6783,1901,559
12,order202,MNH-0218S,6831,1901,559
12,order202,MNH-0218S,8057,2262,559
12,order202,MNH-0218S,7686,1998,560
