P,item_order,item_material,item_id,max_length,min_length
21,order259,XXB-0215S,36175,343,132.5
21,order259,XXB-0215S,36510,343,132.5
21,order259,XXB-0215S,37681,343,132.5
21,order259,XXB-0215S,38588,343,132.5
21,order259,XXB-0215S,36002,488,158
21,order259,XXB-0215S,36556,488,158
21,order259,XXB-0215S,37627,488,158
21,order259,XXB-0215S,37975,488,158
21,order259,XXB-0215S,38229,488,158
21,order259,XXB-0215S,38757,488,158
21,order259,XXB-0215S,39970,488,158
21,order259,XXB-0215S,40080,488,158
21,order259,XXB-0215S,36425,489,344
21,order259,XXB-0215S,37291,489,344
21,order259,XXB-0215S,37392,489,344
21,order259,XXB-0215S,40505,489,344
21,order259,XXB-0218S,36383,415,214
21,order259,XXB-0218S,38338,415,214
21,order259,XXB-0218S,40542,415,214
21,order259,XXB-0218S,40141,415,215
21,order259,XXB-0218S,35855,2034,415
21,order259,XXB-0218S,35956,504.5,415
21,order259,XXB-0218S,36046,504.5,415
21,order259,XXB-0218S,36829,504.5,415
21,order259,XXB-0218S,37928,2034,415
21,order259,XXB-0218S,38318,1157,415
21,order259,XXB-0218S,38623,504.5,415
21,order259,XXB-0218S,38706,2034,415
21,order259,XXB-0218S,39773,2034,415
21,order259,XXB-0218S,40244,504.5,415
21,order259,XXB-0218SD,39836,2138,110
5,order26,5-0215S,27548,2218,439.5
5,order26,5-0215S,28012,2218,908
5,order26,5-0218S,25252,2355,38
5,order26,5-0218S,29522,2355,38
5,order26,5-0218S,30056,1406,38
5,order26,5-0218S,25766,439.5,58
5,order26,5-0218S,26855,908,58
5,order26,5-0218S,29204,439.5,58
5,order26,5-0218S,29220,908,58
5,order26,5-0218S,26457,546,438.5
5,order26,5-0218S,28387,546,438.5
5,order26,5-0218S,25765,565,439.5
5,order26,5-0218S,28488,565,439.5
5,order26,5-0218S,28699,546,439.5
5,order26,5-0218S,28049,907,546
5,order26,5-0218S,28504,908,546
5,order26,5-0218S,29599,907,546
5,order26,5-0218S,28011,908,565
5,order26,5-0218S,28388,908,565
5,order26,5-0218S,28364,2315,566
5,order26,5-0218S,28578,2315,566
5,order26,5-0218S,29618,2315,566
22,order260,NBSY-0215S,35626,811,489.5
22,order260,NBSY-0215S,36412,811,489.5
22,order260,NBSY-0215S,37103,502,489.5
22,order260,NBSY-0215S,35785,2001,502
22,order260,NBSY-0215S,38262,2001,811
22,order260,NBSY-0215S,40389,2001,811
22,order260,NBSY-0218S,36073,811,58
22,order260,NBSY-0218S,38516,502,58
22,order260,NBSY-0218S,38577,811,58
22,order260,NBSY-0218S,39018,811,58
22,order260,NBSY-0218S,39632,502,58
22,order260,NBSY-0218S,40001,811,58
22,order260,NBSY-0218S,35719,502,375
22,order260,NBSY-0218S,36576,501,375
22,order260,NBSY-0218S,39415,502,375
22,order260,NBSY-0218S,40443,501,375
22,order260,NBSY-0218S,36126,502,394
22,order260,NBSY-0218S,36934,502,394
22,order260,NBSY-0218S,37464,502,394
22,order260,NBSY-0218S,38288,2098,395
22,order260,NBSY-0218S,38790,508,395
22,order260,NBSY-0218S,40304,2098,395
22,order260,NBSY-0218S,40465,508,395
22,order260,NBSY-0218S,36143,578,508
22,order260,NBSY-0218S,36259,578,508
22,order260,NBSY-0218S,37613,578,508
22,order260,NBSY-0218S,35694,810,558
22,order260,NBSY-0218S,37170,810,558
22,order260,NBSY-0218S,35837,811,577
22,order260,NBSY-0218S,38381,811,577
22,order260,NBSY-0218S,38408,811,577
22,order260,NBSY-0218S,39324,811,577
22,order260,NBSY-0218S,39819,811,577
22,order260,NBSY-0218S,39876,811,577
22,order260,NBSY-0218S,36142,2098,578
22,order260,NBSY-0218S,36443,2098,578
22,order260,NBSY-0218S,39403,2098,578
22,order260,NBSY-0218SD,36790,1730,58
22,order260,NBSY-0218SD,37988,598,58
22,order260,XXB-0215S,35848,445,132.5
22,order260,XXB-0215S,38205,445,132.5
22,order260,XXB-0215S,38774,445,132.5
22,order260,XXB-0215S,39319,445,132.5
22,order260,XXB-0215S,35803,338,158
22,order260,XXB-0215S,35995,338,158
22,order260,XXB-0215S,37268,338,158
22,order260,XXB-0215S,37652,338,158
22,order260,XXB-0215S,38372,338,158
22,order260,XXB-0215S,38634,338,158
22,order260,XXB-0215S,38658,338,158
22,order260,XXB-0215S,38911,338,158
22,order260,XXB-0215S,36042,446,339
22,order260,XXB-0215S,36612,446,339
22,order260,XXB-0215S,39831,446,339
22,order260,XXB-0215S,40025,446,339
22,order260,XXB-0218S,36439,535,218
22,order260,XXB-0218S,36611,535,218
22,order260,XXB-0218S,40137,535,218
22,order260,XXB-0218S,40219,535,218
22,order260,XXB-0218S,35943,504.5,415
22,order260,XXB-0218S,37074,2034,415
22,order260,XXB-0218S,37899,504.5,415
22,order260,XXB-0218S,37932,2034,415
22,order260,XXB-0218S,38046,2034,415
22,order260,XXB-0218S,38468,504.5,415
22,order260,XXB-0218S,40390,504.5,415
22,order260,XXB-0218S,40445,2034,415
22,order260,XXB-0218S,35784,535,504.5
22,order260,XXB-0218SD,39626,1710,108
22,order260,XXB-0218SD,40466,578,108
1,order261,NBSY-0215S,35218,947,366
1,order261,NBSY-0218S,31459,427,98
1,order261,NBSY-0218S,32024,947,407
1,order261,NBSY-0225S,32715,734,467
1,order261,NBSY-0225S,35447,734,467
1,order261,NBSY-0225S,30238,998,498
1,order261,XXB-0215S,31525,406.5,52.5
1,order261,XXB-0215S,32438,406.5,52.5
1,order261,XXB-0215S,30883,388,78
1,order261,XXB-0215S,33466,388,78
1,order261,XXB-0215S,34875,388,78
1,order261,XXB-0215S,35021,388,78
1,order261,XXB-0215S,32817,407.5,389
1,order261,XXB-0215S,35154,407.5,389
1,order261,XXB-0218S,34370,468,111.5
1,order261,XXB-0218S,34371,468,111.5
3,order262,NBSY-0215S,35592,811,610
3,order262,NBSY-0215S,37635,1881,811
3,order262,NBSY-0218S,38652,811,58
3,order262,NBSY-0218S,40397,811,58
3,order262,NBSY-0218S,38279,700,628.5
3,order262,NBSY-0218S,38786,700,628.5
3,order262,NBSY-0218S,38163,810,680
3,order262,NBSY-0218S,35641,811,699
3,order262,NBSY-0218S,36246,811,699
3,order262,NBSY-0218S,39375,811,699
3,order262,NBSY-0218S,36081,1978,700
3,order262,NBSY-0218S,38259,1978,700
3,order262,NBSY-0218SD,37100,947,58
3,order262,XXB-0218S,36171,847,55
3,order262,XXB-0218S,37023,625,419.5
3,order262,XXB-0218S,37620,1914,419.5
3,order262,XXB-0218S,38202,625,419.5
3,order262,XXB-0218S,39735,1914,419.5
3,order262,XXB-0218SD,38052,927,96
12,order263,NBSY-0215S,36254,1381,298
12,order263,NBSY-0215S,39620,882,366
12,order263,NBSY-0215S,36677,422,377
12,order263,NBSY-0215S,39542,1967,422
12,order263,NBSY-0215S,40140,898,450.5
12,order263,NBSY-0215S,40171,610,450.5
12,order263,NBSY-0215S,40037,1381,498
12,order263,NBSY-0215S,36797,910.5,610
12,order263,NBSY-0215S,37874,1978,882
12,order263,NBSY-0215S,37927,910.5,898
12,order263,NBSY-0218S,38291,327,38
12,order263,NBSY-0218S,40347,327,38
12,order263,NBSY-0218S,35690,882,58
12,order263,NBSY-0218S,36795,1381,58
12,order263,NBSY-0218S,36958,1381,58
12,order263,NBSY-0218S,37606,422,58
12,order263,NBSY-0218S,38292,882,58
12,order263,NBSY-0218S,39328,422,58
12,order263,NBSY-0218S,35961,308,298
12,order263,NBSY-0218S,39014,308,298
12,order263,NBSY-0218S,35591,909.5,308
12,order263,NBSY-0218S,36583,449.5,308
12,order263,NBSY-0218S,36941,421,308
12,order263,NBSY-0218S,37226,421,308
12,order263,NBSY-0218S,38263,881,308
12,order263,NBSY-0218S,38682,881,308
12,order263,NBSY-0218S,38756,421,308
12,order263,NBSY-0218S,39172,881,308
12,order263,NBSY-0218S,39924,909.5,308
12,order263,NBSY-0218S,40337,449.5,308
12,order263,NBSY-0218S,40384,421,308
12,order263,NBSY-0218S,40492,881,308
12,order263,NBSY-0218S,35639,422,327
12,order263,NBSY-0218S,35713,882,327
12,order263,NBSY-0218S,36105,1381,327
12,order263,NBSY-0218S,36232,1381,327
12,order263,NBSY-0218S,37413,882,327
12,order263,NBSY-0218S,37634,1381,327
12,order263,NBSY-0218S,37746,422,327
12,order263,NBSY-0218S,37808,610,327
12,order263,NBSY-0218S,37809,1381,327
12,order263,NBSY-0218S,38540,1381,327
12,order263,NBSY-0218S,39347,898,327
12,order263,NBSY-0218S,39656,882,327
12,order263,NBSY-0218S,40524,422,327
12,order263,XXB-0218S,39585,918,38
12,order263,XXB-0218S,39754,1844,38
12,order263,XXB-0218S,36775,931,455
12,order263,XXB-0218S,36828,643,455
12,order263,XXB-0218S,37111,1459.5,455
12,order263,XXB-0218S,37657,931,455
12,order263,XXB-0218S,37679,931,455
12,order263,XXB-0218S,37850,643,455
12,order263,XXB-0218S,37953,643,455
12,order263,XXB-0218S,39884,931,455
25,order264,NBSY-0215S,38169,732,298
25,order264,NBSY-0215S,37733,654.5,320
25,order264,NBSY-0215S,38392,1621,448
25,order264,NBSY-0215S,35929,1839.5,472
25,order264,NBSY-0215S,35648,750,480
25,order264,NBSY-0215S,35722,741,480
25,order264,NBSY-0215S,37527,741,480
25,order264,NBSY-0215S,35623,2021,741
25,order264,NBSY-0215S,36134,2021,741
25,order264,NBSY-0215S,35904,2021,750
25,order264,NBSY-0218S,37283,1998,38
25,order264,NBSY-0218S,39382,998,38
25,order264,NBSY-0218S,40468,320,38
25,order264,NBSY-0218S,36663,741,58
25,order264,NBSY-0218S,36726,320,58
25,order264,NBSY-0218S,37177,750,58
25,order264,NBSY-0218S,37941,750,58
25,order264,NBSY-0218S,38331,320,58
25,order264,NBSY-0218S,38709,741,58
25,order264,NBSY-0218S,39216,741,58
25,order264,NBSY-0218S,39610,741,58
25,order264,NBSY-0218S,36596,508,319
25,order264,NBSY-0218S,38749,733,528
25,order264,NBSY-0218S,38960,733,528
25,order264,NBSY-0218SD,39313,1018,58
25,order264,NBSY-0218SD,38993,998,78
25,order264,NBSY-0218SD,35824,471,310
25,order264,NBSY-0218SD,36020,740,310
25,order264,NBSY-0218SD,36043,471,310
25,order264,NBSY-0218SD,36628,741,310
25,order264,NBSY-0218SD,37049,472,310
25,order264,NBSY-0218SD,37245,740,310
25,order264,NBSY-0218SD,37489,749,310
25,order264,NBSY-0218SD,37811,740,310
25,order264,NBSY-0218SD,38010,740,310
25,order264,NBSY-0218SD,38048,749,310
25,order264,NBSY-0218SD,38512,741,310
25,order264,NBSY-0218SD,38805,750,310
25,order264,NBSY-0218SD,39078,749,310
25,order264,NBSY-0218SD,39217,740,310
25,order264,NBSY-0218SD,39275,740,310
25,order264,NBSY-0218SD,39537,740,310
25,order264,NBSY-0218SD,39641,749,310
25,order264,NBSY-0218SD,39850,471,310
25,order264,NBSY-0218SD,40198,740,310
25,order264,NBSY-0218SD,38453,527,320
25,order264,NBSY-0218SD,35707,750,329
25,order264,NBSY-0218SD,36019,741,329
25,order264,NBSY-0218SD,36378,472,329
25,order264,NBSY-0218SD,36727,741,329
25,order264,NBSY-0218SD,37307,750,329
25,order264,NBSY-0218SD,37798,741,329
25,order264,NBSY-0218SD,38670,750,329
25,order264,NBSY-0218SD,39003,741,329
25,order264,NBSY-0218SD,39079,741,329
25,order264,NBSY-0218SD,40105,741,329
25,order264,NBSY-0218SD,36055,498.5,330
25,order264,NBSY-0218SD,36725,498.5,330
25,order264,NBSY-0218SD,38214,1858,330
25,order264,NBSY-0218SD,38459,2118,330
25,order264,NBSY-0218SD,38511,2118,330
25,order264,NBSY-0218SD,39114,498.5,330
25,order264,NBSY-0218SD,39244,2118,330
25,order264,NBSY-0218SD,39371,498.5,330
25,order264,NBSY-0218SD,39378,1858,330
25,order264,NBSY-0218SD,40402,2118,330
25,order264,NBSY-0225S,37540,732,546
25,order264,NBSY-0225S,37578,733,547
25,order264,NBSY-0225S,40467,733,547
25,order264,NBSY-0225SD,39963,548,397
25,order264,NBSY-0225SD,38818,1998,548
25,order264,XXB-0215S,37011,263,92.5
25,order264,XXB-0215S,36988,488,118
25,order264,XXB-0215S,37108,488,118
25,order264,XXB-0215S,35938,489,264
25,order264,XXB-0218S,35886,353,158
25,order264,XXB-0218S,39845,478,353
25,order264,XXB-0218S,35765,495,380
25,order264,XXB-0218S,36308,688,380
25,order264,XXB-0218S,37617,495,380
25,order264,XXB-0218S,37690,688,380
25,order264,XXB-0218S,37797,688,380
25,order264,XXB-0218S,38850,688,380
25,order264,XXB-0218S,39666,495,380
25,order264,XXB-0218S,39859,688,380
25,order264,XXB-0218S,40217,495,380
25,order264,XXB-0218S,40329,495,380
25,order264,XXB-0218S,40403,688,380
25,order264,XXB-0218S,40561,495,380
25,order264,XXB-0218SD,39478,505,495
19,order265,FMB-0215S,38296,356,132.5
19,order265,FMB-0215S,38841,356,132.5
19,order265,FMB-0215S,40086,356,132.5
19,order265,FMB-0215S,36032,438,158
19,order265,FMB-0215S,36437,438,158
19,order265,FMB-0215S,36832,438,158
19,order265,FMB-0215S,37637,438,158
19,order265,FMB-0215S,38673,438,158
19,order265,FMB-0215S,39578,438,158
19,order265,FMB-0215S,35939,439,357
19,order265,FMB-0215S,36474,439,357
19,order265,FMB-0215S,38012,439,357
19,order265,FMB-0215S,39768,652.5,413
19,order265,FMB-0218S,35877,413,58
19,order265,FMB-0218S,40562,413,58
19,order265,FMB-0218S,39452,496,413
19,order265,FMB-0218S,36004,498,449.5
19,order265,FMB-0218S,35745,698,460
19,order265,FMB-0218S,35789,730,497
19,order265,FMB-0218S,37747,730,497
19,order265,FMB-0218S,39265,730,497
19,order265,FMB-0218S,37341,714.5,498
19,order265,FMB-0218S,37073,730,698
19,order265,JH-0218S,36927,698,126
19,order265,JH-0218S,36453,407,212
19,order265,JH-0218S,38522,407,212
19,order265,JH-0218S,40150,407,212
19,order265,NBSY-0215S,38726,480,445
19,order265,NBSY-0215S,39580,2021,445
19,order265,NBSY-0215S,37484,917,480
19,order265,NBSY-0215S,39613,2021,917
19,order265,NBSY-0218S,36947,181,48
19,order265,NBSY-0218S,38585,181,48
19,order265,NBSY-0218S,36178,1382,58
19,order265,NBSY-0218S,37040,1382,58
19,order265,NBSY-0218S,37592,483,181
19,order265,NBSY-0218S,40273,447,181
19,order265,NBSY-0218S,37726,560,444
19,order265,NBSY-0218S,35646,560,445
19,order265,NBSY-0218S,38920,560,445.5
19,order265,NBSY-0218S,37024,560,451.5
19,order265,NBSY-0218S,39490,579,480
19,order265,NBSY-0218S,37483,580,498.5
19,order265,NBSY-0218S,39935,580,498.5
19,order265,NBSY-0218S,37773,644,560
19,order265,NBSY-0218S,40095,917,560
19,order265,NBSY-0218S,36856,1382,579
19,order265,NBSY-0218S,37611,1382,579
19,order265,NBSY-0218S,37814,1382,579
19,order265,NBSY-0218S,38725,2021,579
19,order265,NBSY-0218S,38416,2118,580
19,order265,NBSY-0218S,40563,2118,580
19,order265,NJBB-0215S,35729,326.5,92.5
19,order265,NJBB-0215S,35576,438,118
19,order265,NJBB-0215S,38642,438,118
19,order265,NJBB-0215S,39838,439,327.5
19,order265,NJBB-0218S,36526,2018,58
19,order265,NJBB-0218S,40020,1998,78
19,order265,NJBB-0218S,38696,398.5,178
19,order265,NJBB-0218S,35595,495,468
19,order265,NJBB-0218S,39061,2054,468
19,order265,NJBB-0218S,39913,2054,468
19,order265,NJBB-0218S,40388,495,468
19,order265,NJBB-0218S,39434,2054,469
19,order265,NJBB-0218S,39778,495,469
1,order266,CGYM-0218S,32194,298,158
1,order266,GHSS-0218S,31960,298,158
12,order267,NJYH-0215S,26362,606,132.5
12,order267,NJYH-0215S,26860,606,132.5
12,order267,NJYH-0215S,26527,388,158
12,order267,NJYH-0215S,27928,388,158
12,order267,NJYH-0215S,28766,388,158
12,order267,NJYH-0215S,28972,388,158
12,order267,NJYH-0215S,25817,607,389
12,order267,NJYH-0215S,27889,607,389
12,order267,NJYH-0215S,25254,2146,763
12,order267,NJYH-0215S,25410,2146,763
12,order267,NJYH-0218S,26449,394,48
12,order267,NJYH-0218S,27657,394,48
12,order267,NJYH-0218S,29455,394,48
12,order267,NJYH-0218S,30178,394,48
12,order267,NJYH-0218S,27201,1546,58
12,order267,NJYH-0218S,28336,1546,58
12,order267,NJYH-0218S,26087,678,193
12,order267,NJYH-0218S,28158,678,193
12,order267,NJYH-0218S,25185,2252,390
12,order267,NJYH-0218S,25529,2252,390
12,order267,NJYH-0218S,28073,2252,390
12,order267,NJYH-0218S,30099,2252,390
12,order267,NJYH-0218S,27284,455,394
12,order267,NJYH-0218S,29128,455,394
12,order267,NJYH-0218S,29089,763,493
12,order267,NJYH-0218S,25662,763,518
12,order267,NJYH-0218S,27515,763,558
12,order267,NJYH-0218S,27524,763,558
12,order267,NJYH-0218S,27860,763,558
12,order267,NJYH-0218S,28833,2146,585
12,order267,NJYH-0218S,28866,1546,585
12,order267,NJYH-0218S,29693,1546,585
12,order267,NJYH-0218S,25723,2243,588
12,order267,NJYH-0218S,26399,2243,588
12,order267,NJYH-0218SD,26000,2303,58
12,order267,NJYH-0218SD,26534,1582,58
12,order267,NJYH-0218SD,26706,1602,58
12,order267,NJYH-0218SD,26723,2323,58
12,order267,NJYH-0218SD,29784,2323,58
12,order267,NJYH-0218SD,29818,2303,58
7,order268,NHJB-0215S,1650,386.5,377
7,order268,NHJB-0215S,2151,802,733
7,order268,NHJB-0215S,2561,803,733
7,order268,NHJB-0215S,2021,1014.5,802
7,order268,NHJB-0215S,3431,1014.5,803
7,order268,NHJB-0218S,119,1625,58
7,order268,NHJB-0218S,1957,1625,58
7,order268,NHJB-0218S,688,802,318
7,order268,NHJB-0218S,3299,802,318
7,order268,NHJB-0218S,4290,802,318
7,order268,NHJB-0218S,1643,802,328
7,order268,NHJB-0218S,3362,802,328
7,order268,NHJB-0218S,1348,801,348
7,order268,NHJB-0218S,1372,802,348
7,order268,NHJB-0218S,1457,801,348
7,order268,NHJB-0218S,1495,801,348
7,order268,NHJB-0218S,2128,801,348
7,order268,NHJB-0218S,2152,376,348
7,order268,NHJB-0218S,2249,802,348
7,order268,NHJB-0218S,2268,803,348
7,order268,NHJB-0218S,2510,801,348
7,order268,NHJB-0218S,3971,801,348
7,order268,NHJB-0218S,20,1625,377
7,order268,NHJB-0218S,132,1625,377
7,order268,NHJB-0218S,1179,377,377
7,order268,NHJB-0218S,1642,733,377
7,order268,NHJB-0218S,2479,1014.5,377
7,order268,NHJB-0218S,2669,377,377
7,order268,NHJB-0218S,3395,1625,377
7,order268,NHJB-0218S,4076,1625,377
7,order268,NHJB-0218S,1687,424,378
7,order268,NHJB-0218S,2316,424,378
7,order268,NHJB-0218S,2348,830,378
7,order268,NHJB-0218S,2853,830,378
7,order268,NHJB-0218S,3266,1052,378
7,order268,NHJB-0218S,3769,1052,378
13,order269,NHJB-0215S,3407,461,428
13,order269,NHJB-0215S,690,878,461
13,order269,NHJB-0215S,2611,878,461
13,order269,NHJB-0215S,161,1165,491
13,order269,NHJB-0215S,1699,945,491
13,order269,NHJB-0215S,2775,945,491
13,order269,NHJB-0215S,4111,945,491
13,order269,NHJB-0215S,4180,945,491
13,order269,NHJB-0218S,1194,1998,48
13,order269,NHJB-0218S,2512,1998,48
13,order269,NHJB-0218S,4091,1998,48
13,order269,NHJB-0218S,4209,1998,48
13,order269,NHJB-0218S,453,2224,58
13,order269,NHJB-0218S,759,1165,58
13,order269,NHJB-0218S,1249,1165,58
13,order269,NHJB-0218S,1587,1910,58
13,order269,NHJB-0218S,2485,1910,58
13,order269,NHJB-0218S,2880,1910,58
13,order269,NHJB-0218S,3439,1910,58
13,order269,NHJB-0218S,3795,2224,58
13,order269,NHJB-0218S,274,877,343
13,order269,NHJB-0218S,691,877,343
13,order269,NHJB-0218S,1174,877,343
13,order269,NHJB-0218S,3538,877,343
13,order269,NHJB-0218S,2580,461,372
13,order269,NHJB-0218S,4098,2224,372
13,order269,NHJB-0218S,4116,2224,372
13,order269,NHJB-0218S,4117,461,372
13,order269,NHJB-0218S,2502,558,373
13,order269,NHJB-0218S,2640,558,373
13,order269,NHJB-0218S,1893,571,491
13,order269,NHJB-0218S,1970,552,491
13,order269,NHJB-0218S,3587,571,491
13,order269,NHJB-0218S,394,571,542
13,order269,NHJB-0218S,4063,572,542
13,order269,NHJB-0218S,93,1165,571
13,order269,NHJB-0218S,1005,1910,571
13,order269,NHJB-0218S,1953,1910,571
13,order269,NHJB-0218S,3639,1910,571
13,order269,NHJB-0218S,3729,1165,571
13,order269,NHJB-0218S,4250,1910,571
13,order269,NHJB-0218S,334,588,572
13,order269,NHJB-0218S,461,588,572
13,order269,NHJB-0218S,548,588,572
13,order269,NHJB-0218S,603,588,572
13,order269,NHJB-0218S,779,588,572
13,order269,NHJB-0218S,1669,588,572
14,order27,QKQ-0215S,5730,704,132.5
14,order27,QKQ-0215S,5562,438,158
14,order27,QKQ-0215S,5680,438,158
14,order27,QKQ-0215S,7991,705,439
14,order27,QKQ-0215S,6806,861,440
14,order27,QKQ-0215S,8571,861,440
14,order27,QKQ-0215S,7745,1901,861
14,order27,QKQ-0215S,7872,1901,861
14,order27,QKQ-0218S,4667,201,48
14,order27,QKQ-0218S,4785,201,48
14,order27,QKQ-0218S,4986,201,48
14,order27,QKQ-0218S,8501,201,48
14,order27,QKQ-0218S,5425,861,58
14,order27,QKQ-0218S,6501,861,58
14,order27,QKQ-0218S,6746,861,58
14,order27,QKQ-0218S,6912,861,58
14,order27,QKQ-0218S,8414,1778,58
14,order27,QKQ-0218S,7626,776,198
14,order27,QKQ-0218S,5711,447,201
14,order27,QKQ-0218S,7970,447,201
14,order27,QKQ-0218SD,4764,1898,58
14,order27,QKQ-0218SD,7930,1918,58
14,order27,QKQ-0218SD,4857,2394.5,440
14,order27,QKQ-0218SD,6006,2394.5,440
14,order27,QKQ-0218SD,7237,2394.5,440
14,order27,QKQ-0218SD,7976,2394.5,440
14,order27,QKQ-0218SD,4798,580,458.5
14,order27,QKQ-0218SD,6940,580,458.5
14,order27,QKQ-0218SD,8539,580,458.5
14,order27,QKQ-0218SD,6889,860,558
14,order27,QKQ-0218SD,7653,860,558
14,order27,QKQ-0218SD,4467,861,577
14,order27,QKQ-0218SD,5712,861,577
14,order27,QKQ-0218SD,7429,861,577
14,order27,QKQ-0218SD,8086,861,577
14,order27,QKQ-0218SD,5563,861,579
14,order27,QKQ-0218SD,7114,861,579
14,order27,QKQ-0218SD,6140,1998,580
14,order27,QKQ-0218SD,7894,1998,580
14,order27,QKQ-0218SD,8517,1998,580
1,order270,ZZL-0218S,30497,1998,48
1,order270,ZZL-0218S,33237,998,48
1,order270,ZZL-0218S,33284,2398,48
1,order270,ZZL-0218S,35344,1631,57
1,order270,ZZL-0218S,30563,2398,58
1,order270,ZZL-0218S,30692,1998,58
1,order270,ZZL-0218S,31402,998,58
1,order270,ZZL-0218S,30302,1222,575
1,order270,ZZL-0218S,35534,1222,575
1,order270,ZZL-0218S,30855,2398,578
3,order271,JH-0218S,30386,262,257
3,order271,JH-0218S,31587,276,262
3,order271,JH-0218S,32807,901,262
3,order271,JH-0218S,33577,276,262
3,order271,JH-0218S,31756,938,277
3,order271,JH-0218S,33053,938,277
3,order271,JH-0218S,33856,362,287
3,order271,JH-0218S,34538,322,307
3,order271,JH-0218S,31171,326,322
3,order271,JH-0218S,31622,326,322
3,order271,JH-0218S,33219,631,322
3,order271,JH-0218S,31048,327,324
3,order271,JH-0218S,31914,327,324
3,order271,JH-0218S,30730,362,326
3,order271,JH-0218S,33226,362,326
3,order271,JH-0218S,31420,668,327
3,order271,JH-0218S,35070,668,327
3,order271,ZZL-0218S,33671,362,290
3,order271,ZZL-0218S,34313,362,326
3,order271,ZZL-0218S,34351,362,326
3,order271,ZZL-0218S,32405,327,327
3,order271,ZZL-0218S,33724,327,327
3,order271,ZZL-0218S,30649,1136,347
3,order271,ZZL-0218S,34689,1136,347
3,order271,ZZL-0218S,31245,398,348
3,order271,ZZL-0218S,32578,398,348
3,order271,ZZL-0218S,30251,1136,361
8,order272,XMJQ-0215S,40352,2271,925
8,order272,XMJQ-0215S,39040,1120,1092
8,order272,XMJQ-0218S,36540,961,38
8,order272,XMJQ-0218S,38767,2408,38
8,order272,XMJQ-0218S,40454,2408,38
8,order272,XMJQ-0218S,35644,925,58
8,order272,XMJQ-0218S,36155,925,58
8,order272,XMJQ-0218S,36056,924,128
8,order272,XMJQ-0218S,36454,924,128
8,order272,XMJQ-0218S,36917,925,128
8,order272,XMJQ-0218S,36923,925,128
8,order272,XMJQ-0218S,38941,925,128
8,order272,XMJQ-0218S,39453,925,128
8,order272,XMJQ-0218S,39698,924,128
8,order272,XMJQ-0218S,40000,925,128
8,order272,XMJQ-0218S,40018,925,128
8,order272,XMJQ-0218S,35801,925,147
8,order272,XMJQ-0218S,38436,925,149
8,order272,XMJQ-0218S,37508,2368,150
8,order272,XMJQ-0218S,38140,2368,150
8,order272,XMJQ-0218S,37031,358,357
8,order272,XMJQ-0218S,40366,358,357
8,order272,XMJQ-0218S,35968,742,358
8,order272,XMJQ-0218S,36461,742,358
8,order272,XMJQ-0218S,38364,742,358
8,order272,XMJQ-0218S,38849,1092,358
8,order272,XMJQ-0218S,38929,742,358
8,order272,XMJQ-0218S,39609,742,358
8,order272,XMJQ-0218S,35949,1120,377
8,order272,XMJQ-0218S,35706,1160,378
8,order272,XMJQ-0218S,39706,1160,378
8,order272,XMJQ-0218S,37097,1105.5,381
8,order272,XMJQ-0218S,37676,1105.5,381
8,order272,XMJQ-0218S,39282,1105.5,381
8,order272,XMJQ-0218S,36734,1158,398
8,order272,XMJQ-0218S,35907,2304,476.5
8,order272,XMJQ-0218S,37084,2304,476.5
8,order272,XMJQ-0225S,37588,1120,48
8,order272,XMJQ-0225S,37834,1120,48
5,order273,YMH-0218S,38198,1023,98
5,order273,YMH-0218S,38953,357,98
5,order273,YMH-0218S,39508,357,98
5,order273,YSH-0215S,39629,657,447
5,order273,YSH-0215S,39433,659,459
5,order273,YSH-0218S,38933,797,38
5,order273,YSH-0218S,35716,1163,48
5,order273,YSH-0218S,37453,607,48
5,order273,YSH-0218S,36037,478,81
5,order273,YSH-0218S,37165,587,81
5,order273,YSH-0218S,37771,478,81
5,order273,YSH-0218S,37997,446,81
5,order273,YSH-0218S,38787,778,198
5,order273,YSH-0218S,35935,361.4,282.5
5,order273,YSH-0218S,36868,710,282.5
5,order273,YSH-0218S,37950,361.4,282.5
5,order273,YSH-0218S,38526,710,282.5
5,order273,YSH-0218S,39123,361.3,282.5
5,order273,YSH-0218S,36231,1127,302
5,order273,YSH-0218S,38689,1127,302
5,order273,YSH-0218S,37522,747,303
5,order273,YSH-0218S,40490,747,303
5,order273,YSH-0218S,35562,798,321
5,order273,YSH-0218S,36558,743,381.8
5,order273,YSH-0218S,38762,743,381.8
5,order273,YSH-0218S,39761,743,386.2
5,order273,YSH-0218S,35782,577,447
5,order273,YSH-0218S,37395,577,447
5,order273,YSH-0218S,38204,558,447
5,order273,YSH-0218S,36889,540,458
5,order273,YSH-0218S,36289,559,459
5,order273,YSH-0218S,36855,559,459
5,order273,YSH-0218S,40387,692,492
5,order273,YSH-0218S,36217,780,560
5,order273,YSH-0218S,36833,780,560
5,order273,YSH-0218S,39547,778,578
5,order273,YSH-0218S,35973,780,580
5,order273,YSH-0218S,36867,1127,710
7,order274,CGS-0218S,37507,878.5,534
7,order274,CGS-0218SD,36438,532.5,391.5
7,order274,CGS-0218SD,36801,532.5,391.5
7,order274,CGS-0218SD,38788,532.5,391.5
7,order274,XMJQ-0215S,38216,930,501
7,order274,XMJQ-0215S,39179,1778.5,612
7,order274,XMJQ-0218S,37169,796,38
7,order274,XMJQ-0218S,39419,930,38
