P,item_order,item_material,item_id,max_length,min_length
23,order196,SL-0218S,24843,1615.5,362.5
23,order196,SL-0218S,25898,1615.5,362.5
23,order196,SL-0218S,24888,381,366
23,order196,SL-0218S,25052,381,366
23,order196,SL-0218S,25448,381,366
23,order196,SL-0218S,26808,381,366
23,order196,SL-0218S,27750,381,366
23,order196,SL-0218S,28220,381,366
23,order196,XXB-0215S,26882,625.5,52.5
23,order196,XXB-0215S,27742,625.5,52.5
23,order196,XXB-0215S,25934,498,78
23,order196,XXB-0215S,25950,498,78
23,order196,XXB-0215S,26516,498,78
23,order196,XXB-0215S,27581,498,78
23,order196,XXB-0215S,24685,299,170.5
23,order196,XXB-0215S,23441,705,252
23,order196,XXB-0215S,28047,705,252
23,order196,XXB-0215S,25921,1870.5,329
23,order196,XXB-0215S,23936,752,361.5
23,order196,XXB-0215S,27486,743,361.5
23,order196,XXB-0215S,28249,743,361.5
23,order196,XXB-0215S,24535,1011,457
23,order196,XXB-0215S,26161,1011,457
23,order196,XXB-0215S,27390,1011,457
23,order196,XXB-0215S,23706,626.5,499
23,order196,XXB-0215S,27701,626.5,499
23,order196,XXB-0215S,25175,2068.5,706
23,order196,XXB-0215S,25730,2068.5,706
23,order196,XXB-0215S,26221,2065,753
23,order196,XXB-0215S,26930,1011,824
23,order196,XXB-0218S,26756,853,38
23,order196,XXB-0218S,27989,1328,38
23,order196,XXB-0218S,25813,706,53
23,order196,XXB-0218S,28216,706,53
23,order196,XXB-0218S,24076,329,58
23,order196,XXB-0218S,25320,329,58
23,order196,XXB-0218S,24374,706,83
23,order196,XXB-0218S,25249,706,83
23,order196,XXB-0218S,26331,706,83
23,order196,XXB-0218S,27278,706,83
23,order196,XXB-0218S,23654,706,88
23,order196,XXB-0218S,25765,706,88
23,order196,XXB-0218S,26648,558,135
23,order196,XXB-0218S,24525,678,148.5
23,order196,XXB-0218S,27700,678,148.5
23,order196,XXB-0218S,23756,330.5,205
23,order196,XXB-0218S,25186,715,208
23,order196,XXB-0218S,26386,733,208
23,order196,XXB-0218S,27205,733,208
23,order196,XXB-0218S,27385,715,208
23,order196,XXB-0218S,23973,314,252
23,order196,XXB-0218S,25587,315,270
23,order196,XXB-0218S,27436,315,270
23,order196,XXB-0218S,26043,732,299
23,order196,XXB-0218S,26673,714,299
23,order196,XXB-0218S,27746,714,299
23,order196,XXB-0218S,27980,732,299
23,order196,XXB-0218S,23474,830,309.5
23,order196,XXB-0218S,23691,830,309.5
23,order196,XXB-0218S,27280,1430,314
23,order196,XXB-0218S,28009,558,328
23,order196,XXB-0218S,28171,558,328
23,order196,XXB-0218S,23609,579,329
23,order196,XXB-0218S,23968,831,329
23,order196,XXB-0218S,23980,577,329
23,order196,XXB-0218S,24597,831,329
23,order196,XXB-0218S,24667,558,329
23,order196,XXB-0218S,25269,831,329
23,order196,XXB-0218S,25705,560,329
23,order196,XXB-0218S,25892,831,329
23,order196,XXB-0218S,26619,558,329
23,order196,XXB-0218S,24119,938,330
23,order196,XXB-0218S,24423,938,330
23,order196,XXB-0218S,26205,938,330
23,order196,XXB-0218S,26956,938,330
23,order196,XXB-0218S,24081,1528,335
23,order196,XXB-0218S,24003,397,361.5
23,order196,XXB-0218S,28228,397,361.5
23,order196,XXB-0218S,23595,739.5,362
23,order196,XXB-0218S,24625,739.5,362
23,order196,XXB-0218S,26538,1903.5,362
23,order196,XXB-0218S,24429,1615.5,362.5
23,order196,XXB-0218S,26172,1615.5,362.5
23,order196,XXB-0218S,27692,1044,365
23,order196,XXB-0218S,23739,824,379
23,order196,XXB-0218S,24895,457,379
23,order196,XXB-0218S,25111,457,379
23,order196,XXB-0218S,25486,824,379
23,order196,XXB-0218S,26526,457,379
23,order196,XXB-0218S,26675,457,379
23,order196,XXB-0218S,27094,457,379
23,order196,XXB-0218S,27112,457,379
23,order196,XXB-0218S,23797,1048,380
23,order196,XXB-0218S,24116,1048,380
23,order196,XXB-0218S,24198,398,380
23,order196,XXB-0218S,26639,1048,380
23,order196,XXB-0218S,26730,1048,380
23,order196,XXB-0218S,26975,1048,380
23,order196,XXB-0218S,27365,1048,380
23,order196,XXB-0218S,27370,1048,380
23,order196,XXB-0218S,28239,1048,380
23,order196,XXB-0218S,28281,398,380
23,order196,XXB-0218S,27924,2278,397
23,order196,XXB-0218S,24284,705,413
23,order196,XXB-0218S,27204,705,413
23,order196,XXB-0218S,25495,2355,418
23,order196,XXB-0218S,24658,934,425
23,order196,XXB-0218S,26233,934,425
23,order196,XXB-0218S,26734,934,425
23,order196,XXB-0218S,27360,934,425
23,order196,XXB-0218S,24221,1044,487
23,order196,XXB-0218S,25841,1044,490
23,order196,XXB-0218S,26914,1044,490
23,order196,XXB-0218S,28099,1044,490
23,order196,XXB-0218S,27251,2018,498
23,order196,XXB-0218S,27203,1367,538
23,order196,XXB-0218S,23553,706,558
23,order196,XXB-0218S,26297,706,558
23,order196,XXB-0218S,27582,753,558
23,order196,XXB-0218S,27583,753,558
23,order196,XXB-0218S,24648,706,560
23,order196,XXB-0218S,26720,706,560
23,order196,XXB-0218S,26823,706,560
23,order196,XXB-0218S,27791,706,560
23,order196,XXB-0218S,23996,753,578
23,order196,XXB-0218S,25067,753,578
23,order196,XXB-0218S,26171,2068.5,579
23,order196,XXB-0218S,26506,1432,579
23,order196,XXB-0218S,25348,2088,580
23,order196,XXB-0218S,26296,2088,580
23,order196,XXB-0218S,23445,598,598
23,order196,XXB-0218S,23959,706,598
23,order196,XXB-0218S,24285,706,598
23,order196,XXB-0218S,24904,598,598
23,order196,XXB-0218S,26603,706,598
23,order196,XXB-0218S,27624,598,598
23,order196,XXB-0218S,27953,706,598
23,order196,XXB-0218S,26305,1776,618
23,order196,XXB-0218S,23885,901,831
23,order196,XXB-0218S,27355,901,831
23,order196,XXB-0218SD,25046,1903,58
23,order196,XXB-0218SD,25698,598,58
23,order196,XXB-0218SD,26803,2436,58
23,order196,XXB-0218SD,27011,1822,58
23,order196,XXB-0218SD,27207,2416,58
23,order196,XXB-0218SD,28114,618,58
23,order196,XXB-0218SD,23941,1883,98
23,order196,XXB-0218SD,25422,1802,98
23,order196,XXB-0218SD,25471,1908,580
23,order196,XXB-0218SD,28139,2008,580
9,order197,JH-0218S,28188,945,228
9,order197,JH-0218S,28125,945,228.5
9,order197,XXB-0215S,23493,873,132.5
9,order197,XXB-0215S,27982,873,132.5
9,order197,XXB-0215S,24195,498,158
9,order197,XXB-0215S,25796,498,158
9,order197,XXB-0215S,26440,498,158
9,order197,XXB-0215S,26828,498,158
9,order197,XXB-0215S,26896,921,462
9,order197,XXB-0215S,27984,921,462
9,order197,XXB-0215S,23684,874,499
9,order197,XXB-0215S,27142,874,499
9,order197,XXB-0215S,26980,2089,921
9,order197,XXB-0215S,27679,2089,921
9,order197,XXB-0218S,23473,1862,58
9,order197,XXB-0218S,27947,1862,58
9,order197,XXB-0218S,23963,486,470
9,order197,XXB-0218S,24401,486,470
9,order197,XXB-0218S,24595,1645,470
9,order197,XXB-0218S,25906,486,470
9,order197,XXB-0218S,26315,2113,470
9,order197,XXB-0218S,26455,486,470
9,order197,XXB-0218S,26711,1645,470
9,order197,XXB-0218S,27387,2113,470
9,order197,XXB-0218S,24379,920,560
9,order197,XXB-0218S,27694,921,560
9,order197,XXB-0218S,28083,921,560
9,order197,XXB-0218S,27164,1862,576
9,order197,XXB-0218S,28082,921,577
9,order197,XXB-0218S,23743,921,579
9,order197,XXB-0218S,24094,1862,579
9,order197,XXB-0218SD,23716,1958,58
9,order197,XXB-0218SD,23800,598,58
9,order197,XXB-0218SD,24093,578,98
9,order197,XXB-0218SD,24967,1938,98
12,order198,XXB-0215S,26029,443,415
12,order198,XXB-0215S,27485,501,415
12,order198,XXB-0215S,24949,874,452
12,order198,XXB-0215S,28310,874,452
12,order198,XXB-0215S,23516,2089,874
12,order198,XXB-0215S,25253,2089,874
12,order198,XXB-0218S,24661,415,58
12,order198,XXB-0218S,25835,415,58
12,order198,XXB-0218S,26334,1768,58
12,order198,XXB-0218S,26545,1768,58
12,order198,XXB-0218S,24201,577,415
12,order198,XXB-0218S,27302,577,415
12,order198,XXB-0218S,27341,577,415
12,order198,XXB-0218S,28197,577,415
12,order198,XXB-0218S,23897,2113,446.5
12,order198,XXB-0218S,24092,476,446.5
12,order198,XXB-0218S,24797,476,446.5
12,order198,XXB-0218S,25886,476,446.5
12,order198,XXB-0218S,26955,476,446.5
12,order198,XXB-0218S,27295,2113,446.5
12,order198,XXB-0218S,28081,2113,446.5
12,order198,XXB-0218S,28179,2113,446.5
12,order198,XXB-0218S,24059,476,448
12,order198,XXB-0218S,27629,534,448
12,order198,XXB-0218S,25512,578,480.5
12,order198,XXB-0218S,27945,578,480.5
12,order198,XXB-0218S,25176,873,558
12,order198,XXB-0218S,26031,873,558
12,order198,XXB-0218S,24966,874,577
12,order198,XXB-0218S,26794,874,577
12,order198,XXB-0218S,23861,598,578
12,order198,XXB-0218S,26294,598,578
12,order198,XXB-0218SD,24333,2317,58
12,order198,XXB-0218SD,26775,597,58
12,order198,XXB-0218SD,27575,577,98
12,order198,XXB-0218SD,28124,2297,98
12,order198,XXB-0218SD,25089,1768,577
12,order198,XXB-0218SD,26053,1768,577
12,order198,ZYF-0215S,24246,1539,415
12,order198,ZYF-0218S,24499,576,414
12,order198,ZYF-0218S,24689,576,414
12,order198,ZYF-0218S,26770,576,414
12,order198,ZYF-0218S,24947,595,415
12,order198,ZYF-0218S,25554,595,415
12,order198,ZYF-0218S,24118,1576,596
12,order198,ZYF-0218S,27426,1576,596
1,order199,XXB-0215S,26976,1040,321.5
1,order199,XXB-0218S,26030,1040,58
1,order199,XXB-0218S,26708,1040,58
1,order199,XXB-0218S,23606,338,321.5
1,order199,XXB-0218S,27871,534,335
1,order199,XXB-0218S,28204,534,335
1,order199,XXB-0218S,25377,1040,357
1,order199,XXB-0218S,23514,400,358
1,order199,XXB-0218S,26418,400,358
1,order199,XXB-0218S,26353,1078,378
3,order2,5-0215S,8361,1360,80
3,order2,5-0215S,8644,1360,80
3,order2,5-0215S,8646,1360,80
3,order2,5-0215S,8865,1360,80
3,order2,5-0215S,7142,1102,940.5
3,order2,5-0218S,4446,958.5,58
3,order2,5-0218S,6186,1220,58
3,order2,5-0218S,6563,1102,68
3,order2,5-0218S,4666,809,98
3,order2,5-0218S,5366,391,98
3,order2,5-0218S,6451,809,98
3,order2,5-0218S,7454,391,98
3,order2,5-0218S,8597,391,98
3,order2,5-0218S,8705,391,98
3,order2,5-0218S,6307,1102,198.5
3,order2,5-0218S,6141,1339.5,239
3,order2,5-0218S,7896,1222,239
3,order2,5-0218S,5700,1358,240
3,order2,5-0218S,7852,1358,240
3,order2,5-0218S,8409,1102,277.5
3,order2,5-0218S,6445,1180.5,357.5
3,order2,5-0218S,6540,1115,414.5
3,order2,5-0218S,7107,1115,414.5
3,order2,5-0218S,6764,1115,416
3,order2,5-0218S,8344,1546,416
3,order2,5-0218S,5440,1220,557
3,order2,5-0218S,7974,1180.5,558
3,order2,5-0218S,6685,1258,578
4,order20,SRBW-0218S,19635,332,230
4,order20,SRBW-0218S,20452,332,230
4,order20,SRBW-0218S,22793,332,230
4,order20,SRBW-0218S,21425,734,386.5
4,order20,SRBW-0218S,20214,509,398.5
4,order20,SRBW-0218S,20480,509,398.5
4,order20,YDH-0215S,19258,281,172.5
4,order20,YDH-0215S,22321,281,172.5
4,order20,YDH-0215S,23402,281,172.5
4,order20,YDH-0215S,19489,488,198
4,order20,YDH-0215S,20116,488,198
4,order20,YDH-0215S,20386,488,198
4,order20,YDH-0215S,21068,488,198
4,order20,YDH-0215S,21167,488,198
4,order20,YDH-0215S,22229,488,198
4,order20,YDH-0215S,23119,755,198
4,order20,YDH-0215S,21743,498,258
4,order20,YDH-0215S,18923,489,282
4,order20,YDH-0215S,19096,489,282
4,order20,YDH-0215S,19647,489,282
4,order20,YDH-0215S,23032,707,338
4,order20,YDH-0215S,20270,687,366
4,order20,YDH-0215S,21255,755,462
4,order20,YDH-0215S,19815,863,498
4,order20,YDH-0215S,19313,782,732
4,order20,YDH-0218S,19920,365,240
4,order20,YDH-0218S,21401,754,240
4,order20,YDH-0218S,22660,257,240
4,order20,YDH-0225S,19125,755,279
4,order20,YDH-0225S,21502,1148,279
4,order20,YDH-0225S,21553,498,279
4,order20,YDH-0225S,22049,1148,279
4,order20,YDH-0225S,22667,687,279
4,order20,YDH-0225S,21020,1237.5,280
4,order20,YDH-0225S,21411,1237.5,280
4,order20,YDH-0225S,22388,576.5,338
4,order20,YDH-0225S,21560,732,577.5
4,order20,YDH-0225S,21785,732,577.5
4,order20,YDH-0225S,21975,732,577.5
4,order20,YDH-0225S,18790,1198,598
11,order200,XXB-0215S,23511,660,92.5
11,order200,XXB-0215S,24909,669,92.5
11,order200,XXB-0215S,27136,660,92.5
11,order200,XXB-0215S,24420,348,118
11,order200,XXB-0215S,24772,348,118
11,order200,XXB-0215S,25534,348,118
11,order200,XXB-0215S,25753,348,118
11,order200,XXB-0215S,26677,348,118
11,order200,XXB-0215S,27612,348,118
11,order200,XXB-0215S,25484,717,161.5
11,order200,XXB-0215S,26182,708,161.5
11,order200,XXB-0215S,26767,708,161.5
11,order200,XXB-0215S,23434,661,349
11,order200,XXB-0215S,24989,670,349
11,order200,XXB-0215S,25284,661,349
11,order200,XXB-0215S,26658,2245,598
11,order200,XXB-0215S,24260,708,620
11,order200,XXB-0215S,24933,717,620
11,order200,XXB-0215S,26308,708,620
11,order200,XXB-0215S,26971,834.5,728
11,order200,XXB-0215S,24488,834.5,738.5
11,order200,XXB-0215S,28065,834.5,738.5
11,order200,XXB-0218S,24073,2281,38
11,order200,XXB-0218S,25061,2209,57
11,order200,XXB-0218S,27925,2173,58
11,order200,XXB-0218S,28127,2173,58
11,order200,XXB-0218S,25590,429,161.5
11,order200,XXB-0218S,28271,429,161.5
11,order200,XXB-0218S,25158,732,185
11,order200,XXB-0218S,27401,732,185
11,order200,XXB-0218S,27489,732,185
11,order200,XXB-0218S,23867,737.5,255
11,order200,XXB-0218S,24122,737.5,255
11,order200,XXB-0218S,24268,351.5,255
11,order200,XXB-0218S,24718,598,255
11,order200,XXB-0218S,27253,598,255
11,order200,XXB-0218S,27580,351.5,255
11,order200,XXB-0218S,27620,727,255
11,order200,XXB-0218S,23766,2245,274
11,order200,XXB-0218S,24225,2245,274
11,order200,XXB-0218S,25333,834.5,274
11,order200,XXB-0218S,27638,834.5,274
11,order200,XXB-0218S,24503,1512,293
11,order200,XXB-0218S,27986,1512,293
11,order200,XXB-0218S,23735,644,363.5
11,order200,XXB-0218S,25779,644,363.5
11,order200,XXB-0218S,26668,644,363.5
11,order200,XXB-0218S,27022,644,363.5
11,order200,XXB-0218S,27168,644,363.5
11,order200,XXB-0218S,27777,644,363.5
11,order200,XXB-0218S,23817,899,369
11,order200,XXB-0218S,24226,899,369
11,order200,XXB-0218S,25925,899,369
11,order200,XXB-0218S,28098,899,369
11,order200,XXB-0218S,24783,707,410
11,order200,XXB-0218S,27217,716,410
11,order200,XXB-0218S,27528,707,410
11,order200,XXB-0218S,24739,2173,429
11,order200,XXB-0218S,24768,2173,429
11,order200,XXB-0218S,26139,2173,429
11,order200,XXB-0218S,26927,620,429
11,order200,XXB-0218S,27015,620,429
11,order200,XXB-0218S,25860,898,430
11,order200,XXB-0218S,28057,898,430
5,order201,XXB-0215S,25446,2246,344
5,order201,XXB-0218S,25421,658,38
5,order201,XXB-0218S,27149,258,38
5,order201,XXB-0218S,27099,344,58
5,order201,XXB-0218S,27373,344,58
5,order201,XXB-0218S,26257,343,241
5,order201,XXB-0218S,26517,343,241
5,order201,XXB-0218S,26984,343,241
5,order201,XXB-0218S,27413,343,241
5,order201,XXB-0218S,24972,622,260
5,order201,XXB-0218S,25146,2323.5,262
5,order201,XXB-0218S,25321,344,262
5,order201,XXB-0218S,23846,2383,263
5,order201,XXB-0218S,24069,2383,263
5,order201,XXB-0218S,27379,2352,282
5,order201,XXB-0218S,25589,722,358
5,order201,XXB-0218S,24259,736,365.3
5,order201,XXB-0218S,24483,736,365.3
5,order201,XXB-0218S,25267,736,365.3
5,order201,XXB-0218S,27997,736,365.3
5,order201,XXB-0218S,24324,2352,368
5,order201,XXB-0218S,26665,448,395
5,order201,XXB-0218S,27104,448,395
5,order201,XXB-0218S,24061,721,409.5
5,order201,XXB-0218S,24149,721,409.5
5,order201,XXB-0218S,24253,722,429
5,order201,XXB-0218S,24684,722,429
5,order201,XXB-0218S,27610,722,429
5,order201,XXB-0218S,28198,722,429
5,order201,XXB-0218S,23827,740,430
5,order201,XXB-0218S,27465,740,430
5,order201,XXB-0218S,23722,722,447
5,order201,XXB-0218S,24970,722,447
5,order201,XXB-0218S,24561,1137,448
5,order201,XXB-0218S,25571,740,448
5,order201,XXB-0218S,24792,722,703
5,order201,XXB-0218S,25900,722,703
24,order202,XXB-0215S,27594,646,132.5
24,order202,XXB-0215S,27846,646,132.5
24,order202,XXB-0215S,25282,448,158
24,order202,XXB-0215S,27611,448,158
24,order202,XXB-0215S,27847,448,158
24,order202,XXB-0215S,28066,448,158
24,order202,XXB-0215S,23500,425,350
24,order202,XXB-0215S,23509,2126,350
24,order202,XXB-0215S,23901,425,350
24,order202,XXB-0215S,24728,425,350
24,order202,XXB-0215S,25322,2126,350
24,order202,XXB-0215S,27134,2126,350
24,order202,XXB-0215S,24581,470.5,355
24,order202,XXB-0215S,24984,2080,355
24,order202,XXB-0215S,24049,2080,374
24,order202,XXB-0215S,24219,470.5,374
24,order202,XXB-0215S,25927,470.5,384
24,order202,XXB-0215S,28107,2080,384
24,order202,XXB-0215S,25051,647,449
24,order202,XXB-0215S,25071,647,449
24,order202,XXB-0215S,23720,933,469.5
24,order202,XXB-0215S,23883,774,470.5
24,order202,XXB-0215S,24887,794,470.5
24,order202,XXB-0215S,26042,736,470.5
24,order202,XXB-0215S,26916,803,470.5
24,order202,XXB-0215S,25328,2080,736
24,order202,XXB-0215S,24132,2080,774
24,order202,XXB-0215S,24474,2080,794
24,order202,XXB-0215S,25630,2080,803
24,order202,XXB-0215S,26534,2080,933
24,order202,XXB-0218S,24586,221,48
24,order202,XXB-0218S,24650,221,48
24,order202,XXB-0218S,25157,221,48
24,order202,XXB-0218S,25533,221,48
24,order202,XXB-0218S,27001,221,48
24,order202,XXB-0218S,27254,221,48
24,order202,XXB-0218S,27923,221,48
24,order202,XXB-0218S,28158,221,48
24,order202,XXB-0218S,24140,350.5,58
24,order202,XXB-0218S,24270,391,58
24,order202,XXB-0218S,24545,1111,58
24,order202,XXB-0218S,25263,933,58
24,order202,XXB-0218S,25398,350,58
24,order202,XXB-0218S,26607,350,58
24,order202,XXB-0218S,26638,350,58
24,order202,XXB-0218S,26833,350,58
24,order202,XXB-0218S,26915,2021,58
24,order202,XXB-0218S,27021,350,58
24,order202,XXB-0218S,27150,350,58
24,order202,XXB-0218S,27215,1111,58
24,order202,XXB-0218S,27381,1168,58
24,order202,XXB-0218S,28106,2021,58
24,order202,XXB-0218S,28327,1168,58
24,order202,XXB-0218S,24295,709,218
24,order202,XXB-0218S,24878,709,218
24,order202,XXB-0218S,23541,447,221
24,order202,XXB-0218S,24033,447,221
24,order202,XXB-0218S,24515,447,221
24,order202,XXB-0218S,25352,447,221
24,order202,XXB-0218S,24078,350,308
24,order202,XXB-0218S,24209,350,308
24,order202,XXB-0218S,25019,350,308
24,order202,XXB-0218S,25107,350,308
24,order202,XXB-0218S,25658,350,308
24,order202,XXB-0218S,25918,350,308
24,order202,XXB-0218S,25933,350,308
24,order202,XXB-0218S,26596,350,308
24,order202,XXB-0218S,26700,350,308
24,order202,XXB-0218S,27128,350,308
24,order202,XXB-0218S,28074,350,308
24,order202,XXB-0218S,28109,350,308
24,order202,XXB-0218S,23594,350,327
24,order202,XXB-0218S,24051,350,327
24,order202,XXB-0218S,24280,350,327
24,order202,XXB-0218S,26390,350,327
24,order202,XXB-0218S,26885,350,327
24,order202,XXB-0218S,26964,350,327
24,order202,XXB-0218S,23948,350,329
24,order202,XXB-0218S,24867,350,329
24,order202,XXB-0218S,25003,350,329
24,order202,XXB-0218S,28275,560,354
24,order202,XXB-0218S,26414,2113,358.5
24,order202,XXB-0218S,23508,485.5,359
24,order202,XXB-0218S,27146,2113,362.5
24,order202,XXB-0218S,24663,485.5,363
24,order202,XXB-0218S,25937,555,373
24,order202,XXB-0218S,26870,555,373
24,order202,XXB-0218S,27596,555,373
24,order202,XXB-0218S,24757,2113,377.5
24,order202,XXB-0218S,25663,485.5,377.5
24,order202,XXB-0218S,26614,2113,377.5
24,order202,XXB-0218S,27645,485.5,377.5
24,order202,XXB-0218S,24937,2113,379
24,order202,XXB-0218S,26307,485.5,379
24,order202,XXB-0218S,23819,560,383
24,order202,XXB-0218S,27801,579,384
24,order202,XXB-0218S,25324,485.5,396.5
24,order202,XXB-0218S,26417,2113,396.5
24,order202,XXB-0218S,26670,2113,396.5
24,order202,XXB-0218S,27291,485.5,396.5
24,order202,XXB-0218S,26434,485.5,398
24,order202,XXB-0218S,28254,2113,398
24,order202,XXB-0218S,23809,485.5,406.5
24,order202,XXB-0218S,24987,2113,406.5
24,order202,XXB-0218S,25264,485.5,406.5
24,order202,XXB-0218S,26138,485.5,406.5
24,order202,XXB-0218S,26660,2113,406.5
24,order202,XXB-0218S,26732,485.5,406.5
24,order202,XXB-0218S,27342,2113,406.5
24,order202,XXB-0218S,28056,2113,406.5
24,order202,XXB-0218S,23566,1610,408
24,order202,XXB-0218S,24932,498,408
24,order202,XXB-0218S,27466,485.5,408
24,order202,XXB-0218S,25605,574,470.5
24,order202,XXB-0218S,28276,579,470.5
24,order202,XXB-0218S,24800,575,488
24,order202,XXB-0218S,25363,925,488
24,order202,XXB-0218S,28183,580,488
24,order202,XXB-0218S,24574,575,489
24,order202,XXB-0218S,25353,580,489
24,order202,XXB-0218S,25929,580,489
24,order202,XXB-0218S,26056,575,489
24,order202,XXB-0218S,26181,580,489
24,order202,XXB-0218S,26945,580,489
24,order202,XXB-0218S,27299,580,489
24,order202,XXB-0218S,27361,580,489
24,order202,XXB-0218S,24164,794,510
24,order202,XXB-0218S,27572,794,510
24,order202,XXB-0218S,24303,933,555
24,order202,XXB-0218S,27514,773,555
24,order202,XXB-0218S,24419,793,560
24,order202,XXB-0218S,26551,735,560
24,order202,XXB-0218S,27362,802,560
24,order202,XXB-0218S,24466,906,560.5
24,order202,XXB-0218S,27051,1168,572
24,order202,XXB-0218S,26630,1168,574
24,order202,XXB-0218S,27117,1168,574
24,order202,XXB-0218S,28060,2080,574
24,order202,XXB-0218S,24995,2177,575
24,order202,XXB-0218S,27091,2177,575
24,order202,XXB-0218S,27467,2177,575
24,order202,XXB-0218S,24312,1111,577
24,order202,XXB-0218S,23958,1111,579
24,order202,XXB-0218S,25308,803,579
24,order202,XXB-0218S,26210,794,579
24,order202,XXB-0218S,26628,2080,579
24,order202,XXB-0218S,26921,1111,579
24,order202,XXB-0218S,26938,2080,579
24,order202,XXB-0218S,28322,2080,579
24,order202,XXB-0218S,23751,2177,580
24,order202,XXB-0218S,25148,2177,580
24,order202,XXB-0218S,27088,2177,580
24,order202,XXB-0218S,24612,933,924.5
24,order202,XXB-0218S,25009,933,924.5
24,order202,XXB-0218S,26048,933,924.5
24,order202,XXB-0218S,26463,2177,925
24,order202,XXB-0218SD,25208,1218,58
24,order202,XXB-0218SD,26085,1764,58
24,order202,XXB-0218SD,27277,1917,58
24,order202,XXB-0218SD,23510,1198,103
24,order202,XXB-0218SD,24741,1744,103
24,order202,XXB-0218SD,25338,1897,103
24,order202,XXB-0218SD,25367,2021,577
24,order202,XXB-0218SD,27922,2021,579
24,order202,XXB-0218SD,24536,2177,580
24,order202,XXB-0218SD,27593,2177,580
20,order203,XXB-0215S,23457,633.5,92.5
20,order203,XXB-0215S,24704,238,118
20,order203,XXB-0215S,25435,238,118
20,order203,XXB-0215S,23942,790.5,178
20,order203,XXB-0215S,26454,790.5,178
20,order203,XXB-0215S,24705,634.5,239
20,order203,XXB-0215S,23769,2301,404
20,order203,XXB-0215S,23779,790.5,730.5
20,order203,XXB-0215S,24143,790.5,730.5
20,order203,XXB-0215S,23525,961,812
20,order203,XXB-0215S,28000,851,812
20,order203,XXB-0215S,25913,2301,834
20,order203,XXB-0218S,23482,2157,48
20,order203,XXB-0218S,24202,161,48
20,order203,XXB-0218S,24724,1677,48
20,order203,XXB-0218S,25166,2157,48
20,order203,XXB-0218S,25268,161,48
20,order203,XXB-0218S,26729,161,48
20,order203,XXB-0218S,26827,161,48
20,order203,XXB-0218S,27678,1677,48
20,order203,XXB-0218S,23496,2157,57
20,order203,XXB-0218S,25257,1258,58
20,order203,XXB-0218S,25622,812,58
20,order203,XXB-0218S,26065,1258,58
20,order203,XXB-0218S,28193,812,58
20,order203,XXB-0218S,25821,178,123
20,order203,XXB-0218S,27353,705.5,158
20,order203,XXB-0218S,24965,222,161
20,order203,XXB-0218S,25393,222,161
20,order203,XXB-0218S,26776,789.5,334.5
20,order203,XXB-0218S,27956,789.5,334.5
20,order203,XXB-0218S,28016,789.5,334.5
20,order203,XXB-0218S,28128,789.5,334.5
20,order203,XXB-0218S,25652,789.5,335
20,order203,XXB-0218S,25883,789.5,335
20,order203,XXB-0218S,28004,789.5,335
20,order203,XXB-0218S,28245,789.5,335
20,order203,XXB-0218S,28144,1601,352
20,order203,XXB-0218S,24846,730.5,354
20,order203,XXB-0218S,25004,961,354
20,order203,XXB-0218S,25190,1601,354
20,order203,XXB-0218S,25475,1601,354
20,order203,XXB-0218S,26500,1601,354
20,order203,XXB-0218S,24500,948,355
20,order203,XXB-0218S,26150,998,355
20,order203,XXB-0218S,26461,998,355
20,order203,XXB-0218S,27183,948,355
20,order203,XXB-0218S,24067,410,403
20,order203,XXB-0218S,24553,410,403
20,order203,XXB-0218S,25586,410,403
20,order203,XXB-0218S,27152,410,403
20,order203,XXB-0218S,27519,410,403
20,order203,XXB-0218S,24729,410,404
20,order203,XXB-0218S,23701,763.5,404.8
20,order203,XXB-0218S,24671,763.5,404.8
20,order203,XXB-0218S,24709,994,404.8
20,order203,XXB-0218S,24920,994,404.8
20,order203,XXB-0218S,25427,994,404.8
20,order203,XXB-0218S,25882,763.5,404.8
20,order203,XXB-0218S,25915,994,404.8
20,order203,XXB-0218S,27524,763.5,404.8
20,order203,XXB-0218S,24699,994,408
20,order203,XXB-0218S,26224,884,408
20,order203,XXB-0218S,23504,811,410
20,order203,XXB-0218S,23556,833,410
20,order203,XXB-0218S,24187,833,410
20,order203,XXB-0218S,24194,833,410
20,order203,XXB-0218S,26103,834,410
20,order203,XXB-0218S,28273,811,410
20,order203,XXB-0218S,23733,884,426.5
20,order203,XXB-0218S,24786,1445,426.5
20,order203,XXB-0218S,25256,884,426.5
20,order203,XXB-0218S,27835,1445,426.5
20,order203,XXB-0218S,26409,812,427
20,order203,XXB-0218S,27054,1258,427
20,order203,XXB-0218S,26227,884,428
20,order203,XXB-0218S,26989,1445,428
20,order203,XXB-0218S,25627,2301,429
20,order203,XXB-0218S,26099,812,429
20,order203,XXB-0218S,26211,812,429
20,order203,XXB-0218S,26584,812,429
20,order203,XXB-0218S,26926,1258,429
20,order203,XXB-0218S,23480,948,430
20,order203,XXB-0218S,24863,948,430
20,order203,XXB-0218S,25045,998,430
20,order203,XXB-0218S,25474,2398,430
20,order203,XXB-0218S,25688,2398,430
20,order203,XXB-0218S,28110,998,430
20,order203,XXB-0218S,23759,994,433
20,order203,XXB-0218S,24983,884,433
20,order203,XXB-0218S,24787,961,790.5
20,order203,XXB-0218S,25787,961,790.5
20,order203,ZYF-0215S,26132,2301,322
20,order203,ZYF-0215S,24255,1619,409.5
