P,item_order,item_material,item_id,max_length,min_length
31,order247,XMJQ-0218S,32050,355,48
31,order247,XMJQ-0218S,27706,1011,58
31,order247,XMJQ-0218S,27744,837,58
31,order247,XMJQ-0218S,28650,471,58
31,order247,XMJQ-0218S,28962,837,58
31,order247,XMJQ-0218S,29496,1327,58
31,order247,XMJQ-0218S,30806,442.5,58
31,order247,XMJQ-0218S,31005,1327,58
31,order247,XMJQ-0218S,30004,445,355
31,order247,XMJQ-0218S,31777,445,355
31,order247,XMJQ-0218S,27574,558,426
31,order247,XMJQ-0218S,28359,577,499.5
31,order247,XMJQ-0218S,30134,578,517
31,order247,XMJQ-0218S,30989,578,517
31,order247,XMJQ-0218S,31020,1020,517
31,order247,XMJQ-0218S,30210,578,518
31,order247,XMJQ-0218S,31081,578,518
31,order247,XMJQ-0218S,31373,578,518
31,order247,XMJQ-0218S,32137,578,518
31,order247,XMJQ-0218S,27723,881,577
31,order247,XMJQ-0218S,27845,881,577
31,order247,XMJQ-0218S,28657,837,577
31,order247,XMJQ-0218S,28755,837,577
31,order247,XMJQ-0218S,29926,1327,577
31,order247,XMJQ-0218S,30978,837,577
31,order247,XMJQ-0218S,31346,1327,577
31,order247,XMJQ-0218S,31600,837,577
31,order247,XMJQ-0218S,31856,1901,577
31,order247,XMJQ-0218S,31874,1327,577
31,order247,XMJQ-0218S,27894,1998,578
31,order247,XMJQ-0218S,28842,1998,578
31,order247,XMJQ-0218S,29087,1998,578
31,order247,XMJQ-0218S,29358,1998,578
31,order247,XMJQ-0218S,29724,1998,578
31,order247,XMJQ-0218S,30226,1998,578
31,order247,XMJQ-0218S,29352,1011,1001
31,order247,XMJQ-0218S,30084,1019.5,1011
31,order247,XMJQ-0218S,30751,1019.5,1011
31,order247,XMJQ-0218S,31689,1019.5,1011
31,order247,XMJQ-0218S,32402,1998,1020
24,order248,QKQ-0215S,29093,400,92.5
24,order248,QKQ-0215S,30583,400,92.5
24,order248,QKQ-0215S,31903,409,92.5
24,order248,QKQ-0215S,29283,438,118
24,order248,QKQ-0215S,29850,438,118
24,order248,QKQ-0215S,30049,438,118
24,order248,QKQ-0215S,30877,438,118
24,order248,QKQ-0215S,31447,438,118
24,order248,QKQ-0215S,31890,438,118
24,order248,QKQ-0215S,29822,439,401
24,order248,QKQ-0215S,30808,439,401
24,order248,QKQ-0215S,31332,439,410
24,order248,QKQ-0218S,29302,481,148.5
24,order248,QKQ-0218S,31556,481,148.5
24,order248,QKQ-0218S,31993,481,148.5
24,order248,QKQ-0218S,28325,514.5,360
24,order248,QKQ-0218S,28355,514.5,360
24,order248,QKQ-0218S,28741,514.5,360
24,order248,QKQ-0218S,28944,1889,360
24,order248,QKQ-0218S,29131,514.5,360
24,order248,QKQ-0218S,29147,1889,360
24,order248,QKQ-0218S,30647,1889,360
24,order248,QKQ-0218S,32049,1889,360
24,order248,QKQ-0218S,30121,651,361
24,order248,QKQ-0218S,30681,651,361
24,order248,QKQ-0218S,31468,651,361
24,order248,XMJQ-0215S,28310,457,135
24,order248,XMJQ-0215S,29088,466,135
24,order248,XMJQ-0215S,30709,457,135
24,order248,XMJQ-0215S,28797,701,499.5
24,order248,XMJQ-0215S,32041,701,499.5
24,order248,XMJQ-0215S,29066,1420,598
24,order248,XMJQ-0215S,30061,1856,701
24,order248,XMJQ-0215S,32401,1856,701
24,order248,XMJQ-0218S,31648,1458,38
24,order248,XMJQ-0218S,31950,1458,38
24,order248,XMJQ-0218S,32069,2181,38
24,order248,XMJQ-0218S,32074,753,38
24,order248,XMJQ-0218S,32122,579,38
24,order248,XMJQ-0218S,28087,1422,58
24,order248,XMJQ-0218S,29036,1422,58
24,order248,XMJQ-0218S,29679,577,135
24,order248,XMJQ-0218S,31267,577,135
24,order248,XMJQ-0218S,27601,1060,309.5
24,order248,XMJQ-0218S,28129,337,309.5
24,order248,XMJQ-0218S,28493,342,309.5
24,order248,XMJQ-0218S,32146,703,309.5
24,order248,XMJQ-0218S,32356,618,309.5
24,order248,XMJQ-0218S,28019,1422,329
24,order248,XMJQ-0218S,28205,1422,329
24,order248,XMJQ-0218S,31254,936,329
24,order248,XMJQ-0218S,28520,973,330
24,order248,XMJQ-0218S,28963,973,330
24,order248,XMJQ-0218S,32437,936,342
24,order248,XMJQ-0218S,28733,579,499.5
24,order248,XMJQ-0218S,28979,580,518
24,order248,XMJQ-0218S,29780,580,518
24,order248,XMJQ-0218S,29543,1420,557
24,order248,XMJQ-0218S,31246,701,560
24,order248,XMJQ-0218S,32273,701,560
24,order248,XMJQ-0218S,31690,753,578
24,order248,XMJQ-0218S,31983,753,578
24,order248,XMJQ-0218S,27541,1422,579
24,order248,XMJQ-0218S,28841,1422,579
24,order248,XMJQ-0218S,31188,1422,579
24,order248,XMJQ-0218S,32328,1856,579
24,order248,XMJQ-0218S,28404,1953,580
24,order248,XMJQ-0218S,32453,1953,580
24,order248,XMJQ-0218S,28238,1498,718
24,order248,XMJQ-0218S,28370,1060,936
24,order248,XMJQ-0225S,31483,1498,598
19,order249,QKQ-0215S,31898,578,92.5
19,order249,QKQ-0215S,29470,438,118
19,order249,QKQ-0215S,32261,438,118
19,order249,QKQ-0215S,29845,579,439
19,order249,QKQ-0218S,30034,650,150
19,order249,QKQ-0218S,29682,831,277.5
19,order249,QKQ-0218S,31310,542.5,277.5
19,order249,QKQ-0218S,32248,831,277.5
19,order249,QKQ-0218S,32439,542.5,277.5
19,order249,QKQ-0218S,27644,499.5,377
19,order249,QKQ-0218S,28003,1934,377
19,order249,QKQ-0218S,28231,1934,377
19,order249,QKQ-0218S,28637,499.5,377
19,order249,QKQ-0218S,29018,1934,377
19,order249,QKQ-0218S,29698,499.5,377
19,order249,QKQ-0218S,31052,499.5,377
19,order249,QKQ-0218S,31524,1934,377
19,order249,QKQ-0218S,27472,500,380
19,order249,QKQ-0218S,31451,1934,380
19,order249,XMJQ-0215S,27804,735,484.5
19,order249,XMJQ-0215S,28898,527,484.5
19,order249,XMJQ-0215S,30781,735,484.5
19,order249,XMJQ-0215S,27883,1901,527
19,order249,XMJQ-0215S,31050,1901,735
19,order249,XMJQ-0215S,31278,1901,735
19,order249,XMJQ-0218S,28734,868,38
19,order249,XMJQ-0218S,30162,2094,38
19,order249,XMJQ-0218S,28248,155,48
19,order249,XMJQ-0218S,29342,155,48
19,order249,XMJQ-0218S,29871,155,48
19,order249,XMJQ-0218S,32286,155,48
19,order249,XMJQ-0218S,28847,1490,58
19,order249,XMJQ-0218S,30153,527,58
19,order249,XMJQ-0218S,30436,1490,58
19,order249,XMJQ-0218S,30666,527,58
19,order249,XMJQ-0218S,32210,527,103
19,order249,XMJQ-0218S,27704,445,155
19,order249,XMJQ-0218S,31585,445,155
19,order249,XMJQ-0218S,28193,527,342
19,order249,XMJQ-0218S,31546,527,342
19,order249,XMJQ-0218S,27428,527,361
19,order249,XMJQ-0218S,29212,527,361
19,order249,XMJQ-0218S,27682,1998,362
19,order249,XMJQ-0218S,28398,503,362
19,order249,XMJQ-0218S,28807,1998,362
19,order249,XMJQ-0218S,32384,503,362
19,order249,XMJQ-0218S,31515,577,484.5
19,order249,XMJQ-0218S,29082,578,503
19,order249,XMJQ-0218S,30093,578,503
19,order249,XMJQ-0218S,27923,735,558
19,order249,XMJQ-0218S,28116,735,558
19,order249,XMJQ-0218S,29471,735,558
19,order249,XMJQ-0218S,30516,735,558
19,order249,XMJQ-0218S,27837,1901,577
19,order249,XMJQ-0218S,28202,1490,577
19,order249,XMJQ-0218S,29106,1490,577
19,order249,XMJQ-0218S,30073,1490,577
19,order249,XMJQ-0218S,27902,1998,578
19,order249,XMJQ-0218S,31676,1998,578
11,order25,XMJQ-0215S,29442,690,132.5
11,order25,XMJQ-0215S,30443,699,132.5
11,order25,XMJQ-0215S,27776,288,158
11,order25,XMJQ-0215S,30412,288,158
11,order25,XMJQ-0215S,31827,288,158
11,order25,XMJQ-0215S,32320,288,158
11,order25,XMJQ-0215S,27823,691,289
11,order25,XMJQ-0215S,30488,700,289
11,order25,XMJQ-0215S,31780,901.5,747
11,order25,XMJQ-0215S,28179,901.5,748
11,order25,XMJQ-0215S,29514,901.5,756
11,order25,XMJQ-0218S,31145,2291,58
11,order25,XMJQ-0218S,31383,2291,58
11,order25,XMJQ-0218S,28865,738,338.5
11,order25,XMJQ-0218S,28992,738,338.5
11,order25,XMJQ-0218S,31912,738,338.5
11,order25,XMJQ-0218S,28478,746,339
11,order25,XMJQ-0218S,29706,746,339
11,order25,XMJQ-0218S,30580,747,339
11,order25,XMJQ-0218S,31495,755,339
11,order25,XMJQ-0218S,31802,755,339
11,order25,XMJQ-0218S,27554,901.5,358
11,order25,XMJQ-0218S,28598,739,358
11,order25,XMJQ-0218S,30216,901.5,358
11,order25,XMJQ-0218S,30509,739,358
11,order25,XMJQ-0218S,30597,739,358
11,order25,XMJQ-0218S,31018,739,358
11,order25,XMJQ-0218S,31430,739,358
11,order25,XMJQ-0218S,31566,739,358
11,order25,XMJQ-0218S,31976,2291,358
11,order25,XMJQ-0218S,27748,744,359
11,order25,XMJQ-0218S,27860,724,359
11,order25,XMJQ-0218S,28457,724,359
11,order25,XMJQ-0218S,29992,724,359
11,order25,XMJQ-0218S,30688,980,359
11,order25,XMJQ-0218S,30899,744,359
11,order25,XMJQ-0218S,31476,724,359
11,order25,XMJQ-0218S,32154,980,359
11,order25,XMJQ-0218S,30552,2369,379
11,order25,XMJQ-0218S,29790,739,687
11,order25,XMJQ-0218S,29888,739,687
11,order25,XMJQ-0218S,31444,739,687
11,order25,XXB-0218S,28886,771,191.5
11,order25,XXB-0218S,30356,771,191.5
11,order25,XXB-0218S,27552,718.5,383
11,order25,XXB-0218S,28171,718.5,383
11,order25,XXB-0218S,29019,718.5,383
11,order25,XXB-0218S,29236,718.5,383
11,order25,XXB-0218S,27874,741.5,383.5
11,order25,XXB-0218S,28646,741.5,383.5
11,order25,XXB-0218S,29329,915,383.5
11,order25,XXB-0218S,29393,741.5,383.5
11,order25,XXB-0218S,30045,741.5,383.5
11,order25,XXB-0218S,30361,915,383.5
11,order25,XXB-0218S,31475,741.5,383.5
11,order25,XXB-0218S,31587,741.5,383.5
26,order250,QKQ-0215S,27592,413,92.5
26,order250,QKQ-0215S,28513,413,92.5
26,order250,QKQ-0215S,32206,692,92.5
26,order250,QKQ-0215S,27456,438,118
26,order250,QKQ-0215S,28290,438,118
26,order250,QKQ-0215S,28508,438,118
26,order250,QKQ-0215S,29004,438,118
26,order250,QKQ-0215S,29925,438,118
26,order250,QKQ-0215S,31549,438,118
26,order250,QKQ-0215S,30200,439,414
26,order250,QKQ-0215S,30674,439,414
26,order250,QKQ-0215S,31298,693,439
26,order250,QKQ-0218S,29986,494,151.5
26,order250,QKQ-0218S,30346,494,151.5
26,order250,QKQ-0218S,27547,764,160
26,order250,QKQ-0218S,27912,731,277.5
26,order250,QKQ-0218S,29447,542.5,277.5
26,order250,QKQ-0218S,30769,731,277.5
26,order250,QKQ-0218S,31813,542.5,277.5
26,order250,QKQ-0218S,27799,1934,434
26,order250,QKQ-0218S,28244,499.5,434
26,order250,QKQ-0218S,29100,1934,434
26,order250,QKQ-0218S,29561,1934,434
26,order250,QKQ-0218S,30180,499.5,434
26,order250,QKQ-0218S,31194,1934,434
26,order250,QKQ-0218S,31817,499.5,434
26,order250,QKQ-0218S,31949,499.5,434
26,order250,QKQ-0218S,28672,500,437
26,order250,QKQ-0218S,29672,1934,437
26,order250,XMJQ-0215S,28352,2000,80
26,order250,XMJQ-0215S,31873,800,80
26,order250,XMJQ-0215S,32185,960,138
26,order250,XMJQ-0215S,27713,849,484.5
26,order250,XMJQ-0215S,29503,849,484.5
26,order250,XMJQ-0215S,32378,527,484.5
26,order250,XMJQ-0215S,28631,1901,527
26,order250,XMJQ-0215S,31922,960,622
26,order250,XMJQ-0215S,28585,1901,849
26,order250,XMJQ-0215S,29502,1901,849
26,order250,XMJQ-0218S,31589,799,38
26,order250,XMJQ-0218S,32281,2193,38
26,order250,XMJQ-0218S,29763,165,48
26,order250,XMJQ-0218S,30185,165,48
26,order250,XMJQ-0218S,30302,165,48
26,order250,XMJQ-0218S,32317,165,48
26,order250,XMJQ-0218S,30559,1718,58
26,order250,XMJQ-0218S,30895,1718,58
26,order250,XMJQ-0218S,30923,527,58
26,order250,XMJQ-0218S,31414,527,58
26,order250,XMJQ-0218S,29746,527,98
26,order250,XMJQ-0218S,29353,528,138
26,order250,XMJQ-0218S,30962,445,165
26,order250,XMJQ-0218S,31533,445,165
26,order250,XMJQ-0218S,31550,527,399
26,order250,XMJQ-0218S,31812,527,399
26,order250,XMJQ-0218S,29202,527,418
26,order250,XMJQ-0218S,31810,527,418
26,order250,XMJQ-0218S,28363,503,419
26,order250,XMJQ-0218S,31529,503,419
26,order250,XMJQ-0218S,31760,1998,419
26,order250,XMJQ-0218S,31854,1998,419
26,order250,XMJQ-0218S,28888,577,484.5
26,order250,XMJQ-0218S,30142,578,503
26,order250,XMJQ-0218S,32017,578,503
26,order250,XMJQ-0218S,31481,960,527
26,order250,XMJQ-0218S,29277,780,548
26,order250,XMJQ-0218S,32454,780,548
26,order250,XMJQ-0218S,28185,849,558
26,order250,XMJQ-0218S,29784,849,558
26,order250,XMJQ-0218S,30530,849,558
26,order250,XMJQ-0218S,31905,1038,568
26,order250,XMJQ-0218S,27869,1718,577
26,order250,XMJQ-0218S,29783,1718,577
26,order250,XMJQ-0218S,31673,1901,577
26,order250,XMJQ-0218S,32379,1718,577
26,order250,XMJQ-0218S,27798,1998,578
26,order250,XMJQ-0218S,29269,1998,578
1,order251,XMJQ-0218S,29315,1528,243
13,order252,5-0218S,33012,283,48
13,order252,5-0218S,33042,248.7,48
13,order252,5-0218S,33198,806,48
13,order252,5-0218S,33341,806,48
13,order252,5-0218S,33365,248.7,48
13,order252,5-0218S,34344,283,48
13,order252,5-0218S,34878,806,48
13,order252,5-0218S,35452,806,48
13,order252,5-0218S,35827,283,48
13,order252,5-0218S,36055,806,48
13,order252,5-0218S,36262,283,48
13,order252,5-0218S,37139,806,48
13,order252,5-0218S,34775,543.5,480.8
13,order252,5-0218S,36275,1936.5,480.8
13,order252,5-0218S,36310,543.5,480.8
13,order252,5-0218S,36664,1936.5,480.8
13,order252,5-0218S,33063,543.5,484.5
13,order252,5-0218S,33430,1936.5,484.5
13,order252,NBSY-0215S,33091,962,428
13,order252,NBSY-0215S,33474,480,428
13,order252,NBSY-0215S,33745,598,480
13,order252,NBSY-0215S,34391,1425,480
13,order252,NBSY-0215S,33458,962,598
13,order252,NBSY-0215S,36515,1137,734
13,order252,NBSY-0215S,35114,1425,962
13,order252,NBSY-0218S,34858,1462,58
13,order252,NBSY-0218S,36101,1462,58
13,order252,NBSY-0218S,36563,323.7,307.5
13,order252,NBSY-0218S,36672,751,307.5
13,order252,NBSY-0218S,37045,746.3,307.5
13,order252,NBSY-0218S,33715,1092,327
13,order252,NBSY-0218S,36458,1092,327
13,order252,NBSY-0218S,34949,788,328
13,order252,NBSY-0218S,37440,788,328
13,order252,NBSY-0218S,32871,1462,427
13,order252,NBSY-0218S,34159,1425,427
13,order252,NBSY-0218S,34352,598,427
13,order252,NBSY-0218S,34648,1462,427
13,order252,NBSY-0218S,36841,428,427
13,order252,NBSY-0218S,33314,1462,447
13,order252,NBSY-0218S,35876,1462,447
13,order252,NBSY-0218S,35542,1092,751
13,order252,NBSY-0218SD,32837,1128,58
13,order252,NBSY-0218SD,33062,447,58
13,order252,NBSY-0218SD,33603,848,58
13,order252,NBSY-0218SD,35510,1518,58
13,order252,NBSY-0218SD,35732,1498,58
13,order252,NBSY-0218SD,36469,467,58
13,order252,NBSY-0218SD,37183,868,58
13,order252,NBSY-0218SD,37198,1148,58
13,order252,NBSY-0225S,35837,734,497
13,order252,NBSY-0225S,35851,734,497
13,order252,NBSY-0225S,34865,1188,527.5
13,order252,SL-0218S,35902,305,261
13,order252,SL-0218S,36002,305,261
13,order252,SL-0218S,36956,1152,261
13,order252,SL-0218S,33932,346,298
13,order252,SL-0218S,35276,346,298
13,order252,SL-0218S,33440,1152,345
13,order252,SL-0218S,34368,1152,345
10,order253,5-0218S,27422,307.5,148
10,order253,5-0218S,30446,307.5,148
10,order253,5-0218S,27505,1739.5,402.5
10,order253,5-0218S,28729,2279,402.5
10,order253,5-0218S,29176,534.5,402.5
10,order253,5-0218S,29970,2279,402.5
10,order253,5-0218S,30487,534.5,402.5
10,order253,5-0218S,30976,1739.5,402.5
10,order253,XMJQ-0215S,30023,235.5,92.5
10,order253,XMJQ-0215S,31511,235.5,92.5
10,order253,XMJQ-0215S,28701,438,118
10,order253,XMJQ-0215S,29880,438,118
10,order253,XMJQ-0215S,30990,438,118
10,order253,XMJQ-0215S,31783,438,118
10,order253,XMJQ-0215S,28902,439,236.5
10,order253,XMJQ-0215S,30636,439,236.5
10,order253,XMJQ-0215S,27826,2246,786
10,order253,XMJQ-0215S,28739,2246,786
10,order253,XMJQ-0218S,29628,2383,38
10,order253,XMJQ-0218S,28391,304,48
10,order253,XMJQ-0218S,28642,304,48
10,order253,XMJQ-0218S,27482,786,58
10,order253,XMJQ-0218S,29969,786,58
10,order253,XMJQ-0218S,31663,786,58
10,order253,XMJQ-0218S,31991,786,58
10,order253,XMJQ-0218S,29701,463,304
10,order253,XMJQ-0218S,32376,427,304
10,order253,XMJQ-0218S,29685,538,360.5
10,order253,XMJQ-0218S,32070,538,360.5
10,order253,XMJQ-0218S,27466,538,404.5
10,order253,XMJQ-0218S,28747,786,538
10,order253,XMJQ-0218S,31160,781,538
10,order253,XMJQ-0218S,31356,786,538
10,order253,XMJQ-0218S,28678,786,557
10,order253,XMJQ-0218S,29756,786,557
10,order253,XMJQ-0218S,27977,786,559
10,order253,XMJQ-0218S,32213,786,559
10,order253,XMJQ-0218S,28214,2343,560
10,order253,XMJQ-0218S,31701,2343,560
10,order253,XMJQ-0218S,31992,2343,560
25,order254,5-0218S,28883,378.5,178
25,order254,5-0218S,30117,859,178
25,order254,5-0218S,31032,859,178
25,order254,5-0218S,31165,378.5,178
25,order254,5-0218S,32309,487.5,485
25,order254,5-0218S,29267,2274,486
25,order254,5-0218S,30207,2274,486
25,order254,5-0218S,27772,2274,487.5
25,order254,5-0218S,30807,1784,487.5
25,order254,5-0218S,31662,2274,487.5
25,order254,XMJQ-0215S,27497,306.5,92.5
25,order254,XMJQ-0215S,30156,306.5,92.5
25,order254,XMJQ-0215S,30757,787,92.5
25,order254,XMJQ-0215S,31671,787,92.5
25,order254,XMJQ-0215S,28578,438,118
25,order254,XMJQ-0215S,29053,438,118
25,order254,XMJQ-0215S,29418,438,118
25,order254,XMJQ-0215S,29979,438,118
25,order254,XMJQ-0215S,30270,438,118
25,order254,XMJQ-0215S,30278,438,118
25,order254,XMJQ-0215S,30508,438,118
25,order254,XMJQ-0215S,31855,438,118
25,order254,XMJQ-0215S,30973,439,307.5
25,order254,XMJQ-0215S,32252,439,307.5
25,order254,XMJQ-0215S,28057,788,439
25,order254,XMJQ-0215S,32332,788,439
25,order254,XMJQ-0215S,27457,2241,463.5
25,order254,XMJQ-0215S,29335,2241,944
25,order254,XMJQ-0215S,32455,2241,956
25,order254,XMJQ-0218S,28655,557,38
25,order254,XMJQ-0218S,31202,2378,38
25,order254,XMJQ-0218S,28029,364,48
25,order254,XMJQ-0218S,28051,364,48
25,order254,XMJQ-0218S,28474,364,48
25,order254,XMJQ-0218S,29031,364,48
25,order254,XMJQ-0218S,29084,364,48
25,order254,XMJQ-0218S,29891,364,48
25,order254,XMJQ-0218S,30628,364,48
25,order254,XMJQ-0218S,32231,364,48
25,order254,XMJQ-0218S,28738,944,58
25,order254,XMJQ-0218S,29306,944,58
25,order254,XMJQ-0218S,31482,1439.5,58
25,order254,XMJQ-0218S,31906,1439.5,58
25,order254,XMJQ-0218S,27564,427,364
25,order254,XMJQ-0218S,27614,427,364
25,order254,XMJQ-0218S,29816,427,364
25,order254,XMJQ-0218S,31661,427,364
25,order254,XMJQ-0218S,27771,538,462.5
25,order254,XMJQ-0218S,28482,538,463.5
25,order254,XMJQ-0218S,30708,538,463.5
25,order254,XMJQ-0218S,31923,538,463.5
25,order254,XMJQ-0218S,27940,943,538
25,order254,XMJQ-0218S,30305,944,538
25,order254,XMJQ-0218S,32169,956,538
25,order254,XMJQ-0218S,31286,1439.5,557
25,order254,XMJQ-0218S,31628,944,557
25,order254,XMJQ-0218S,27969,944,559
25,order254,XMJQ-0218S,29298,1439.5,559
25,order254,XMJQ-0218S,30929,2241,559
25,order254,XMJQ-0218S,27624,2338,560
25,order254,XMJQ-0218S,27707,2338,560
25,order254,XMJQ-0218S,27936,2338,560
25,order254,XMJQ-0218S,30997,2338,560
13,order255,5-0218S,33054,317.5,148
13,order255,5-0218S,33598,317.5,148
13,order255,5-0218S,33112,2134,410
13,order255,5-0218S,33245,2134,410
13,order255,5-0218S,33264,454.5,410
13,order255,5-0218S,33695,2134,410
13,order255,5-0218S,35082,454.5,410
13,order255,5-0218S,35100,454.5,410
13,order255,NBSY-0215S,33419,245.5,92.5
13,order255,NBSY-0215S,34629,245.5,92.5
13,order255,NBSY-0215S,33148,438,118
13,order255,NBSY-0215S,34082,438,118
13,order255,NBSY-0215S,35666,438,118
13,order255,NBSY-0215S,36140,438,118
13,order255,NBSY-0215S,35169,439,246.5
13,order255,NBSY-0215S,35850,439,246.5
13,order255,NBSY-0215S,33095,801,439.5
13,order255,NBSY-0215S,37404,801,439.5
13,order255,NBSY-0215S,32821,2101,801
13,order255,NBSY-0215S,36210,2101,801
13,order255,NBSY-0218S,36117,2366,38
13,order255,NBSY-0218S,35067,304,48
13,order255,NBSY-0218S,35819,304,48
13,order255,NBSY-0218S,34789,801,58
13,order255,NBSY-0218S,35926,801,58
13,order255,NBSY-0218S,36091,801,58
13,order255,NBSY-0218S,36422,801,58
13,order255,NBSY-0218S,35869,427,304
13,order255,NBSY-0218S,37211,463,304
13,order255,NBSY-0218S,35155,538,370.5
13,order255,NBSY-0218S,37107,538,370.5
13,order255,NBSY-0218S,33418,538,409.5
13,order255,NBSY-0218S,33726,520,458
13,order255,NBSY-0218S,35139,559.5,458
13,order255,NBSY-0218S,35735,520,458
13,order255,NBSY-0218S,35120,801,519
13,order255,NBSY-0218S,35868,801,519
13,order255,NBSY-0218S,34098,801,538
13,order255,NBSY-0218S,37417,781,538
13,order255,NBSY-0218S,33815,801,557
13,order255,NBSY-0218S,37119,801,557
13,order255,NBSY-0218S,33718,801,559
13,order255,NBSY-0218S,36533,801,559
13,order255,NBSY-0218S,33330,2198,560
13,order255,NBSY-0218S,33920,2198,560
13,order255,NBSY-0218S,37194,2198,560
13,order255,NDSF-0218S,35363,454.5,410
13,order255,NDSF-0218S,36074,2134,410
9,order256,GDMY-0215S,23551,2000,80
9,order256,GDMY-0215S,24353,764,80
9,order256,GDMY-0215S,23779,548,159.5
9,order256,GDMY-0215S,24061,548,159.5
9,order256,GDMY-0215S,26238,548,159.5
9,order256,GDMY-0215S,27118,548,159.5
9,order256,GDMY-0215S,27410,1134,159.5
9,order256,GDMY-0218S,23278,548,78
9,order256,GDMY-0218S,24092,1134,78
9,order256,GDMY-0218S,24361,548,78
9,order256,GDMY-0218S,24389,548,78
9,order256,GDMY-0218S,24538,548,78
9,order256,GDMY-0218S,25302,548,78
9,order256,GDMY-0218S,25987,1134,78
9,order256,GDMY-0218S,26874,548,78
9,order256,GDMY-0218S,26928,548,78
9,order256,GDMY-0218S,27344,548,78
9,order256,GDMY-0218S,23725,448,178
9,order256,GDMY-0218S,23869,448,178
9,order256,GDMY-0218S,24155,448,178
9,order256,GDMY-0218S,24703,448,178
9,order256,GDMY-0218S,24770,448,178
9,order256,GDMY-0218S,25210,448,178
9,order256,GDMY-0218S,26193,448,178
9,order256,GDMY-0218S,26194,448,178
9,order256,GDMY-0218S,26550,448,178
9,order256,GDMY-0218S,26972,448,178
9,order256,GDMY-0218S,25303,327,310
9,order256,GDMY-0218S,23210,327,312
9,order256,GDMY-0218S,23522,329,312
9,order256,GDMY-0218S,25190,327,312
9,order256,GDMY-0218S,25499,327,312
9,order256,GDMY-0218S,26682,327,312
9,order256,GDMY-0218S,26930,2060,312
9,order256,GDMY-0218S,23009,381,327.5
9,order256,GDMY-0218S,23773,381,327.5
9,order256,GDMY-0218S,23985,381,327.5
9,order256,GDMY-0218S,24717,381,327.5
9,order256,GDMY-0218S,24794,381,327.5
9,order256,GDMY-0218S,25520,381,327.5
9,order256,GDMY-0218S,23721,784,347
9,order256,GDMY-0218S,25342,2023,347
9,order256,GDMY-0218S,26133,784,347
9,order256,GDMY-0218S,25934,2075,348
9,order256,GDMY-0218S,26355,2060,348
9,order256,GDMY-0218S,27207,2060,348
9,order256,GDMY-0218S,23687,2023,382
9,order256,GDMY-0218S,24516,2023,382
9,order256,GDMY-0218S,23638,548,427
9,order256,GDMY-0218S,26533,548,427
9,order256,GDMY-0218S,26586,548,427
9,order256,GDMY-0218S,27273,548,427
9,order256,GDMY-0218S,25055,1134,447
9,order256,YDBS-0225S,24602,1170,467
9,order256,YDBS-0225S,26028,2342,467
9,order256,YSH-0215S,22834,491,92.5
9,order256,YSH-0215S,23865,491,92.5
9,order256,YSH-0215S,24684,491,92.5
9,order256,YSH-0215S,25548,491,92.5
9,order256,YSH-0215S,22627,288,118
9,order256,YSH-0215S,23047,288,118
9,order256,YSH-0215S,23636,288,118
9,order256,YSH-0215S,23911,288,118
9,order256,YSH-0215S,25230,288,118
9,order256,YSH-0215S,25407,288,118
9,order256,YSH-0215S,26371,288,118
9,order256,YSH-0215S,27011,288,118
9,order256,YSH-0215S,23352,492,289
9,order256,YSH-0215S,26253,492,289
9,order256,YSH-0215S,26505,492,289
9,order256,YSH-0215S,26837,492,289
9,order256,YSH-0218S,22928,581,174
9,order256,YSH-0218S,23393,581,174
9,order256,YSH-0218S,23805,581,174
9,order256,YSH-0218S,25798,581,174
9,order256,YSH-0218S,22970,2056,406
26,order257,NBSY-0215S,35453,1987.5,264
26,order257,NBSY-0215S,32710,1162,454
26,order257,NBSY-0215S,33925,1836,512
26,order257,NBSY-0215S,36618,1151,612
26,order257,NBSY-0215S,36372,663.5,640
26,order257,NBSY-0215S,33792,2311,987
26,order257,NBSY-0218S,32587,2243,38
26,order257,NBSY-0218S,34367,1676,38
26,order257,NBSY-0218S,32755,987,58
26,order257,NBSY-0218S,34434,987,58
26,order257,NBSY-0218S,34650,512,58
26,order257,NBSY-0218S,36900,640,58
26,order257,NBSY-0218S,36974,640,58
26,order257,NBSY-0218S,37167,512,58
26,order257,NBSY-0218S,34598,471,134.5
26,order257,NBSY-0218S,34887,471,134.5
26,order257,NBSY-0218S,35076,471,134.5
26,order257,NBSY-0218S,33283,340,272.5
26,order257,NBSY-0218S,34202,340,273.5
26,order257,NBSY-0218S,32931,1162,340
26,order257,NBSY-0218S,36416,473.5,360
26,order257,NBSY-0218S,36855,1170.5,360
26,order257,NBSY-0218S,37001,1170.5,360
26,order257,NBSY-0218S,37148,473.5,360
26,order257,NBSY-0218S,36617,1987.5,451
26,order257,NBSY-0218SD,33506,338,313
26,order257,NBSY-0218SD,33712,338,313
26,order257,NBSY-0218SD,34175,338,313
26,order257,NBSY-0218SD,34728,338,313
26,order257,NBSY-0218SD,34651,338,314
26,order257,NBSY-0218SD,32891,652,338
26,order257,NBSY-0218SD,34002,652,338
26,order257,NBSY-0218SD,36163,653,338
26,order257,NBSY-0218SD,36912,652,338
26,order257,NBSY-0218SD,37240,652,338
26,order257,NBSY-0218SD,32518,612,340
26,order257,NBSY-0218SD,33658,612,340
26,order257,NBSY-0218SD,34513,512,340
26,order257,NBSY-0218SD,34755,2311,340
26,order257,NBSY-0218SD,35378,512,340
