原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
YW10-0218S,69,43,0,1625.0,377.0,460.0
YW10-0218S,69,703,0,2085.0,360.5,347.0
YW10-0218S,69,20,377.0,0,377.0,1625.0
YW10-0218S,69,555,377.0,1625.0,374.0,738.0
YW10-0218S,69,552,754.0,0,373.0,461.0
YW10-0218S,69,518,754.0,461.0,373.0,461.0
YW10-0218S,69,298,754.0,922.0,373.0,460.0
YW10-0218S,69,272,754.0,1382.0,373.0,461.0
YW10-0218S,69,175,754.0,1843.0,373.0,460.0
YW10-0218S,69,718,1127.0,0,88.0,771.0
YW10-0218S,69,373,1127.0,771.0,88.0,841.0
YW10-0218S,69,210,1127.0,1612.0,78.0,762.0
YW10-0218S,70,14,0,0,373.0,461.0
YW10-0218S,70,408,0,461.0,370.5,684.0
YW10-0218S,70,692,0,1145.0,370.0,1198.0
YW10-0218S,70,264,373.0,0,372.5,2109.0
YW10-0218S,70,122,373.0,2109.0,370.0,308.0
YW10-0218S,70,593,745.5,0,370.0,1198.0
YW10-0218S,70,475,745.5,1198.0,370.0,508.0
YW10-0218S,70,241,745.5,1706.0,370.0,518.0
YW10-0218S,70,578,1115.5,0,58.0,1460.0
YW10-0218S,70,470,1115.5,1460.0,58.0,777.0
YW10-0218S,70,640,1173.5,0,38.0,2294.0
YW10-0218S,71,448,0,0,370.0,1198.0
YW10-0218S,71,36,0,1198.0,370.0,1198.0
YW10-0218S,71,265,370.0,0,370.0,1473.0
YW10-0218S,71,28,370.0,1473.0,369.0,709.0
YW10-0218S,71,585,740.0,0,369.0,1458.0
YW10-0218S,71,106,740.0,1458.0,369.0,935.5
YW10-0218S,71,575,1109.0,0,58.0,1878.0
YW10-0218S,71,153,1109.0,1878.0,58.0,399.0
YW10-0218S,71,438,1167.0,0,38.0,766.0
YW10-0218S,71,430,1167.0,766.0,38.0,798.0
YW10-0218S,72,129,0,0,369.0,1458.0
YW10-0218S,72,756,0,1458.0,367.5,910.0
YW10-0218S,72,454,0,2368.0,362.0,58.0
YW10-0218S,72,10,369.0,0,368.0,1568.0
YW10-0218S,72,276,369.0,1568.0,367.0,517.0
YW10-0218S,72,159,369.0,2085.0,358.0,301.0
YW10-0218S,72,286,369.0,2386.0,356.0,38.0
YW10-0218S,72,108,737.0,0,367.0,898.0
YW10-0218S,72,105,737.0,898.0,367.0,517.0
YW10-0218S,72,465,737.0,1415.0,366.0,594.0
YW10-0218S,72,607,737.0,2009.0,364.0,339.0
YW10-0218S,72,478,737.0,2348.0,362.0,58.0
YW10-0218S,72,545,1104.0,0,58.0,2196.0
YW10-0218S,72,275,1104.0,2196.0,58.0,237.0
YW10-0218S,72,542,1162.0,0,58.0,2418.0
YW10-0218S,73,150,0,0,365.3,484.0
YW10-0218S,73,337,0,484.0,364.0,439.0
YW10-0218S,73,653,0,923.0,361.0,527.0
YW10-0218S,73,359,0,1450.0,361.0,527.0
YW10-0218S,73,143,0,1977.0,355.0,439.0
YW10-0218S,73,774,365.3,0,360.5,888.5
YW10-0218S,73,428,365.3,888.5,360.5,996.5
YW10-0218S,73,773,365.3,1885.0,359.0,524.5
YW10-0218S,73,249,725.8,0,360.3,560.5
YW10-0218S,73,196,725.8,560.5,360.3,560.5
YW10-0218S,73,647,725.8,1121.0,360.0,557.0
YW10-0218S,73,198,725.8,1678.0,360.0,701.5
YW10-0218S,73,693,1086.1,0,132.5,713.0
YW10-0218S,73,489,1086.1,713.0,132.5,526.0
YW10-0218S,73,358,1086.1,1239.0,132.5,797.0
YW10-0218S,73,324,1086.1,2036.0,128.0,347.0
YW10-0218S,74,476,0,0,358.0,671.0
YW10-0218S,74,267,0,671.0,358.0,930.0
YW10-0218S,74,191,0,1601.0,358.0,769.0
YW10-0218S,74,6,358.0,0,358.0,769.0
YW10-0218S,74,227,358.0,769.0,357.5,489.0
YW10-0218S,74,458,358.0,1258.0,357.0,798.0
YW10-0218S,74,705,358.0,2056.0,354.0,339.0
YW10-0218S,74,417,716.0,0,355.0,888.5
YW10-0218S,74,1,716.0,888.5,352.5,1339.0
YW10-0218S,74,54,716.0,2227.5,338.0,198.0
YW10-0218S,74,248,1071.0,0,132.5,655.0
YW10-0218S,74,244,1071.0,655.0,132.5,483.0
YW10-0218S,74,39,1071.0,1138.0,132.5,713.0
YW10-0218S,74,487,1071.0,1851.0,118.0,488.0
YW10-0218S,75,188,0,0,350.5,706.5
YW10-0218S,75,696,0,706.5,348.0,880.0
YW10-0218S,75,579,0,1586.5,346.0,676.0
YW10-0218S,75,477,0,2262.5,338.0,158.0
YW10-0218S,75,611,350.5,0,348.0,880.0
YW10-0218S,75,199,350.5,880.0,348.0,1128.0
YW10-0218S,75,23,350.5,2008.0,338.0,198.0
YW10-0218S,75,642,350.5,2206.0,338.0,158.0
YW10-0218S,75,346,698.5,0,348.0,1781.0
YW10-0218S,75,104,698.5,1781.0,277.0,643.0
YW10-0218S,75,366,1046.5,0,128.0,1498.0
YW10-0218S,75,485,1046.5,1498.0,118.0,488.0
YW10-0218S,75,58,1046.5,1986.0,118.0,338.0
YW10-0218S,75,289,1174.5,0,38.0,898.0
YW10-0218S,75,257,1174.5,898.0,38.0,638.0
YW10-0218S,75,174,1174.5,1536.0,38.0,577.0
YW10-0218S,76,59,0,0,348.0,1128.0
YW10-0218S,76,186,0,1128.0,347.0,888.5
YW10-0218S,76,709,0,2016.5,339.0,404.0
YW10-0218S,76,752,348.0,0,347.0,2308.0
YW10-0218S,76,635,348.0,2308.0,338.0,118.0
YW10-0218S,76,114,695.0,0,347.0,1797.0
YW10-0218S,76,220,695.0,1797.0,344.0,489.0
YW10-0218S,76,732,695.0,2286.0,338.0,118.0
YW10-0218S,76,530,1042.0,0,174.0,981.0
YW10-0218S,76,724,1042.0,981.0,172.5,363.0
YW10-0218S,76,380,1042.0,1344.0,172.5,363.0
YW10-0218S,76,31,1042.0,1707.0,172.5,503.0
YW10-0218S,77,513,0,0,340.8,2014.0
YW10-0218S,77,296,0,2014.0,328.0,322.0
YW10-0218S,77,658,340.8,0,340.0,752.0
YW10-0218S,77,742,340.8,752.0,338.5,840.0
YW10-0218S,77,762,340.8,1592.0,329.0,704.0
YW10-0218S,77,462,680.8,0,328.5,811.0
YW10-0218S,77,699,680.8,811.0,328.0,698.0
YW10-0218S,77,459,680.8,1509.0,328.0,880.0
YW10-0218S,77,245,1009.3,0,193.5,803.0
YW10-0218S,77,121,1009.3,803.0,190.0,840.0
YW10-0218S,77,279,1009.3,1643.0,163.0,705.0
YW10-0218S,78,447,0,0,328.0,1797.0
YW10-0218S,78,609,0,1797.0,327.0,503.5
YW10-0218S,78,348,328.0,0,328.0,973.0
YW10-0218S,78,68,328.0,973.0,328.0,880.0
YW10-0218S,78,528,328.0,1853.0,324.0,489.0
YW10-0218S,78,332,656.0,0,328.0,1797.0
YW10-0218S,78,432,656.0,1797.0,328.0,322.0
YW10-0218S,78,583,656.0,2119.0,328.0,315.0
YW10-0218S,78,251,984.0,0,118.0,488.0
YW10-0218S,78,176,984.0,488.0,118.0,488.0
YW10-0218S,78,152,984.0,976.0,116.0,537.0
YW10-0218S,78,327,984.0,1513.0,98.0,743.0
YW10-0218S,78,50,1102.0,0,118.0,2048.0
YW10-0218S,79,304,0,0,328.0,2368.0
YW10-0218S,79,212,328.0,0,328.0,2353.0
YW10-0218S,79,113,656.0,0,328.0,2398.0
YW10-0218S,79,541,984.0,0,58.0,1918.0
YW10-0218S,79,426,984.0,1918.0,58.0,460.0
YW10-0218S,79,537,1042.0,0,58.0,2098.0
YW10-0218S,79,497,1100.0,0,58.0,2108.0
YW10-0218S,79,453,1158.0,0,58.0,2224.0
YW10-0218S,80,65,0,0,328.0,880.0
YW10-0218S,80,290,0,880.0,327.5,711.0
YW10-0218S,80,700,0,1591.0,327.0,777.0
YW10-0218S,80,469,0,2368.0,318.5,52.5
YW10-0218S,80,676,328.0,0,327.0,862.0
YW10-0218S,80,402,328.0,862.0,327.0,760.0
YW10-0218S,80,254,328.0,1622.0,327.0,762.0
YW10-0218S,80,309,328.0,2384.0,314.0,38.0
YW10-0218S,80,319,655.0,0,327.0,1541.0
YW10-0218S,80,216,655.0,1541.0,327.0,712.0
YW10-0218S,80,627,655.0,2253.0,288.0,158.0
YW10-0218S,80,399,982.0,0,237.0,898.0
YW10-0218S,80,78,982.0,898.0,237.0,762.0
YW10-0218S,80,589,982.0,1660.0,224.0,378.0
YW10-0218S,80,567,982.0,2038.0,224.0,378.0
YW10-0218S,81,148,0,0,327.0,777.0
YW10-0218S,81,96,0,777.0,327.0,1162.0
YW10-0218S,81,33,0,1939.0,264.0,470.0
YW10-0218S,81,60,327.0,0,327.0,712.0
YW10-0218S,81,516,327.0,712.0,318.0,716.0
YW10-0218S,81,100,327.0,1428.0,317.0,674.0
YW10-0218S,81,335,654.0,0,308.0,761.0
YW10-0218S,81,303,654.0,761.0,308.0,765.0
YW10-0218S,81,302,654.0,1526.0,308.0,758.0
YW10-0218S,81,30,962.0,0,258.0,1517.5
YW10-0218S,81,771,962.0,1517.5,248.0,794.0
YW10-0218S,82,219,0,0,308.0,760.0
YW10-0218S,82,619,0,760.0,307.5,862.0
YW10-0218S,82,162,0,1622.0,298.0,649.5
YW10-0218S,82,654,0,2271.5,288.0,158.0
YW10-0218S,82,398,308.0,0,299.0,1001.0
YW10-0218S,82,631,308.0,1001.0,298.0,1008.0
YW10-0218S,82,211,308.0,2009.0,277.5,407.0
YW10-0218S,82,25,607.0,0,299.0,2398.0
YW10-0218S,82,259,906.0,0,298.0,2161.0
YW10-0218S,82,317,906.0,2161.0,288.0,198.0
YW10-0218S,83,229,0,0,297.0,971.0
YW10-0218S,83,553,0,971.0,295.0,1366.0
YW10-0218S,83,55,297.0,0,294.5,666.0
YW10-0218S,83,436,297.0,666.0,294.0,844.5
YW10-0218S,83,488,297.0,1510.5,289.0,668.4
YW10-0218S,83,529,297.0,2178.9,288.0,158.0
YW10-0218S,83,333,591.5,0,290.0,2098.0
YW10-0218S,83,340,591.5,2098.0,288.0,158.0
YW10-0218S,83,83,591.5,2256.0,288.0,158.0
YW10-0218S,83,117,881.5,0,282.0,1235.5
YW10-0218S,83,670,881.5,1235.5,279.0,706.0
YW10-0218S,83,90,881.5,1941.5,278.0,478.0
YW10-0218S,83,630,1163.5,0,55.0,1968.0
YW10-0218S,84,622,0,0,279.0,694.0
YW10-0218S,84,576,0,694.0,279.0,694.0
YW10-0218S,84,270,0,1388.0,279.0,706.0
YW10-0218S,84,225,279.0,0,279.0,706.0
YW10-0218S,84,650,279.0,706.0,278.0,1536.0
YW10-0218S,84,347,558.0,0,278.0,680.0
YW10-0218S,84,339,558.0,680.0,278.0,617.0
YW10-0218S,84,297,558.0,1297.0,277.0,962.0
YW10-0218S,84,424,836.0,0,276.5,1619.5
YW10-0218S,84,560,836.0,1619.5,275.0,463.3
YW10-0218S,84,440,1112.5,0,58.0,1437.0
YW10-0218S,84,422,1112.5,1437.0,58.0,666.0
YW10-0218S,84,170,1170.5,0,38.0,2393.0
YW10-0218S,85,757,0,0,248.0,734.0
YW10-0218S,85,326,0,734.0,248.0,1273.0
YW10-0218S,85,231,248.0,0,248.0,1273.0
YW10-0218S,85,540,248.0,1273.0,242.0,843.0
YW10-0218S,85,425,496.0,0,58.0,1970.0
YW10-0218S,85,415,554.0,0,58.0,822.0
YW10-0218S,85,384,554.0,822.0,58.0,733.1
YW10-0218S,85,364,554.0,1555.1,58.0,660.0
YW10-0218S,85,362,612.0,0,58.0,2196.0
YW10-0218S,85,361,670.0,0,58.0,2292.0
YW10-0218S,85,356,728.0,0,58.0,2418.0
YW10-0218S,85,350,786.0,0,58.0,2062.0
YW10-0218S,85,343,844.0,0,58.0,771.0
YW10-0218S,85,299,844.0,771.0,58.0,898.0
YW10-0218S,85,201,844.0,1669.0,58.0,590.0
YW10-0218S,85,338,902.0,0,58.0,1998.0
YW10-0218S,85,282,960.0,0,58.0,1048.0
YW10-0218S,85,243,960.0,1048.0,58.0,882.0
YW10-0218S,85,235,1018.0,0,58.0,2418.0
YW10-0218S,85,230,1076.0,0,58.0,812.0
YW10-0218S,85,213,1076.0,812.0,58.0,821.0
YW10-0218S,85,179,1076.0,1633.0,58.0,718.0
YW10-0218S,85,200,1134.0,0,58.0,1818.0
YW10-0218S,86,182,0,0,58.0,1498.0
YW10-0218S,86,144,0,1498.0,58.0,942.0
YW10-0218S,86,180,58.0,0,58.0,1417.0
YW10-0218S,86,177,58.0,1417.0,58.0,1012.0
YW10-0218S,86,178,116.0,0,58.0,2028.0
YW10-0218S,86,164,174.0,0,58.0,2118.0
YW10-0218S,86,158,232.0,0,58.0,956.0
YW10-0218S,86,149,232.0,956.0,58.0,950.0
YW10-0218S,86,141,290.0,0,58.0,724.0
YW10-0218S,86,131,290.0,724.0,58.0,860.0
YW10-0218S,86,130,290.0,1584.0,58.0,847.0
YW10-0218S,86,128,348.0,0,58.0,942.0
YW10-0218S,86,124,348.0,942.0,58.0,938.0
YW10-0218S,86,119,406.0,0,58.0,1625.0
YW10-0218S,86,75,406.0,1625.0,58.0,673.0
YW10-0218S,86,98,464.0,0,58.0,1462.0
YW10-0218S,86,524,464.0,1462.0,38.0,813.0
YW10-0218S,86,13,522.0,0,58.0,2161.0
YW10-0218S,86,0,580.0,0,58.0,2001.0
YW10-0218S,86,147,638.0,0,38.0,1798.0
YW10-0218S,86,48,676.0,0,38.0,2353.0
YW10-0218S,86,12,714.0,0,38.0,925.0
