原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
ZQB-0218S,59,30982,835.0,548.0,382.8,486.0
ZQB-0218S,59,30313,835.0,1034.0,381.0,495.0
ZQB-0218S,59,30586,835.0,1529.0,380.0,538.0
ZQB-0218S,59,30872,835.0,2067.0,373.5,358.0
ZQB-0218S,60,30412,0,0,412.0,2129.0
ZQB-0218S,60,30643,0,2129.0,367.0,310.0
ZQB-0218S,60,30635,412.0,0,411.0,1984.0
ZQB-0218S,60,30417,412.0,1984.0,379.0,437.0
ZQB-0218S,60,30935,823.0,0,395.0,495.0
ZQB-0218S,60,30749,823.0,495.0,395.0,593.5
ZQB-0218S,60,30360,823.0,1088.5,395.0,489.0
ZQB-0218S,60,30552,823.0,1577.5,394.0,427.0
ZQB-0218S,60,30626,823.0,2004.5,378.0,423.0
ZQB-0218S,61,30706,0,0,409.0,579.0
ZQB-0218S,61,30633,0,579.0,408.0,560.0
ZQB-0218S,61,30736,0,1139.0,405.0,874.5
ZQB-0218S,61,30544,0,2013.5,387.0,410.0
ZQB-0218S,61,30993,409.0,0,403.0,765.0
ZQB-0218S,61,30966,409.0,765.0,403.0,580.0
ZQB-0218S,61,30659,409.0,1345.0,403.0,552.0
ZQB-0218S,61,30384,409.0,1897.0,399.0,484.0
ZQB-0218S,61,30216,409.0,2381.0,387.0,58.0
ZQB-0218S,61,30368,812.0,0,403.0,551.0
ZQB-0218S,61,30830,812.0,551.0,401.5,624.0
ZQB-0218S,61,30750,812.0,1175.0,401.0,560.0
ZQB-0218S,61,30609,812.0,1735.0,399.0,482.0
ZQB-0218S,61,30480,812.0,2217.0,392.0,221.0
ZQB-0218S,62,30608,0,0,402.0,2351.0
ZQB-0218S,62,30632,0,2351.0,402.0,58.0
ZQB-0218S,62,30748,402.0,0,399.0,1712.0
ZQB-0218S,62,30760,402.0,1712.0,398.0,664.0
ZQB-0218S,62,30987,402.0,2376.0,395.0,48.0
ZQB-0218S,62,30490,801.0,0,399.0,1941.0
ZQB-0218S,62,30414,801.0,1941.0,398.0,498.0
ZQB-0218S,63,30583,0,0,398.5,915.0
ZQB-0218S,63,30942,0,915.0,398.0,1438.0
ZQB-0218S,63,30949,398.5,0,398.0,2158.0
ZQB-0218S,63,30604,398.5,2158.0,397.5,248.0
ZQB-0218S,63,30839,796.5,0,398.0,998.0
ZQB-0218S,63,30714,796.5,998.0,398.0,664.0
ZQB-0218S,63,30310,796.5,1662.0,398.0,562.0
ZQB-0218S,63,30869,796.5,2224.0,395.5,212.5
ZQB-0218S,64,30778,0,0,398.0,2398.0
ZQB-0218S,64,31002,398.0,0,397.5,1771.5
ZQB-0218S,64,30826,398.0,1771.5,397.0,550.0
ZQB-0218S,64,30930,398.0,2321.5,388.0,118.0
ZQB-0218S,64,30639,795.5,0,395.0,1964.0
ZQB-0218S,64,30488,795.5,1964.0,395.0,436.0
ZQB-0218S,65,30617,0,0,395.0,2015.5
ZQB-0218S,65,30483,0,2015.5,377.0,412.0
ZQB-0218S,65,30400,395.0,0,395.0,2015.5
ZQB-0218S,65,30724,395.0,2015.5,395.0,375.0
ZQB-0218S,65,30328,790.0,0,395.0,2134.0
ZQB-0218S,65,30712,790.0,2134.0,377.0,295.0
ZQB-0218S,66,30306,0,0,395.0,2015.5
ZQB-0218S,66,30393,0,2015.5,378.0,423.0
ZQB-0218S,66,30505,395.0,0,393.0,478.0
ZQB-0218S,66,30415,395.0,478.0,393.0,801.0
ZQB-0218S,66,30806,395.0,1279.0,392.0,671.5
ZQB-0218S,66,30275,395.0,1950.5,388.0,439.0
ZQB-0218S,66,30501,788.0,0,390.0,579.0
ZQB-0218S,66,30582,788.0,579.0,389.0,1578.0
ZQB-0218S,66,30947,788.0,2157.0,365.0,183.0
ZQB-0218S,66,30485,788.0,2340.0,338.0,78.0
ZQB-0218S,66,30902,1178.0,0,38.0,1238.0
ZQB-0218S,66,30784,1178.0,1238.0,38.0,955.0
ZQB-0218S,66,30376,1178.0,2193.0,38.0,227.0
ZQB-0218S,67,30494,0,0,389.0,1578.0
ZQB-0218S,67,30207,0,1578.0,387.0,593.0
ZQB-0218S,67,30771,0,2171.0,387.0,172.5
ZQB-0218S,67,30707,389.0,0,386.5,608.0
ZQB-0218S,67,30944,389.0,608.0,385.8,1555.5
ZQB-0218S,67,30273,775.5,0,380.0,858.0
ZQB-0218S,67,30666,775.5,858.0,379.5,812.0
ZQB-0218S,67,30986,775.5,1670.0,379.0,438.0
ZQB-0218S,67,30730,775.5,2108.0,362.0,326.0
ZQB-0218S,67,30629,1155.5,0,58.0,1162.0
ZQB-0218S,67,30605,1155.5,1162.0,58.0,1032.0
ZQB-0218S,68,30675,0,0,379.0,1439.0
ZQB-0218S,68,30838,0,1439.0,378.0,845.0
ZQB-0218S,68,30892,379.0,0,378.0,1780.0
ZQB-0218S,68,30792,379.0,1780.0,377.0,377.0
ZQB-0218S,68,31017,379.0,2157.0,375.0,111.0
ZQB-0218S,68,30554,757.0,0,378.0,1783.0
ZQB-0218S,68,30694,757.0,1783.0,377.0,410.0
ZQB-0218S,68,30570,1135.0,0,58.0,871.0
ZQB-0218S,68,30569,1135.0,871.0,58.0,1160.0
ZQB-0218S,69,30515,0,0,378.0,1780.0
ZQB-0218S,69,30854,0,1780.0,377.0,610.0
ZQB-0218S,69,30321,0,2390.0,374.0,48.0
ZQB-0218S,69,30478,378.0,0,378.0,2094.0
ZQB-0218S,69,30567,378.0,2094.0,377.0,344.5
ZQB-0218S,69,30296,756.0,0,378.0,2094.0
ZQB-0218S,69,30519,756.0,2094.0,358.0,344.5
ZQB-0218S,69,30563,1134.0,0,58.0,2398.0
ZQB-0218S,70,30994,0,0,377.0,1265.0
ZQB-0218S,70,30859,0,1265.0,377.0,670.5
ZQB-0218S,70,30898,0,1935.5,372.0,408.0
ZQB-0218S,70,30845,377.0,0,377.0,1402.0
ZQB-0218S,70,30836,377.0,1402.0,377.0,868.0
ZQB-0218S,70,30523,377.0,2270.0,338.0,118.0
ZQB-0218S,70,30529,754.0,0,377.0,1572.5
ZQB-0218S,70,30340,754.0,1572.5,377.0,610.0
ZQB-0218S,70,30403,754.0,2182.5,338.0,118.0
ZQB-0218S,70,30496,754.0,2300.5,338.0,78.0
ZQB-0218S,70,30562,1131.0,0,58.0,960.0
ZQB-0218S,70,30513,1131.0,960.0,58.0,925.0
ZQB-0218S,70,30226,1131.0,1885.0,58.0,410.0
ZQB-0218S,71,30425,0,0,377.0,1585.0
ZQB-0218S,71,30630,0,1585.0,375.0,694.0
ZQB-0218S,71,30241,0,2279.0,338.0,158.0
ZQB-0218S,71,30366,377.0,0,368.0,1873.0
ZQB-0218S,71,30725,377.0,1873.0,357.5,353.0
ZQB-0218S,71,30491,377.0,2226.0,338.0,158.0
ZQB-0218S,71,30862,745.0,0,365.0,776.0
ZQB-0218S,71,30689,745.0,776.0,364.0,387.0
ZQB-0218S,71,30391,745.0,1163.0,364.0,472.0
ZQB-0218S,71,30440,745.0,1635.0,357.5,745.0
ZQB-0218S,71,30527,1110.0,0,58.0,1576.0
ZQB-0218S,71,30351,1110.0,1576.0,58.0,717.0
ZQB-0218S,71,30740,1168.0,0,38.0,2038.0
ZQB-0218S,71,30379,1168.0,2038.0,38.0,283.0
ZQB-0218S,72,30251,0,0,361.0,1136.0
ZQB-0218S,72,30645,0,1136.0,360.0,884.0
ZQB-0218S,72,30991,0,2020.0,354.0,377.5
ZQB-0218S,72,30937,361.0,0,358.0,1038.0
ZQB-0218S,72,30756,361.0,1038.0,358.0,960.0
ZQB-0218S,72,30468,361.0,1998.0,358.0,440.0
ZQB-0218S,72,30713,719.0,0,358.0,960.0
ZQB-0218S,72,30535,719.0,960.0,358.0,960.0
ZQB-0218S,72,30237,719.0,1920.0,358.0,412.0
ZQB-0218S,72,30514,1077.0,0,58.0,1663.0
ZQB-0218S,72,30454,1077.0,1663.0,58.0,662.0
ZQB-0218S,72,30507,1135.0,0,58.0,1366.0
ZQB-0218S,72,30444,1135.0,1366.0,58.0,960.0
ZQB-0218S,73,30487,0,0,358.0,1297.0
ZQB-0218S,73,30208,0,1297.0,356.0,819.0
ZQB-0218S,73,30489,0,2116.0,338.0,158.0
ZQB-0218S,73,30408,0,2274.0,338.0,158.0
ZQB-0218S,73,30910,358.0,0,352.0,556.0
ZQB-0218S,73,30819,358.0,556.0,349.0,877.0
ZQB-0218S,73,31005,358.0,1433.0,348.0,358.0
ZQB-0218S,73,30411,358.0,1791.0,342.0,439.0
ZQB-0218S,73,30317,358.0,2230.0,338.0,198.0
ZQB-0218S,73,30844,710.0,0,348.0,658.5
ZQB-0218S,73,30672,710.0,658.5,348.0,708.0
ZQB-0218S,73,30591,710.0,1366.5,348.0,708.0
ZQB-0218S,73,30922,710.0,2074.5,339.0,354.0
ZQB-0218S,73,30427,1058.0,0,58.0,877.0
ZQB-0218S,73,30378,1058.0,877.0,58.0,960.0
ZQB-0218S,73,30234,1058.0,1837.0,58.0,410.0
ZQB-0218S,73,30315,1116.0,0,58.0,2160.0
ZQB-0218S,73,30720,1174.0,0,38.0,823.0
ZQB-0218S,73,30709,1174.0,823.0,38.0,860.0
ZQB-0218S,73,30660,1174.0,1683.0,38.0,718.0
ZQB-0218S,74,30520,0,0,348.0,677.5
ZQB-0218S,74,30498,0,677.5,348.0,1543.0
ZQB-0218S,74,30803,0,2220.5,348.0,198.0
ZQB-0218S,74,30455,348.0,0,348.0,1748.0
ZQB-0218S,74,30388,348.0,1748.0,347.0,594.0
ZQB-0218S,74,31007,348.0,2342.0,338.0,78.0
ZQB-0218S,74,30920,696.0,0,347.4,880.0
ZQB-0218S,74,30916,696.0,880.0,347.0,671.0
ZQB-0218S,74,30733,696.0,1551.0,347.0,671.0
ZQB-0218S,74,30832,696.0,2222.0,338.0,158.0
ZQB-0218S,74,30429,696.0,2380.0,332.0,52.5
ZQB-0218S,74,30437,1043.4,0,172.5,631.0
ZQB-0218S,74,30623,1043.4,631.0,168.5,644.0
ZQB-0218S,74,30537,1043.4,1275.0,168.0,527.0
ZQB-0218S,74,30948,1043.4,1802.0,161.5,277.0
ZQB-0218S,74,30934,1043.4,2079.0,161.5,277.0
ZQB-0218S,75,30649,0,0,347.0,1136.0
ZQB-0218S,75,30433,0,1136.0,344.5,748.0
ZQB-0218S,75,30793,0,1884.0,339.0,472.0
ZQB-0218S,75,30828,0,2356.0,338.0,78.0
ZQB-0218S,75,30407,347.0,0,345.0,2334.0
ZQB-0218S,75,30525,347.0,2334.0,288.0,78.0
ZQB-0218S,75,30342,692.0,0,342.0,661.0
ZQB-0218S,75,30874,692.0,661.0,339.0,354.0
ZQB-0218S,75,30823,692.0,1015.0,339.0,791.0
ZQB-0218S,75,30809,692.0,1806.0,339.0,354.0
ZQB-0218S,75,30716,692.0,2160.0,338.0,198.0
ZQB-0218S,75,30960,692.0,2358.0,338.0,78.0
ZQB-0218S,75,30322,1034.0,0,178.0,893.0
ZQB-0218S,75,30220,1034.0,893.0,178.0,460.0
ZQB-0218S,75,31010,1034.0,1353.0,177.5,643.0
ZQB-0218S,75,30679,1034.0,1996.0,176.0,443.0
ZQB-0218S,76,30479,0,0,338.0,661.0
ZQB-0218S,76,30943,0,661.0,337.0,1297.0
ZQB-0218S,76,30657,0,1958.0,337.0,339.0
ZQB-0218S,76,30518,0,2297.0,288.0,118.0
ZQB-0218S,76,30594,338.0,0,337.0,680.0
ZQB-0218S,76,30584,338.0,680.0,333.0,439.0
ZQB-0218S,76,30341,338.0,1119.0,331.0,927.0
ZQB-0218S,76,30263,338.0,2046.0,331.0,207.5
ZQB-0218S,76,30867,338.0,2253.5,328.5,178.0
ZQB-0218S,76,30607,675.0,0,330.0,963.0
ZQB-0218S,76,30240,675.0,963.0,330.0,963.0
ZQB-0218S,76,30723,675.0,1926.0,278.0,403.0
ZQB-0218S,76,30545,1005.0,0,215.0,1601.0
ZQB-0218S,76,30244,1005.0,1601.0,215.0,449.0
ZQB-0218S,76,30371,1005.0,2050.0,198.0,338.0
ZQB-0218S,76,30808,1005.0,2388.0,197.0,48.0
ZQB-0218S,77,30526,0,0,330.0,2148.0
ZQB-0218S,77,30891,330.0,0,329.0,1151.0
ZQB-0218S,77,30753,330.0,1151.0,329.0,1151.0
ZQB-0218S,77,30708,659.0,0,329.0,728.0
ZQB-0218S,77,30619,659.0,728.0,329.0,1572.0
ZQB-0218S,77,30651,988.0,0,208.6,801.5
ZQB-0218S,77,30965,988.0,801.5,205.0,490.0
ZQB-0218S,77,30768,988.0,1291.5,201.0,447.0
ZQB-0218S,77,30952,988.0,1738.5,198.0,338.0
ZQB-0218S,77,30837,988.0,2076.5,198.0,348.0
ZQB-0218S,78,30338,0,0,329.0,1572.0
ZQB-0218S,78,30595,0,1572.0,323.0,593.5
ZQB-0218S,78,30364,0,2165.5,319.0,219.0
ZQB-0218S,78,30283,329.0,0,329.0,1151.0
ZQB-0218S,78,31016,329.0,1151.0,328.0,980.0
ZQB-0218S,78,30758,329.0,2131.0,298.0,146.0
ZQB-0218S,78,30266,329.0,2277.0,291.0,132.5
ZQB-0218S,78,30814,658.0,0,328.0,1158.0
ZQB-0218S,78,30438,658.0,1158.0,328.0,1180.0
ZQB-0218S,78,30856,986.0,0,199.0,1888.0
ZQB-0218S,78,30990,986.0,1888.0,198.0,488.0
ZQB-0218S,79,30815,0,0,327.0,1760.0
ZQB-0218S,79,30499,0,1760.0,323.0,593.5
ZQB-0218S,79,30297,0,2353.5,320.0,52.5
ZQB-0218S,79,30797,327.0,0,327.0,932.0
ZQB-0218S,79,30924,327.0,932.0,325.0,918.0
ZQB-0218S,79,30462,327.0,1850.0,310.0,435.0
ZQB-0218S,79,30780,327.0,2285.0,308.0,153.5
ZQB-0218S,79,30843,654.0,0,320.0,694.0
ZQB-0218S,79,30742,654.0,694.0,320.0,378.0
ZQB-0218S,79,30298,654.0,1072.0,320.0,378.0
ZQB-0218S,79,30899,654.0,1450.0,314.0,489.0
ZQB-0218S,79,30754,654.0,1939.0,310.0,430.0
ZQB-0218S,79,30755,974.0,0,239.0,606.0
ZQB-0218S,79,30236,974.0,606.0,238.0,488.0
ZQB-0218S,79,30214,974.0,1094.0,238.0,488.0
ZQB-0218S,79,31014,974.0,1582.0,231.5,588.0
ZQB-0218S,80,30978,0,0,317.0,1001.0
ZQB-0218S,80,30860,0,1001.0,310.0,762.0
ZQB-0218S,80,30373,0,1763.0,308.5,394.5
ZQB-0218S,80,30473,0,2157.5,306.0,248.0
ZQB-0218S,80,30794,317.0,0,308.0,722.0
ZQB-0218S,80,30786,317.0,722.0,308.0,1090.0
ZQB-0218S,80,30404,317.0,1812.0,302.0,579.0
ZQB-0218S,80,30682,625.0,0,308.0,959.0
ZQB-0218S,80,30516,625.0,959.0,308.0,728.0
ZQB-0218S,80,30257,625.0,1687.0,308.0,719.0
ZQB-0218S,80,30352,933.0,0,280.0,748.0
ZQB-0218S,80,30566,933.0,748.0,279.0,782.0
ZQB-0218S,80,31018,933.0,1530.0,278.0,783.0
ZQB-0218S,81,30442,0,0,308.0,959.0
ZQB-0218S,81,30721,0,959.0,305.0,1079.0
ZQB-0218S,81,31011,0,2038.0,278.0,402.0
ZQB-0218S,81,30743,308.0,0,304.5,822.0
ZQB-0218S,81,30955,308.0,822.0,299.0,902.0
ZQB-0218S,81,30397,308.0,1724.0,299.0,412.0
ZQB-0218S,81,30983,308.0,2136.0,279.0,185.0
ZQB-0218S,81,30332,612.5,0,300.0,1798.0
ZQB-0218S,81,30870,612.5,1798.0,294.5,427.0
ZQB-0218S,81,30246,612.5,2225.0,288.0,198.0
ZQB-0218S,81,30800,912.5,0,299.0,722.0
ZQB-0218S,81,30558,912.5,722.0,299.0,722.0
ZQB-0218S,81,30895,912.5,1444.0,298.0,931.0
ZQB-0218S,82,30738,0,0,298.0,943.0
ZQB-0218S,82,30206,0,943.0,295.0,823.5
ZQB-0218S,82,30745,0,1766.5,278.0,402.0
ZQB-0218S,82,30936,298.0,0,294.5,790.5
ZQB-0218S,82,30580,298.0,790.5,294.5,613.0
ZQB-0218S,82,30401,298.0,1403.5,292.0,769.0
ZQB-0218S,82,30249,298.0,2172.5,288.0,158.0
ZQB-0218S,82,30559,298.0,2330.5,288.0,78.0
ZQB-0218S,82,30734,592.5,0,288.5,790.5
ZQB-0218S,82,30747,592.5,790.5,281.5,569.0
ZQB-0218S,82,30921,592.5,1359.5,281.0,628.0
ZQB-0218S,82,30683,592.5,1987.5,280.0,412.0
ZQB-0218S,82,30661,881.0,0,277.5,926.0
ZQB-0218S,82,30665,881.0,926.0,277.0,1162.0
ZQB-0218S,82,30312,1158.5,0,58.0,1712.0
ZQB-0218S,82,30359,1158.5,1712.0,38.0,679.0
ZQB-0218S,83,30387,0,0,270.5,868.5
ZQB-0218S,83,30851,0,868.5,266.0,738.0
ZQB-0218S,83,30304,0,1606.5,259.5,781.0
ZQB-0218S,83,30933,270.5,0,198.0,642.0
ZQB-0218S,83,30664,270.5,642.0,198.0,931.0
ZQB-0218S,83,30486,270.5,1573.0,198.0,843.0
ZQB-0218S,83,30463,468.5,0,198.0,643.0
ZQB-0218S,83,30277,468.5,643.0,197.0,612.0
ZQB-0218S,83,30710,468.5,1255.0,195.0,445.0
ZQB-0218S,83,30700,468.5,1700.0,195.0,447.0
ZQB-0218S,83,30805,666.5,0,193.5,719.0
ZQB-0218S,83,30289,666.5,719.0,193.0,651.0
ZQB-0218S,83,30827,666.5,1370.0,191.5,732.0
ZQB-0218S,83,30303,860.0,0,188.0,621.0
ZQB-0218S,83,31019,860.0,621.0,182.5,1273.0
ZQB-0218S,83,30841,860.0,1894.0,178.0,494.0
ZQB-0218S,83,30759,1048.0,0,168.0,1235.0
ZQB-0218S,83,30717,1048.0,1235.0,158.0,388.0
ZQB-0218S,83,30631,1048.0,1623.0,158.0,438.0
ZQB-0218S,83,30628,1048.0,2061.0,158.0,338.0
ZQB-0218S,84,30282,0,0,58.0,819.0
ZQB-0218S,84,30276,0,819.0,58.0,1460.0
ZQB-0218S,84,30271,58.0,0,58.0,1032.0
ZQB-0218S,84,30261,58.0,1032.0,58.0,892.0
ZQB-0218S,84,30243,116.0,0,58.0,2120.0
ZQB-0218S,84,30931,174.0,0,53.0,766.0
ZQB-0218S,84,30622,174.0,766.0,53.0,928.0
ZQB-0218S,84,30795,174.0,1694.0,52.5,683.0
ZQB-0218S,84,30647,227.0,0,38.0,1176.0
ZQB-0218S,84,30597,227.0,1176.0,38.0,678.0
ZQB-0218S,84,30642,265.0,0,38.0,1480.0
ZQB-0218S,84,30540,265.0,1480.0,38.0,638.0
ZQB-0218S,84,30585,303.0,0,38.0,1861.0
ZQB-0218S,84,30541,341.0,0,38.0,2038.0
ZQB-0218S,84,30492,379.0,0,38.0,1998.0
ZQB-0218S,84,30457,417.0,0,38.0,758.0
ZQB-0218S,84,30446,417.0,758.0,38.0,998.0
ZQB-0218S,84,30420,417.0,1756.0,38.0,670.0
ZQB-0218S,84,30334,455.0,0,38.0,1198.0
ZQB-0218S,84,30325,455.0,1198.0,38.0,1238.0
ZQB-0218S,84,30327,493.0,0,38.0,2038.0
ZQB-0218S,84,30323,531.0,0,38.0,871.0
ZQB-0218S,84,30294,531.0,871.0,38.0,863.0
ZQB-0218S,84,30305,569.0,0,38.0,2188.0
ZQB-0218S,84,30228,607.0,0,38.0,1913.0
ZQB-0218S,84,30222,645.0,0,38.0,860.0
ZQB-0218S,84,30218,645.0,860.0,38.0,1208.0
