P,item_order,item_material,item_id,max_length,min_length
6,order201,NBSY-0218S,20516,415,306
6,order201,NBSY-0218S,20831,798,306
6,order201,NBSY-0218S,20888,415,306
6,order201,NBSY-0218S,21052,415,306
6,order201,NBSY-0218S,21690,843,306
6,order201,NBSY-0218S,21725,407,306
6,order201,NBSY-0218S,23215,843,306
6,order201,NBSY-0218S,19165,1707,325
6,order201,NBSY-0218S,20226,1707,325
6,order201,NBSY-0218S,21129,798,325
6,order201,NBSY-0218S,21581,834,325
6,order201,NBSY-0218S,21664,834,325
6,order201,NBSY-0218S,22199,834,325
6,order201,NBSY-0218S,23489,834,325
6,order201,NBSY-0218S,23946,1707,325
6,order201,NBSY-0218S,19382,828,326
6,order201,NBSY-0218S,19418,828,326
6,order201,NBSY-0218S,19419,828,326
6,order201,NBSY-0218S,21704,1483.5,326
6,order201,NBSY-0218S,22359,1483.5,326
6,order201,NBSY-0218S,23744,828,326
6,order201,NBSY-0218S,19901,834,791
6,order201,NBSY-0218S,20184,834,791
1,order202,NBSY-0215S,19032,498,212.5
1,order202,NBSY-0215S,20998,489,212.5
1,order202,NBSY-0215S,19331,238,238
1,order202,NBSY-0215S,20273,238,238
1,order202,NBSY-0215S,20743,238,238
1,order202,NBSY-0215S,22089,238,238
1,order202,NBSY-0215S,21942,499,239
1,order202,NBSY-0215S,22536,490,239
1,order202,NBSY-0218S,20022,325,273
1,order202,NBSY-0218S,21850,305.5,273
1,order202,NBSY-0218S,22160,1121,273
1,order202,NBSY-0218S,22833,1121,273
1,order202,NBSY-0218S,21689,326,310
1,order202,NBSY-0218S,22895,326,310
1,order202,NBSY-0218S,20225,2262,325
1,order202,NBSY-0218S,21077,2262,325
1,order202,NBSY-0218S,20851,2298,350
11,order203,5-0218S,19190,898,38
11,order203,5-0218S,21650,2258,38
11,order203,5-0218S,23721,625,38
11,order203,5-0218S,19417,930,328
11,order203,5-0218S,21333,928,328
11,order203,NBSY-0215S,23713,777,172.5
11,order203,NBSY-0215S,21992,288,198
11,order203,NBSY-0215S,23471,288,198
11,order203,NBSY-0215S,23322,778,289
11,order203,NBSY-0215S,19689,930,398
11,order203,NBSY-0215S,20274,2291,762
11,order203,NBSY-0215S,18992,930,834
11,order203,NBSY-0215S,19820,948,930
11,order203,NBSY-0218S,19016,625,38
11,order203,NBSY-0218S,20305,347,38
11,order203,NBSY-0218S,18747,398,58
11,order203,NBSY-0218S,19668,762,58
11,order203,NBSY-0218S,20275,834,58
11,order203,NBSY-0218S,22046,762,58
11,order203,NBSY-0218S,18770,422,307.5
11,order203,NBSY-0218S,18903,873,307.5
11,order203,NBSY-0218S,19393,851,307.5
11,order203,NBSY-0218S,20966,422,307.5
11,order203,NBSY-0218S,21373,422,307.5
11,order203,NBSY-0218S,21467,873,307.5
11,order203,NBSY-0218S,22260,422,307.5
11,order203,NBSY-0218S,23083,423,307.5
11,order203,NBSY-0218S,18730,597.5,308
11,order203,NBSY-0218S,19268,406,308
11,order203,NBSY-0218S,19609,762,308
11,order203,NBSY-0218S,19713,406,308
11,order203,NBSY-0218S,19959,397,308
11,order203,NBSY-0218S,20503,761,308
11,order203,NBSY-0218S,20617,762,308
11,order203,NBSY-0218S,20982,762,308
11,order203,NBSY-0218S,21022,834,308
11,order203,NBSY-0218S,22224,761,308
11,order203,NBSY-0218S,22379,397,308
11,order203,NBSY-0218S,22734,762,308
11,order203,NBSY-0218S,23472,398,308
11,order203,NBSY-0218S,23789,834,308
11,order203,NBSY-0218S,18882,851,327
11,order203,NBSY-0218S,19610,866,327
11,order203,NBSY-0218S,20257,1318,327
11,order203,NBSY-0218S,21414,930,327
11,order203,NBSY-0218S,21982,866,327
11,order203,NBSY-0218S,22119,762,327
11,order203,NBSY-0218S,22441,762,327
11,order203,NBSY-0218S,23415,1318,327
11,order203,NBSY-0218S,23416,930,327
11,order203,NBSY-0218S,19138,888,328
11,order203,NBSY-0218S,21642,888,328
11,order203,NBSY-0218S,21905,930,328
11,order203,NBSY-0218S,22733,2388,328
11,order203,NBSY-0218S,22916,2388,328
11,order203,NBSY-0218S,23885,888,328
11,order203,NBSY-0218S,22405,2258,348
11,order203,NBSY-0218S,22150,851,424
11,order203,NBSY-0218S,21619,2258,548
11,order203,NBSY-0218S,19774,866,851
11,order203,NBSY-0218S,19958,874,851
4,order204,NHLP-0215S,22181,1274,410.5
4,order204,NHLP-0218S,20224,1274,320
4,order204,NHLP-0218S,21434,1274,320
4,order204,NHLP-0218S,18925,448,321
4,order204,NHLP-0218S,20637,448,321
4,order204,XMJQ-0215S,19997,430,156
4,order204,XMJQ-0215S,21127,421,156
4,order204,XMJQ-0215S,22856,421,156
4,order204,XMJQ-0215S,20830,729,421
4,order204,XMJQ-0215S,22427,576,421
4,order204,XMJQ-0215S,23062,576,421
4,order204,XMJQ-0215S,23616,729,421
4,order204,XMJQ-0215S,19630,576,430
4,order204,XMJQ-0215S,21540,729,430
4,order204,XMJQ-0215S,21760,1312,450
4,order204,XMJQ-0218S,19763,1312,58
4,order204,XMJQ-0218S,21330,1312,58
4,order204,XMJQ-0218S,19356,1312,192
4,order204,XMJQ-0218S,19996,429,323
4,order204,XMJQ-0218S,20476,420,323
4,order204,XMJQ-0218S,21282,429,323
4,order204,XMJQ-0218S,21610,420,323
4,order204,XMJQ-0218S,22534,420,323
4,order204,XMJQ-0218S,22855,420,323
4,order204,XMJQ-0218S,19276,430,342
4,order204,XMJQ-0218S,19299,752,342
4,order204,XMJQ-0218S,19369,1312,342
4,order204,XMJQ-0218S,20367,729,342
4,order204,XMJQ-0218S,22112,1312,342
4,order204,XMJQ-0218S,22554,421,342
4,order204,XMJQ-0218S,23431,421,342
4,order204,XMJQ-0218S,23642,729,342
4,order204,XMJQ-0218S,23757,1312,342
4,order204,XMJQ-0218S,23758,752,342
4,order204,XMJQ-0218S,18727,2068,343
4,order204,XMJQ-0218S,23524,2288,343
4,order204,XXB-0218S,19426,2348,38
4,order204,XXB-0218S,18818,784,48
4,order204,XXB-0218S,19520,345,48
4,order204,XXB-0218S,19564,784,48
4,order204,XXB-0218S,19674,784,48
4,order204,XXB-0218S,19686,345,48
4,order204,XXB-0218S,20046,345,48
4,order204,XXB-0218S,21674,784,48
4,order204,XXB-0218S,21848,784,48
4,order204,XXB-0218S,23212,345,48
4,order204,XXB-0218S,23382,345,48
4,order204,XXB-0218S,23413,784,48
4,order204,XXB-0218S,23807,345,48
4,order204,XXB-0218S,21264,1348,218
4,order204,XXB-0218S,19377,785,445
4,order204,XXB-0218S,20946,785,445
4,order204,XXB-0218S,22018,785,445
7,order205,5-0218S,6485,474.5,457.5
7,order205,5-0218S,6623,1984,457.5
7,order205,5-0218S,6751,474.5,457.5
7,order205,5-0218S,8485,1984,457.5
7,order205,5-0218S,6356,1984,459
7,order205,5-0218S,8451,474.5,459
7,order205,YW1-0215S,6951,1951,435
7,order205,YW1-0215S,6239,1351,459.5
7,order205,YW1-0215S,5719,1951,896
7,order205,YW1-0218S,8217,1351,58
7,order205,YW1-0218S,8791,1351,58
7,order205,YW1-0218S,7869,560,434
7,order205,YW1-0218S,8352,560,435
7,order205,YW1-0218S,7780,560,459.5
7,order205,YW1-0218S,7412,580,478
7,order205,YW1-0218S,7506,580,478
7,order205,YW1-0218S,8868,896,560
7,order205,YW1-0218S,5745,1351,579
7,order205,YW1-0218S,6651,1951,579
7,order205,YW1-0218S,7307,1351,579
7,order205,YW1-0218S,8675,1351,579
7,order205,YW1-0218S,5494,2048,580
7,order205,YW1-0218S,8452,2048,580
7,order205,YW1-0218SD,7821,1487,58
7,order205,YW1-0218SD,5085,1467,148
17,order206,5-0218S,7562,783,198
17,order206,5-0218S,5757,475,443.5
17,order206,5-0218S,6014,475,443.5
17,order206,5-0218S,6517,1984,443.5
17,order206,5-0218S,6604,1984,443.5
17,order206,5-0218S,6871,1984,443.5
17,order206,5-0218S,7129,475,443.5
17,order206,5-0218S,8230,1984,443.5
17,order206,5-0218S,8355,475,443.5
17,order206,5-0218S,6631,475,445
17,order206,5-0218S,7395,1984,445
17,order206,YW1-0215S,6030,711,132.5
17,order206,YW1-0215S,6072,438,158
17,order206,YW1-0215S,6231,438,158
17,order206,YW1-0215S,6228,1951,421
17,order206,YW1-0215S,7490,460,421
17,order206,YW1-0215S,8803,712,439
17,order206,YW1-0215S,7091,868,460
17,order206,YW1-0215S,8194,877,460
17,order206,YW1-0215S,5364,1951,868
17,order206,YW1-0215S,6994,1951,877
17,order206,YW1-0218S,6585,201,48
17,order206,YW1-0218S,7919,201,48
17,order206,YW1-0218S,8148,201,48
17,order206,YW1-0218S,8153,201,48
17,order206,YW1-0218S,6704,868,58
17,order206,YW1-0218S,6859,868,58
17,order206,YW1-0218S,7287,877,58
17,order206,YW1-0218S,7300,421,58
17,order206,YW1-0218S,8289,421,58
17,order206,YW1-0218S,8530,877,58
17,order206,YW1-0218S,6626,447,201
17,order206,YW1-0218S,7469,447,201
17,order206,YW1-0218S,7898,560,420
17,order206,YW1-0218S,4981,579,421
17,order206,YW1-0218S,5217,579,421
17,order206,YW1-0218S,7920,560,421
17,order206,YW1-0218S,8244,579,421
17,order206,YW1-0218S,5081,560,423
17,order206,YW1-0218S,6831,560,423
17,order206,YW1-0218S,6993,560,423
17,order206,YW1-0218S,7611,560,423
17,order206,YW1-0218S,5373,580,478.5
17,order206,YW1-0218S,6093,580,478.5
17,order206,YW1-0218S,7144,580,478.5
17,order206,YW1-0218S,7543,580,478.5
17,order206,YW1-0218S,5269,877,560
17,order206,YW1-0218S,5533,1368.5,560
17,order206,YW1-0218S,6284,868,560
17,order206,YW1-0218S,7134,868,560
17,order206,YW1-0218S,5121,877,579
17,order206,YW1-0218S,5150,877,579
17,order206,YW1-0218S,6323,877,579
17,order206,YW1-0218S,6516,868,579
17,order206,YW1-0218S,8188,868,579
17,order206,YW1-0218S,8741,868,579
17,order206,YW1-0218S,5103,2048,580
17,order206,YW1-0218S,5923,2048,580
17,order206,YW1-0218S,5997,2048,580
17,order206,YW1-0218S,6257,2048,580
17,order206,YW1-0218SD,6217,599,58
17,order206,YW1-0218SD,7211,2305,58
17,order206,YW1-0218SD,5088,2285,148
17,order206,YW1-0218SD,6094,579,148
18,order207,5-0218S,8755,751,198
18,order207,5-0218S,5717,1984,423
18,order207,5-0218S,5880,455,423
18,order207,5-0218S,6453,1984,423
18,order207,5-0218S,6474,455,423
18,order207,5-0218S,6648,455,423
18,order207,5-0218S,6927,1984,423
18,order207,5-0218S,7070,455,423
18,order207,5-0218S,7532,455,423
18,order207,5-0218S,7624,455,423
18,order207,5-0218S,8075,1984,423
18,order207,5-0218S,8083,1984,423
18,order207,5-0218S,8715,1984,423
18,order207,YW1-0215S,8476,679,132.5
18,order207,YW1-0215S,6081,438,158
18,order207,YW1-0215S,8504,438,158
18,order207,YW1-0215S,5350,836,204
18,order207,YW1-0215S,5051,680,439
18,order207,YW1-0215S,5468,1683,440
18,order207,YW1-0215S,8241,827,440
18,order207,YW1-0215S,5695,1951,827
18,order207,YW1-0215S,7717,1951,827
18,order207,YW1-0215S,6912,1727,836
18,order207,YW1-0218S,6149,201,48
18,order207,YW1-0218S,6316,201,48
18,order207,YW1-0218S,7435,201,48
18,order207,YW1-0218S,8125,201,48
18,order207,YW1-0218S,7991,1683,58
18,order207,YW1-0218S,8026,1683,58
18,order207,YW1-0218S,8541,827,58
18,order207,YW1-0218S,8873,827,58
18,order207,YW1-0218S,5740,447,201
18,order207,YW1-0218S,6035,447,201
18,order207,YW1-0218S,6046,560,407
18,order207,YW1-0218S,6422,560,407
18,order207,YW1-0218S,8448,560,407
18,order207,YW1-0218S,7827,560,440
18,order207,YW1-0218S,6546,580,458.5
18,order207,YW1-0218S,7093,580,458.5
18,order207,YW1-0218S,8709,580,458.5
18,order207,YW1-0218S,6421,827,560
18,order207,YW1-0218S,6905,836,560
18,order207,YW1-0218S,7496,827,560
18,order207,YW1-0218S,8375,826,560
18,order207,YW1-0218S,8906,1345,560
18,order207,YW1-0218S,5986,827,579
18,order207,YW1-0218S,6511,827,579
18,order207,YW1-0218S,7225,1683,579
18,order207,YW1-0218S,7550,1951,579
18,order207,YW1-0218S,7802,1683,579
18,order207,YW1-0218S,8076,1683,579
18,order207,YW1-0218S,8360,827,579
18,order207,YW1-0218S,8647,836,579
18,order207,YW1-0218S,6777,2048,580
18,order207,YW1-0218S,7034,2048,580
18,order207,YW1-0218S,7716,2048,580
18,order207,YW1-0218SD,5856,599,58
18,order207,YW1-0218SD,7083,579,138
3,order208,5-0218S,8186,646.5,148
3,order208,5-0218S,8747,646.5,148
3,order208,5-0218S,8035,516,339.5
3,order208,5-0218S,8825,482,339.5
3,order208,5-0218S,6636,442,358.5
3,order208,5-0218S,7310,442,358.5
3,order208,YW1-0215S,5766,595.5,92.5
3,order208,YW1-0215S,8585,595.5,92.5
3,order208,YW1-0215S,5158,338,118
3,order208,YW1-0215S,6681,338,118
3,order208,YW1-0215S,7128,338,118
3,order208,YW1-0215S,7520,338,118
3,order208,YW1-0215S,7436,596.5,339
3,order208,YW1-0215S,8022,596.5,339
3,order208,YW1-0215S,5492,795,345.5
3,order208,YW1-0215S,8824,795,345.5
3,order208,YW1-0215S,5801,448,364.5
3,order208,YW1-0215S,5893,448,364.5
3,order208,YW1-0215S,6041,652.5,364.5
3,order208,YW1-0215S,6652,652.5,364.5
3,order208,YW1-0218S,5292,711,58
3,order208,YW1-0218S,7002,2261,58
3,order208,YW1-0218S,7184,711,58
3,order208,YW1-0218S,8568,2261,58
3,order208,YW1-0218S,5585,357,344.5
3,order208,YW1-0218S,6275,376,344.5
3,order208,YW1-0218S,6412,376,344.5
3,order208,YW1-0218S,6437,357,344.5
3,order208,YW1-0218S,5894,396,364.5
3,order208,YW1-0218S,7366,396,364.5
3,order208,YW1-0218S,7955,396,364.5
3,order208,YW1-0218S,6182,652.5,377
3,order208,YW1-0218S,7823,652.5,377
3,order208,YW1-0218S,6709,711,396
3,order208,YW1-0218S,7712,2261,396
3,order208,YW1-0218S,7900,795,396
3,order208,YW1-0218S,5942,443,397
3,order208,YW1-0218S,6290,443,397
3,order208,YW1-0218S,7362,873.5,397
3,order208,YW1-0218S,8689,873.5,397
3,order208,YW1-0225S,6893,2298,398
3,order208,YW1-0225S,7565,748,398
8,order209,5-0218S,5485,1035,458
8,order209,5-0218S,6465,826,458
8,order209,5-0218S,7369,1035,458
8,order209,5-0218S,7775,826,458
8,order209,5-0218S,8110,1035,458
8,order209,5-0218S,8111,826,458
8,order209,YW1-0215S,7522,1358,434
8,order209,YW1-0215S,6328,1351,793
8,order209,YW1-0215S,7275,1358,897
8,order209,YW1-0218S,5021,1387,38
8,order209,YW1-0218S,5392,2308,38
8,order209,YW1-0218S,7829,2308,38
8,order209,YW1-0218S,5675,1351,58
8,order209,YW1-0218S,8143,1351,58
8,order209,YW1-0218S,6049,550,433
8,order209,YW1-0218S,7927,550,433
8,order209,YW1-0218S,8039,550,433
8,order209,YW1-0218S,8397,550,433
8,order209,YW1-0218S,4979,550,434
8,order209,YW1-0218S,5497,897,550
8,order209,YW1-0218S,8013,896,550
8,order209,YW1-0218S,8281,896,550
8,order209,YW1-0218S,8301,793,550
8,order209,YW1-0218S,8463,896,550
8,order209,YW1-0218S,8549,896,550
8,order209,YW1-0218S,8854,896,550
8,order209,YW1-0218S,5362,1358,569
8,order209,YW1-0218S,6388,1351,569
8,order209,YW1-0218S,8415,1351,569
8,order209,YW1-0218S,8750,1351,569
8,order209,YW1-0218S,5333,2268,570
8,order209,YW1-0218S,8507,2268,570
21,order21,5-0218S,2778,315,248
21,order21,5-0218S,2942,648,291
21,order21,5-0218S,3284,661,291
21,order21,5-0218S,3593,661,291
21,order21,5-0218S,4248,661,291
21,order21,5-0218S,4790,648,291
21,order21,5-0218S,459,434,315
21,order21,5-0218S,2061,865,364
21,order21,5-0218S,3285,865,364
21,order21,YTM-0215S,288,580,212.5
21,order21,YTM-0215S,289,589,212.5
21,order21,YTM-0215S,758,567,212.5
21,order21,YTM-0215S,2106,580,212.5
21,order21,YTM-0215S,2761,576,212.5
21,order21,YTM-0215S,524,438,238
21,order21,YTM-0215S,605,438,238
21,order21,YTM-0215S,874,438,238
21,order21,YTM-0215S,1620,438,238
21,order21,YTM-0215S,1636,438,238
21,order21,YTM-0215S,3220,438,238
21,order21,YTM-0215S,3594,438,238
21,order21,YTM-0215S,4028,438,238
21,order21,YTM-0215S,4650,438,238
21,order21,YTM-0215S,4949,438,238
21,order21,YTM-0215S,1371,637,301.5
21,order21,YTM-0215S,2715,624,301.5
21,order21,YTM-0215S,3150,633,301.5
21,order21,YTM-0215S,3257,646,301.5
21,order21,YTM-0215S,3283,637,301.5
21,order21,YTM-0215S,3358,663,301.5
21,order21,YTM-0215S,1415,1819.5,376
21,order21,YTM-0215S,1897,1819.5,376
21,order21,YTM-0215S,1924,1819.5,376
21,order21,YTM-0215S,3241,1819.5,376
21,order21,YTM-0215S,3449,1819.5,376
21,order21,YTM-0215S,4436,1819.5,376
21,order21,YTM-0215S,3448,1819.5,377
21,order21,YTM-0215S,3895,1819.5,377
21,order21,YTM-0215S,4713,1819.5,377
21,order21,YTM-0215S,4767,1819.5,377
21,order21,YTM-0215S,1769,577,439
21,order21,YTM-0215S,2229,590,439
21,order21,YTM-0215S,2325,581,439
21,order21,YTM-0215S,2943,568,439
21,order21,YTM-0215S,3581,581,439
21,order21,YTM-0215S,2107,851.5,700
21,order21,YTM-0218S,132,374,38
21,order21,YTM-0218S,4501,998,38
21,order21,YTM-0218S,53,1960,58
21,order21,YTM-0218S,1939,700,58
21,order21,YTM-0218S,3114,700,58
21,order21,YTM-0218S,3338,1960,58
21,order21,YTM-0218S,4746,1960,58
21,order21,YTM-0218S,4829,1960,58
21,order21,YTM-0218S,2412,301.5,98
21,order21,YTM-0218S,124,376,278
21,order21,YTM-0218S,372,375,278
21,order21,YTM-0218S,647,375,278
21,order21,YTM-0218S,740,376,278
21,order21,YTM-0218S,780,376,278
21,order21,YTM-0218S,824,376,278
21,order21,YTM-0218S,846,375,278
21,order21,YTM-0218S,893,376,278
21,order21,YTM-0218S,959,377,278
21,order21,YTM-0218S,1236,376,278
21,order21,YTM-0218S,1635,375,278
21,order21,YTM-0218S,1697,377,278
21,order21,YTM-0218S,1718,375,278
21,order21,YTM-0218S,1848,375,278
21,order21,YTM-0218S,1923,375,278
21,order21,YTM-0218S,1959,376,278
21,order21,YTM-0218S,2081,376,278
21,order21,YTM-0218S,2270,375,278
21,order21,YTM-0218S,2328,376,278
21,order21,YTM-0218S,2430,375,278
21,order21,YTM-0218S,2431,376,278
21,order21,YTM-0218S,2451,377,278
21,order21,YTM-0218S,2577,376,278
21,order21,YTM-0218S,2653,376,278
21,order21,YTM-0218S,2996,375,278
21,order21,YTM-0218S,3057,377,278
21,order21,YTM-0218S,3393,376,278
21,order21,YTM-0218S,3537,375,278
21,order21,YTM-0218S,3699,376,278
21,order21,YTM-0218S,3713,375,278
21,order21,YTM-0218S,3986,375,278
21,order21,YTM-0218S,4078,375,278
21,order21,YTM-0218S,4205,375,278
21,order21,YTM-0218S,4226,375,278
21,order21,YTM-0218S,4268,376,278
21,order21,YTM-0218S,4381,376,278
21,order21,YTM-0218S,4462,375,278
21,order21,YTM-0218S,4502,375,278
21,order21,YTM-0218S,4726,376,278
21,order21,YTM-0218S,4950,376,278
21,order21,YTM-0218S,3,1962,297
21,order21,YTM-0218S,102,1819.5,297
21,order21,YTM-0218S,245,1819.5,297
21,order21,YTM-0218S,356,1819.5,297
21,order21,YTM-0218S,555,1819.5,297
21,order21,YTM-0218S,677,1962,297
21,order21,YTM-0218S,1331,1819.5,297
21,order21,YTM-0218S,1829,1819.5,297
21,order21,YTM-0218S,2604,1819.5,297
21,order21,YTM-0218S,3058,1819.5,297
21,order21,YTM-0218S,1119,1838,298
21,order21,YTM-0218S,1393,1838,298
21,order21,YTM-0218S,3674,1838,298
21,order21,YTM-0218S,3987,1838,298
21,order21,YTM-0218S,2253,477,301.5
21,order21,YTM-0218S,2569,477,301.5
21,order21,YTM-0218S,3417,477,301.5
21,order21,YTM-0218S,4500,477,301.5
21,order21,YTM-0218S,2574,478,380
21,order21,YTM-0218S,4005,478,380
21,order21,YTM-0218S,4203,478,380
21,order21,YTM-0218S,4227,478,380
21,order21,YTM-0218S,4412,699,458
21,order21,YTM-0218S,3392,1960,477
21,order21,YTM-0218S,3967,1960,477
21,order21,YTM-0218S,4888,700,477
21,order21,YTM-0218S,1435,930,478
21,order21,YTM-0218S,3014,930,478
21,order21,YTM-0218S,511,738,498
21,order21,YTM-0218S,1274,1998,498
21,order21,YTM-0218S,4125,2038,498
1,order210,5-0218S,5397,1094,545
1,order210,YW1-0218S,5430,559.5,511
1,order210,YW1-0218S,6128,559.5,511
1,order210,YW1-0218S,6883,559.5,511
1,order210,YW1-0218S,5543,1061,512
1,order210,YW1-0218S,5659,579,512
1,order210,YW1-0218S,6318,579,512
1,order210,YW1-0218S,7131,678,538
1,order210,YW1-0218S,5143,1098,580
1,order210,YW1-0218S,8060,1098,580
1,order210,YW1-0218SD,5708,708,58
1,order210,YW1-0218SD,8016,1118,58
1,order210,YW1-0218SD,8356,1118,58
1,order210,YW1-0218SD,7249,1098,78
1,order210,YW1-0218SD,8626,1098,78
1,order210,YW1-0218SD,8489,688,108
12,order211,XMJQ-0215S,19539,341,132.5
12,order211,XMJQ-0215S,20130,341,132.5
12,order211,XMJQ-0215S,20597,341,132.5
12,order211,XMJQ-0215S,18899,488,158
12,order211,XMJQ-0215S,19071,488,158
12,order211,XMJQ-0215S,20413,488,158
12,order211,XMJQ-0215S,21604,488,158
12,order211,XMJQ-0215S,21797,488,158
12,order211,XMJQ-0215S,23324,488,158
12,order211,XMJQ-0215S,19710,653.5,195.5
12,order211,XMJQ-0215S,19915,489,342
12,order211,XMJQ-0215S,22236,489,342
12,order211,XMJQ-0215S,23639,489,342
12,order211,XMJQ-0215S,22890,653.5,398
12,order211,XMJQ-0215S,22730,922,421
12,order211,XMJQ-0215S,20199,2101,451
12,order211,XMJQ-0215S,22874,2101,451
12,order211,XMJQ-0215S,18970,870,653.5
12,order211,XMJQ-0215S,19605,1142,732
12,order211,XMJQ-0218S,18806,1058,38
12,order211,XMJQ-0218S,21617,597,38
12,order211,XMJQ-0218S,23106,597,38
12,order211,XMJQ-0218S,23242,733,38
12,order211,XMJQ-0218S,19552,580,48
12,order211,XMJQ-0218S,20745,580,48
12,order211,XMJQ-0218S,22257,580,48
12,order211,XMJQ-0218S,22501,979,48
12,order211,XMJQ-0218S,22850,1961,48
12,order211,XMJQ-0218S,23140,580,48
12,order211,XMJQ-0218S,18880,922,58
12,order211,XMJQ-0218S,18886,450,58
12,order211,XMJQ-0218S,19384,398,58
12,order211,XMJQ-0218S,20307,922,58
12,order211,XMJQ-0218S,21156,213.5,58
12,order211,XMJQ-0218S,21623,870,58
12,order211,XMJQ-0218S,22829,870,58
12,order211,XMJQ-0218S,22945,398,58
12,order211,XMJQ-0218S,22122,251,217.5
12,order211,XMJQ-0218S,23655,251,217.5
12,order211,XMJQ-0218S,18793,252,237
12,order211,XMJQ-0218S,21357,252,237
12,order211,XMJQ-0218S,21394,998,238
12,order211,XMJQ-0218S,23866,998,238
12,order211,XMJQ-0218S,20021,961,252
12,order211,XMJQ-0218S,21465,653.5,252.6
12,order211,XMJQ-0218S,23378,732,281.5
12,order211,XMJQ-0218S,21963,653.5,313.5
12,order211,XMJQ-0218S,19855,450,378
12,order211,XMJQ-0218S,21252,450,378
12,order211,XMJQ-0218S,21757,450,378
12,order211,XMJQ-0218S,21910,450,378
12,order211,XMJQ-0218S,22154,450,378
12,order211,XMJQ-0218S,22292,450,378
12,order211,XMJQ-0218S,22891,450,378
12,order211,XMJQ-0218S,23435,450,378
12,order211,XMJQ-0218S,19685,922,397
12,order211,XMJQ-0218S,20020,2101,397
12,order211,XMJQ-0218S,22005,922,397
12,order211,XMJQ-0218S,22661,922,397
12,order211,XMJQ-0218S,23058,922,397
12,order211,XMJQ-0218S,20392,577,398
12,order211,XMJQ-0218S,18921,2198,418
12,order211,XMJQ-0218S,19245,2198,418
12,order211,XMJQ-0218S,19770,458,418
12,order211,XMJQ-0218S,23980,458,418
12,order211,XMJQ-0218S,20847,576,450
12,order211,XMJQ-0218S,23654,869,538
12,order211,XMJQ-0218S,22551,870,557
12,order211,XMJQ-0218S,21197,732,558
12,order211,XMJQ-0218S,22305,732,558
12,order211,XMJQ-0218S,20620,732,577
12,order211,XMJQ-0218S,21155,732,577
12,order211,XMJQ-0218S,19378,732,578
12,order211,XMJQ-0218S,23519,732,578
12,order211,XMJQ-0225S,22137,597.5,488
12,order211,XMJQ-0225S,22091,1598,598
12,order211,XMJQ-0225S,22755,948,598
12,order211,XXB-0218S,21393,431,219
12,order211,XXB-0218S,22021,431,219
12,order211,XXB-0218S,23486,431,219
12,order211,XXB-0218S,20754,667,398
12,order211,XXB-0218S,22736,667,463.5
12,order211,XXB-0218S,21408,667,501
2,order212,QKQ-0218S,18772,683,281
2,order212,QKQ-0218S,22153,683,281
2,order212,XMJQ-0215S,20165,593,212.5
2,order212,XMJQ-0215S,21866,593,212.5
2,order212,XMJQ-0215S,21235,338,238
2,order212,XMJQ-0215S,21575,338,238
2,order212,XMJQ-0215S,23269,338,238
2,order212,XMJQ-0215S,23306,338,238
2,order212,XMJQ-0215S,18885,650,294.5
2,order212,XMJQ-0215S,21251,650,294.5
2,order212,XMJQ-0215S,21706,650,294.5
2,order212,XMJQ-0215S,23738,650,294.5
2,order212,XMJQ-0215S,19265,594,339
2,order212,XMJQ-0215S,21120,594,339
2,order212,XMJQ-0218S,19183,650,38
2,order212,XMJQ-0218S,20996,650,38
2,order212,XMJQ-0218S,19033,1320,58
2,order212,XMJQ-0218S,19325,1320,58
2,order212,XMJQ-0218S,19420,1320,58
2,order212,XMJQ-0218S,21756,1320,58
2,order212,XMJQ-0218S,19648,378,294.5
2,order212,XMJQ-0218S,19684,378,294.5
2,order212,XMJQ-0218S,19854,379,373
2,order212,XMJQ-0218S,19877,378,373
2,order212,XMJQ-0218S,22459,379,373
2,order212,XMJQ-0218S,19633,1320,378
2,order212,XMJQ-0218S,22311,1320,378
9,order213,NBSY-0215S,19795,2301,946
9,order213,NBSY-0215S,20331,2301,946
9,order213,NBSY-0218S,19184,946,58
9,order213,NBSY-0218S,19326,946,58
9,order213,NBSY-0218S,21506,946,58
9,order213,NBSY-0218S,21751,946,58
9,order213,NBSY-0218S,20352,945,556
9,order213,NBSY-0218S,22258,945,556
9,order213,NBSY-0218S,23029,945,556
9,order213,NBSY-0218S,23640,945,556
9,order213,NBSY-0218S,20308,946,575
9,order213,NBSY-0218S,22218,946,575
9,order213,NBSY-0218S,18702,946,577
9,order213,NBSY-0218S,22987,946,577
9,order213,NBSY-0218S,19757,2398,578
9,order213,NBSY-0218S,20554,2398,578
9,order213,NBSY-0218S,23059,2398,578
9,order213,XXB-0218SD,20512,2334,482.5
9,order213,XXB-0218SD,21190,2334,482.5
9,order213,XXB-0218SD,22675,2334,482.5
9,order213,XXB-0218SD,22808,2334,482.5
2,order214,YW1-0215S,6367,753,132.5
2,order214,YW1-0215S,6876,753,132.5
2,order214,YW1-0215S,7163,753,132.5
2,order214,YW1-0215S,7623,753,132.5
2,order214,YW1-0215S,5560,338,158
2,order214,YW1-0215S,5601,338,158
2,order214,YW1-0215S,5656,338,158
2,order214,YW1-0215S,5811,338,158
2,order214,YW1-0215S,6866,338,158
2,order214,YW1-0215S,7512,338,158
2,order214,YW1-0215S,7702,338,158
2,order214,YW1-0215S,8780,338,158
2,order214,YW1-0215S,5401,754,339
2,order214,YW1-0215S,5423,754,339
