批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
36,NBSY-0218S,1,40282,962.0,750.0,139.5,512.0
36,NBSY-0218S,1,39095,962.0,1262.0,139.5,512.0
36,NBSY-0215S,1,39048,962.0,1774.0,132.5,425.0
36,NBSY-0218S,1,36339,1110.0,0,78.0,467.0
36,NBSY-0215S,1,38100,1110.0,467.0,78.0,438.0
36,NBSY-0215S,1,37796,1110.0,905.0,78.0,438.0
36,NBSY-0215S,1,36969,1110.0,1343.0,78.0,438.0
36,NBSY-0215S,1,36448,1110.0,1781.0,78.0,438.0
36,NBSY-0215S,2,36982,0,0,962.0,2276.0
36,NBSY-0218S,2,38990,0,2276.0,540.0,158.0
36,NBSY-0215S,2,36903,962.0,0,139.5,954.0
36,NBSY-0215S,2,36626,962.0,954.0,139.5,954.0
36,NBSY-0215S,2,40423,962.0,1908.0,132.5,425.0
36,NBSY-0215S,2,36351,1101.5,0,78.0,438.0
36,NBSY-0215S,2,36276,1101.5,438.0,78.0,438.0
36,NBSY-0215S,2,35965,1101.5,876.0,78.0,438.0
36,NBSY-0218S,2,39974,1179.5,0,38.0,2413.0
36,NBSY-0218S,3,38957,0,0,961.0,962.0
36,NBSY-0218S,3,38261,0,962.0,833.0,711.0
36,NBSY-0218S,3,37800,0,1673.0,833.0,711.0
36,NBSY-0218S,3,39603,961.0,0,38.0,1763.0
36,NBSY-0218S,3,38862,999.0,0,38.0,1763.0
36,NBSY-0218S,3,37754,1037.0,0,38.0,1838.0
36,NBSY-0218S,3,36789,1075.0,0,38.0,2398.0
36,NBSY-0218S,3,36442,1113.0,0,38.0,1178.0
36,5-0218S,3,37292,1113.0,1178.0,38.0,827.0
36,NBSY-0218S,4,38531,0,0,760.0,1498.0
36,NBSY-0218S,4,40483,0,1498.0,711.0,833.0
36,NBSY-0218S,4,40376,0,2331.0,467.0,78.0
36,5-0218S,4,36172,760.0,0,439.0,2309.0
36,NBSY-0215S,4,40122,760.0,2309.0,438.0,78.0
36,NBSY-0215S,4,37431,760.0,2387.0,410.0,52.5
36,NBSY-0218S,5,35983,0,0,760.0,1498.0
36,NBSY-0218S,5,39247,0,1498.0,711.0,833.0
36,NBSY-0218S,5,39788,0,2331.0,467.0,78.0
36,5-0218S,5,37913,760.0,0,432.0,2309.0
36,NBSY-0215S,5,36840,760.0,2309.0,410.0,52.5
36,NBSY-0215S,5,36553,760.0,2361.5,410.0,52.5
36,NBSY-0218S,6,39439,0,0,598.0,1982.0
36,NBSY-0215S,6,36647,0,1982.0,439.0,411.0
36,NBSY-0218S,6,35807,598.0,0,558.0,1981.0
36,NBSY-0215S,6,39748,598.0,1981.0,439.0,411.0
36,NBSY-0218S,7,39253,0,0,550.0,2373.0
36,NBSY-0218S,7,40119,0,2373.0,548.0,38.0
36,NBSY-0218S,7,38094,550.0,0,550.0,2373.0
36,NBSY-0218S,8,35632,0,0,550.0,2373.0
36,NBSY-0218S,8,36053,0,2373.0,482.0,58.0
36,NBSY-0218S,8,36591,550.0,0,540.0,2373.0
36,NBSY-0218S,8,36097,550.0,2373.0,462.0,58.0
36,NBSY-0218S,9,39113,0,0,530.0,1494.0
36,NBSY-0218S,9,40373,0,1494.0,497.0,759.0
36,NBSY-0215S,9,36450,0,2253.0,288.0,158.0
36,NBSY-0218S,9,39647,530.0,0,519.0,954.0
36,NBSY-0218S,9,39515,530.0,954.0,519.0,954.0
36,5-0218S,9,39941,530.0,1908.0,515.0,456.0
36,NBSY-0218S,9,37554,530.0,2364.0,482.0,58.0
36,NBSY-0218S,10,37722,0,0,497.0,759.0
36,NBSY-0218S,10,36645,0,759.0,497.0,759.0
36,NBSY-0215S,10,39782,0,1518.0,497.0,598.0
36,NBSY-0218S,10,40326,0,2116.0,481.0,310.0
36,NBSY-0215S,10,38977,497.0,0,497.0,843.0
36,NBSY-0218S,10,39412,497.0,843.0,430.5,743.0
36,NBSY-0218S,10,39270,497.0,1586.0,430.5,743.0
36,NBSY-0215S,10,36414,497.0,2329.0,410.0,52.5
36,NBSY-0215S,11,39962,0,0,482.0,2276.0
36,NBSY-0215S,11,36669,0,2276.0,288.0,158.0
36,5-0218S,11,39242,482.0,0,415.0,2309.0
36,NBSY-0218S,11,39312,482.0,2309.0,382.0,58.0
36,NBSY-0218S,11,37506,482.0,2367.0,382.0,58.0
36,5-0218S,11,38844,897.0,0,306.0,1704.0
36,5-0218S,11,40014,897.0,1704.0,298.0,343.0
36,5-0218S,11,37946,897.0,2047.0,298.0,343.0
36,5-0218S,11,39923,897.0,2390.0,297.0,38.0
36,NBSY-0215S,12,36184,0,0,411.0,439.0
36,NBSY-0218S,12,40495,0,439.0,382.0,549.0
36,NBSY-0218S,12,39487,0,988.0,382.0,528.0
36,NBSY-0218S,12,39303,0,1516.0,382.0,528.0
36,NBSY-0215S,12,38208,0,2044.0,288.0,158.0
36,NBSY-0215S,12,37541,0,2202.0,288.0,158.0
36,NBSY-0218S,12,36323,411.0,0,382.0,547.0
36,NBSY-0218S,12,38857,411.0,547.0,329.0,482.0
36,NBSY-0218S,12,38395,411.0,1029.0,329.0,482.0
36,NBSY-0218S,12,37821,411.0,1511.0,310.0,482.0
36,5-0218S,12,37783,411.0,1993.0,298.0,343.0
36,5-0218S,12,38600,411.0,2336.0,297.0,38.0
36,NBSY-0215S,12,35948,793.0,0,382.0,2276.0
36,NBSY-0215S,12,37141,793.0,2276.0,288.0,158.0
36,5-0218S,13,36063,0,0,348.0,2309.0
36,NBSY-0218S,13,37358,348.0,0,330.0,2373.0
36,NBSY-0218S,13,37125,678.0,0,330.0,2373.0
36,5-0218S,14,36844,0,0,306.0,1704.0
36,5-0218S,14,35688,0,1704.0,298.0,343.0
36,NBSY-0215S,14,40253,0,2047.0,288.0,158.0
36,NBSY-0215S,14,39222,0,2205.0,288.0,158.0
36,5-0218S,14,39991,306.0,0,297.0,1704.0
36,NBSY-0215S,14,40163,306.0,1704.0,289.0,426.0
36,5-0218S,14,37334,306.0,2130.0,277.5,306.0
36,5-0218S,14,38423,603.0,0,297.0,1704.0
36,NBSY-0215S,14,38091,603.0,1704.0,289.0,426.0
36,5-0218S,14,35786,603.0,2130.0,277.5,306.0
36,5-0218S,14,38036,900.0,0,297.0,1704.0
36,NBSY-0215S,14,36863,900.0,1704.0,289.0,426.0
36,5-0218S,14,35739,900.0,2130.0,277.5,306.0
36,5-0218S,15,36348,0,0,297.0,1704.0
36,NBSY-0215S,15,35869,0,1704.0,289.0,426.0
36,5-0218S,15,39368,0,2130.0,277.5,306.0
36,NBSY-0218S,15,40143,297.0,0,280.0,748.0
36,NBSY-0218S,15,40023,297.0,748.0,280.0,748.0
36,NBSY-0218S,15,39449,297.0,1496.0,280.0,748.0
36,NBSY-0218S,15,37799,577.0,0,280.0,748.0
36,NBSY-0218S,15,37438,577.0,748.0,280.0,748.0
36,NBSY-0218S,15,36226,577.0,1496.0,280.0,748.0
36,NBSY-0218S,15,35864,857.0,0,280.0,748.0
36,NBSY-0218S,15,35677,857.0,748.0,280.0,748.0
36,NBSY-0218S,15,40515,857.0,1496.0,279.0,833.0
36,NBSY-0218S,16,40475,0,0,279.0,833.0
36,NBSY-0218S,16,39918,0,833.0,279.0,833.0
36,NBSY-0218S,16,37562,0,1666.0,158.0,540.0
36,NBSY-0218S,16,39643,279.0,0,279.0,833.0
36,NBSY-0218S,16,38580,279.0,833.0,279.0,833.0
36,NBSY-0218S,16,35820,279.0,1666.0,158.0,540.0
36,NBSY-0218S,16,37552,558.0,0,279.0,833.0
36,NBSY-0218S,16,37229,558.0,833.0,279.0,833.0
36,NBSY-0215S,16,36370,558.0,1666.0,158.0,288.0
36,NBSY-0215S,16,35945,558.0,1954.0,132.5,425.0
36,NBSY-0218S,16,36634,837.0,0,279.0,833.0
36,NBSY-0218S,16,39335,837.0,833.0,259.5,832.0
36,5-0218S,16,37017,837.0,1665.0,209.0,515.0
36,NBSY-0218S,17,38239,0,0,259.5,832.0
36,NBSY-0218S,17,36977,0,832.0,259.5,832.0
36,5-0218S,17,39357,0,1664.0,208.0,515.0
36,NBSY-0218S,17,36716,259.5,0,259.5,832.0
36,5-0218S,17,37467,259.5,832.0,208.0,515.0
36,5-0218S,17,37391,259.5,1347.0,208.0,515.0
36,NBSY-0218S,17,39676,259.5,1862.0,158.0,540.0
36,FMB-0215S,0,7475,0,0,841.0,1603.5
36,FMB-0218S,0,7618,0,1603.5,841.0,738.0
36,FMB-0218S,0,6731,0,2341.5,841.0,88.0
36,FMB-0218S,0,7063,841.0,0,379.0,479.5
36,FMB-0218S,0,6320,841.0,479.5,379.0,479.5
36,FMB-0218S,0,5937,841.0,959.0,379.0,479.5
36,FMB-0218S,0,5655,841.0,1438.5,379.0,479.5
36,FMB-0218S,0,5185,841.0,1918.0,379.0,479.5
36,SL-0218S,0,5571,841.0,2397.5,348.0,38.0
36,FMB-0215S,1,7347,0,0,841.0,1603.5
36,FMB-0218S,1,7446,0,1603.5,841.0,738.0
36,FMB-0218S,1,6152,0,2341.5,841.0,88.0
36,FMB-0218S,1,5020,841.0,0,379.0,479.5
36,FMB-0218S,1,4384,841.0,479.5,379.0,479.5
36,SL-0218S,1,6336,841.0,959.0,348.0,318.0
36,FMB-0215S,1,8156,841.0,1277.0,301.5,1025.0
36,FMB-0218S,2,7149,0,0,738.0,841.0
36,FMB-0218S,2,5888,0,841.0,738.0,841.0
36,FMB-0218S,2,4502,0,1682.0,738.0,568.0
36,SL-0218S,2,8197,0,2250.0,578.0,134.0
36,FMB-0218S,2,7425,0,2384.0,567.0,38.0
36,FMB-0215S,2,7487,738.0,0,479.5,671.0
36,FMB-0215S,2,7160,738.0,671.0,479.5,671.0
36,FMB-0215S,2,5400,738.0,1342.0,479.5,671.0
36,FMB-0218S,2,8676,738.0,2013.0,479.5,379.0
36,SL-0218S,3,7379,0,0,653.0,1453.0
36,FMB-0218S,3,8403,0,1453.0,566.0,740.0
36,FMB-0215S,3,7264,0,2193.0,438.0,238.0
36,FMB-0218S,3,7696,653.0,0,567.0,1377.0
36,FMB-0218S,3,7062,653.0,1377.0,567.0,841.0
36,FMB-0215S,3,8383,653.0,2218.0,450.0,212.5
36,FMB-0215S,4,4660,0,0,599.5,1375.0
36,FMB-0218S,4,8284,0,1375.0,598.0,568.0
36,CGS-0218S,4,5907,0,1943.0,594.0,468.0
36,FMB-0218S,4,8058,599.5,0,586.0,1453.0
36,FMB-0218S,4,8178,599.5,1453.0,568.0,738.0
36,FMB-0215S,4,7521,599.5,2191.0,438.0,238.0
36,FMB-0218S,5,8675,0,0,568.0,1623.0
36,FMB-0218S,5,6459,0,1623.0,568.0,738.0
36,FMB-0218S,5,7713,568.0,0,568.0,1623.0
36,FMB-0218S,5,5537,568.0,1623.0,568.0,598.0
36,FMB-0218S,5,6970,1136.0,0,83.0,841.0
36,FMB-0218S,5,5817,1136.0,841.0,83.0,841.0
36,FMB-0215S,5,8562,1136.0,1682.0,78.0,488.0
36,FMB-0218S,6,4995,0,0,568.0,1623.0
36,FMB-0218S,6,8458,0,1623.0,566.0,740.0
36,FMB-0218S,6,6804,568.0,0,567.0,1377.0
36,FMB-0218S,6,5184,568.0,1377.0,567.0,841.0
36,FMB-0218S,6,4503,1135.0,0,83.0,841.0
36,FMB-0215S,6,5280,1135.0,841.0,78.0,488.0
36,FMB-0218S,6,7884,1135.0,1329.0,58.0,1025.0
36,FMB-0218S,7,5703,0,0,565.0,1375.0
36,FMB-0218S,7,7649,0,1375.0,548.0,841.0
36,FMB-0218S,7,7189,0,2216.0,546.0,120.5
36,FMB-0218S,7,7209,565.0,0,561.0,1377.0
36,FMB-0218S,7,8357,565.0,1377.0,548.0,841.0
36,FMB-0218SD,7,8721,1126.0,0,58.0,1473.0
36,FMB-0218S,7,7304,1126.0,1473.0,53.0,841.0
36,FMB-0218S,8,5959,0,0,548.0,841.0
36,FMB-0218S,8,6479,0,841.0,547.5,561.0
36,FMB-0218S,8,7303,0,1402.0,528.0,841.0
36,FMB-0215S,8,6293,0,2243.0,488.0,78.0
36,FMB-0215S,8,5375,0,2321.0,488.0,78.0
36,FMB-0218S,8,7851,548.0,0,538.0,2188.0
36,FMB-0215S,8,6291,548.0,2188.0,438.0,238.0
36,SL-0218S,8,5507,1086.0,0,134.0,701.5
36,SL-0218S,8,5186,1086.0,701.5,134.0,578.0
36,SL-0218S,8,4976,1086.0,1279.5,134.0,701.5
36,FMB-0218S,9,6802,0,0,528.0,841.0
36,FMB-0218S,9,8456,0,841.0,517.0,1025.0
36,FMB-0215S,9,7823,0,1866.0,479.5,470.0
36,FMB-0218S,9,5441,528.0,0,517.0,1025.0
36,FMB-0218S,9,7476,528.0,1025.0,512.5,1194.0
36,FMB-0215S,9,8495,1045.0,0,120.5,1375.0
36,FMB-0218S,9,8337,1045.0,1375.0,83.0,841.0
36,FMB-0218S,9,6008,1165.5,0,38.0,740.0
36,FMB-0218S,9,5091,1165.5,740.0,38.0,507.0
36,FMB-0218S,9,5059,1165.5,1247.0,38.0,498.0
36,FMB-0218S,10,6803,0,0,512.5,1194.0
36,FMB-0218S,10,6571,0,1194.0,512.5,1194.0
36,FMB-0218S,10,7967,0,2388.0,498.0,38.0
36,FMB-0218S,10,5399,512.5,0,512.5,1194.0
36,FMB-0215S,10,7348,512.5,1194.0,489.0,621.5
36,FMB-0215S,10,6732,512.5,1815.5,489.0,621.5
36,FMB-0218SD,10,8457,1025.0,0,58.0,2208.0
36,FMB-0218SD,10,8423,1083.0,0,58.0,1453.0
36,FMB-0218S,10,7932,1083.0,1453.0,53.0,841.0
36,FMB-0218SD,10,8254,1141.0,0,58.0,2383.0
36,FMB-0215S,11,4775,0,0,479.5,671.0
36,FMB-0215S,11,5040,0,671.0,479.5,470.0
36,FMB-0215S,11,5008,0,1141.0,479.5,470.0
36,FMB-0215S,11,4997,0,1611.0,479.5,470.0
36,FMB-0215S,11,8358,0,2081.0,438.0,238.0
36,CGS-0218S,11,7064,479.5,0,466.0,594.0
36,CGS-0218S,11,6700,479.5,594.0,466.0,594.0
36,FMB-0215S,11,6764,479.5,1188.0,442.0,439.0
36,FMB-0215S,11,5906,479.5,1627.0,439.0,451.0
36,FMB-0215S,11,8609,479.5,2078.0,438.0,238.0
36,FMB-0215S,11,5766,945.5,0,238.0,438.0
36,FMB-0215S,11,5007,945.5,438.0,238.0,438.0
36,FMB-0215S,11,7714,945.5,876.0,212.5,450.0
36,FMB-0215S,11,6935,945.5,1326.0,212.5,441.0
36,FMB-0215S,11,6522,945.5,1767.0,212.5,441.0
36,FMB-0215S,12,5745,0,0,439.0,451.0
36,FMB-0215S,12,4631,0,451.0,439.0,442.0
36,FMB-0218S,12,7363,0,893.0,401.0,840.0
36,FMB-0218S,12,4838,0,1733.0,380.0,518.0
36,CGS-0218S,12,8057,439.0,0,430.0,1618.5
36,FMB-0218S,12,8101,439.0,1618.5,379.0,479.5
36,SL-0218S,12,6544,869.0,0,317.0,1377.0
36,FMB-0218S,12,7694,869.0,1377.0,301.5,498.0
36,FMB-0218S,12,5765,869.0,1875.0,301.5,498.0
36,CGS-0218S,13,7005,0,0,430.0,1618.5
36,FMB-0218S,13,7695,0,1618.5,379.0,479.5
36,CGS-0218S,13,5702,430.0,0,430.0,1618.5
36,FMB-0218S,13,7208,430.0,1618.5,379.0,479.5
36,SL-0218S,13,5683,860.0,0,317.0,1377.0
36,FMB-0215S,13,4516,860.0,1377.0,301.5,1025.0
36,CGS-0218S,14,5130,0,0,430.0,1618.5
36,FMB-0218S,14,6840,0,1618.5,380.0,517.0
36,FMB-0218S,14,5723,430.0,0,401.0,840.0
36,FMB-0218S,14,8696,430.0,840.0,380.0,1198.0
36,SL-0218S,14,7693,430.0,2038.0,348.0,318.0
36,SL-0218S,14,4900,430.0,2356.0,317.0,38.0
36,FMB-0218S,14,7587,831.0,0,380.0,1198.0
36,FMB-0218S,14,7207,831.0,1198.0,380.0,1198.0
36,FMB-0218S,15,7188,0,0,380.0,1198.0
36,FMB-0218S,15,6905,0,1198.0,380.0,1198.0
36,FMB-0218S,15,5038,0,2396.0,380.0,38.0
36,FMB-0218S,15,6786,380.0,0,380.0,1198.0
36,FMB-0218S,15,5170,380.0,1198.0,380.0,1198.0
36,FMB-0218S,15,4996,380.0,2396.0,380.0,38.0
36,FMB-0218S,15,4809,760.0,0,380.0,1198.0
36,FMB-0218S,15,4645,760.0,1198.0,380.0,518.0
36,FMB-0218S,15,8132,760.0,1716.0,379.0,479.5
36,FMB-0218SD,15,8240,1140.0,0,58.0,1798.0
36,FMB-0215S,15,8563,1140.0,1798.0,52.5,620.5
36,SL-0218S,16,6591,0,0,311.0,1377.0
36,SL-0218S,16,6265,0,1377.0,311.0,297.5
36,CGS-0218S,16,8751,0,1674.5,288.0,522.0
36,CGS-0218S,16,6821,311.0,0,288.0,522.0
36,CGS-0218S,16,6337,311.0,522.0,288.0,522.0
36,CGS-0218S,16,5039,311.0,1044.0,288.0,522.0
36,FMB-0215S,16,6290,311.0,1566.0,238.0,438.0
36,CGS-0218S,16,6292,599.0,0,201.0,1738.0
36,SL-0218S,16,6460,599.0,1738.0,134.0,578.0
36,FMB-0218SD,16,6953,800.0,0,58.0,1818.0
36,FMB-0215S,16,7565,800.0,1818.0,52.5,620.5
36,FMB-0218SD,16,6883,858.0,0,58.0,1198.0
36,FMB-0218SD,16,6032,858.0,1198.0,58.0,1218.0
36,FMB-0218SD,16,6007,916.0,0,58.0,2363.0
36,FMB-0218SD,16,5259,974.0,0,58.0,1218.0
36,FMB-0218SD,16,4555,974.0,1218.0,58.0,1198.0
36,FMB-0218SD,16,4959,1032.0,0,58.0,2188.0
36,FMB-0218S,16,6494,1090.0,0,58.0,1025.0
36,FMB-0218S,16,6266,1090.0,1025.0,58.0,1025.0
36,FMB-0218S,16,4479,1148.0,0,58.0,1025.0
36,FMB-0218S,16,6267,1148.0,1025.0,38.0,598.0
36,FMB-0218S,16,6031,1148.0,1623.0,38.0,507.0
8,HT9-0215S,0,2648,0,0,720.0,801.5
8,HT9-0215S,0,1458,0,801.5,720.0,801.5
8,YMH-0218S,0,1137,0,1603.0,370.0,756.0
8,HT9-0218S,0,4212,0,2359.0,367.0,58.0
8,YDBS-0218S,0,1034,720.0,0,498.0,1498.0
8,YMH-0218S,0,2716,720.0,1498.0,370.0,756.0
8,HT9-0218S,0,3334,720.0,2254.0,367.0,58.0
8,HT9-0218S,1,3145,0,0,712.0,1091.0
8,HT9-0218S,1,2232,0,1091.0,712.0,1091.0
8,YMH-0218S,1,1723,712.0,0,369.5,815.0
8,YMH-0218S,1,1722,712.0,815.0,369.5,815.0
8,HT9-0218S,1,3321,712.0,1630.0,347.0,712.0
8,HT9-0218S,1,1832,1081.5,0,58.0,1518.0
8,HT9-0218S,1,935,1139.5,0,58.0,1460.0
8,YMH-0218S,2,1293,0,0,369.5,815.0
8,YMH-0218S,2,794,0,815.0,369.5,815.0
8,HT9-0218S,2,2210,0,1630.0,347.0,712.0
8,HT9-0218S,2,3204,369.5,0,348.0,1498.0
8,HT9-0218S,2,4279,369.5,1498.0,347.0,712.0
8,HT9-0218S,2,3312,369.5,2210.0,347.0,128.0
8,HT9-0218S,2,2093,717.5,0,348.0,1128.0
8,HT9-0218S,2,686,717.5,1128.0,348.0,1128.0
8,HT9-0218S,2,324,717.5,2256.0,347.0,128.0
8,HT9-0218S,2,578,1065.5,0,58.0,1460.0
8,HT9-0218S,3,199,0,0,348.0,1128.0
8,HT9-0218S,3,59,0,1128.0,348.0,1128.0
8,HT9-0218S,3,905,348.0,0,347.0,712.0
8,HT9-0218S,3,3027,348.0,712.0,328.0,880.0
8,HT9-0218S,3,3497,348.0,1592.0,327.5,711.0
8,HT9-0218S,3,2762,695.0,0,328.0,880.0
8,HT9-0218S,3,3264,695.0,880.0,327.5,712.0
8,HT9-0218S,3,3045,695.0,1592.0,327.5,711.0
8,HT9-0218S,4,290,0,0,327.5,711.0
8,HT9-0218S,4,3624,0,711.0,327.0,801.5
8,YDBS-0218S,4,1351,0,1512.5,326.0,345.0
8,YDBS-0218S,4,1304,0,1857.5,326.0,345.0
8,HT9-0218S,4,1644,327.5,0,327.0,1460.0
8,YDBS-0218S,4,1792,327.5,1460.0,325.0,674.0
8,YDBS-0218S,4,1176,654.5,0,325.0,674.0
8,YDBS-0218S,4,2383,654.5,674.0,308.0,674.0
8,HT9-0218S,4,4032,654.5,1348.0,308.0,719.0
8,HT9-0218S,5,626,0,0,308.0,719.0
8,HT9-0218S,5,366,0,719.0,128.0,1498.0
8,NDSF-0218S,0,29175,0,0,1090.0,1467.0
8,NDSF-0218S,0,28799,0,1467.0,1089.0,312.0
8,NDSF-0218S,0,25737,0,1779.0,1089.0,312.0
8,NDSF-0218S,0,28523,0,2091.0,992.0,273.0
8,NDSF-0218S,0,30078,0,2364.0,991.0,58.0
8,NDSF-0218S,0,28448,1090.0,0,58.0,1465.0
8,NDSF-0218S,0,25429,1148.0,0,58.0,1485.0
8,NDSF-0218S,1,25736,0,0,1090.0,1467.0
8,NDSF-0218S,1,29062,0,1467.0,1011.0,58.0
8,NDSF-0218S,1,28619,0,1525.0,1011.0,58.0
8,NDSF-0218S,1,25414,0,1583.0,1011.0,58.0
8,NDSF-0218S,1,25131,0,1641.0,1011.0,58.0
8,NDSF-0215S,2,26416,0,0,992.0,1161.0
8,NDSF-0218S,2,28860,0,1161.0,991.0,254.0
8,NDSF-0218S,2,27934,0,1415.0,991.0,254.0
8,NDSF-0218S,2,28353,0,1669.0,991.0,58.0
8,NDSF-0218S,2,27766,0,1727.0,991.0,58.0
8,NDSF-0218S,2,25536,0,1785.0,991.0,58.0
8,NDSF-0218S,2,29034,992.0,0,226.0,1465.0
8,NDSF-0218S,2,29213,992.0,1465.0,225.0,432.0
8,NDSF-0218S,2,25748,992.0,1897.0,225.0,432.0
8,GHSS-0215S,3,25377,0,0,623.0,1430.0
8,NDSF-0218S,3,29968,0,1430.0,623.0,247.0
8,NDSF-0218S,3,28236,0,1677.0,623.0,247.0
8,NDSF-0218S,3,29997,0,1924.0,623.0,228.0
8,NDSF-0218S,3,27440,0,2152.0,623.0,228.0
8,NDSF-0215S,3,25338,623.0,0,432.0,1428.0
8,NDSF-0218S,3,28039,623.0,1428.0,428.0,382.0
8,NDSF-0218S,3,25285,623.0,1810.0,348.0,78.0
8,NDSF-0218S,4,25983,0,0,345.0,1383.0
8,NDSF-0218S,4,28587,0,1383.0,342.0,228.0
8,NDSF-0215S,4,26312,345.0,0,312.0,1350.0
8,NDSF-0218S,4,29946,345.0,1350.0,312.0,78.0
8,NDSF-0218S,4,28735,345.0,1428.0,312.0,78.0
8,NDSF-0218S,4,29756,657.0,0,274.0,1318.0
8,NDSF-0218S,4,27869,657.0,1318.0,273.0,992.0
8,NDSF-0218S,4,28185,931.0,0,274.0,1318.0
8,NDSF-0218S,5,28788,0,0,248.0,1467.0
8,NDSF-0218S,5,28308,0,1467.0,228.0,343.0
8,NDSF-0218S,5,26168,0,1810.0,228.0,623.0
8,NDSF-0218S,5,27601,248.0,0,248.0,1467.0
8,NDSF-0218S,5,26213,496.0,0,226.0,1465.0
8,NDSF-0218S,5,27462,496.0,1465.0,206.0,431.0
8,NDSF-0218S,5,27378,496.0,1896.0,206.0,431.0
8,FMB-0215S,0,5005,0,0,970.0,2188.0
8,FMB-0218SD,0,8258,970.0,0,58.0,2345.0
8,FMB-0218SD,0,8050,1028.0,0,58.0,1497.0
8,FMB-0218SD,0,7683,1086.0,0,58.0,2365.0
8,FMB-0218SD,0,6093,1144.0,0,58.0,2345.0
8,FMB-0218S,1,8222,0,0,568.0,2285.0
8,FMB-0218S,1,4697,568.0,0,568.0,2285.0
8,FMB-0218SD,1,5299,1136.0,0,58.0,2365.0
8,FMB-0218S,2,6808,0,0,567.0,1461.0
8,FMB-0218S,2,8533,0,1461.0,546.0,470.0
8,FMB-0218S,2,5660,0,1931.0,546.0,470.0
8,FMB-0218S,2,7011,567.0,0,565.0,1461.0
8,FMB-0218S,2,5098,567.0,1461.0,546.0,969.0
8,FMB-0218SD,2,4617,1132.0,0,58.0,1517.0
8,FMB-0218S,3,5029,0,0,565.0,2188.0
8,NJYH-0218S,3,5315,565.0,0,495.0,2221.0
8,FMB-0218S,3,7492,1060.0,0,58.0,1461.0
8,FMB-0218S,3,7455,1118.0,0,58.0,1461.0
8,NJYH-0218S,4,6256,0,0,494.5,2221.0
8,NJYH-0218S,4,4999,494.5,0,494.5,2221.0
8,FMB-0215S,5,5403,0,0,471.0,2188.0
8,ZQB-0215S,0,31437,0,0,931.0,1016.5
8,ZQB-0215S,0,31102,0,1016.5,931.0,681.0
8,XXB-0218S,0,35119,0,1697.5,714.0,475.0
8,ZQB-0218S,0,34684,0,2172.5,480.0,88.0
8,XXB-0218S,0,32761,931.0,0,38.0,2313.0
8,XXB-0218S,0,31187,969.0,0,38.0,1478.0
8,XXB-0218S,1,33924,0,0,475.0,1049.5
8,XXB-0218S,1,32268,0,1049.5,475.0,714.0
8,ZQB-0218S,1,31546,0,1763.5,360.0,612.0
8,XXB-0218S,1,32313,475.0,0,475.0,2209.0
8,XXB-0218S,2,30913,0,0,475.0,1049.5
8,ZQB-0218S,2,35426,0,1049.5,379.0,931.0
8,ZQB-0218S,2,35101,0,1980.5,358.0,450.0
8,ZQB-0215S,2,32653,475.0,0,451.0,2176.0
8,ZQB-0218S,2,32886,475.0,2176.0,451.0,58.0
8,ZQB-0218S,2,32082,475.0,2234.0,451.0,58.0
8,ZQB-0218S,3,33182,0,0,380.0,2273.0
8,XXB-0218S,3,33528,0,2273.0,380.0,38.0
8,XXB-0218S,3,34682,380.0,0,380.0,2273.0
8,ZQB-0218S,3,34214,760.0,0,379.0,931.0
8,ZQB-0218S,3,33626,760.0,931.0,379.0,931.0
8,ZQB-0218S,3,31999,760.0,1862.0,379.0,451.0
8,ZQB-0218S,4,32109,0,0,379.0,2253.5
8,ZQB-0218S,4,30845,379.0,0,377.0,1402.0
8,ZQB-0218S,4,33526,379.0,1402.0,360.0,930.0
8,ZQB-0218S,4,33478,756.0,0,360.0,681.0
8,ZQB-0218S,4,31893,756.0,681.0,360.0,930.0
8,ZQB-0218S,4,31857,756.0,1611.0,360.0,612.0
8,ZQB-0218S,5,34942,0,0,358.0,450.0
8,ZQB-0218S,5,33720,0,450.0,358.0,450.0
8,ZQB-0218S,5,32220,0,900.0,358.0,450.0
8,ZQB-0218S,5,31826,0,1350.0,358.0,450.0
8,ZQB-0215S,5,30895,358.0,0,298.0,931.0
8,ZQB-0218S,5,32514,358.0,931.0,297.0,360.0
8,ZQB-0215S,5,30664,358.0,1291.0,198.0,931.0
8,NMYH-0218S,0,10994,0,0,837.5,936.0
8,NMYH-0218S,0,9250,0,936.0,837.5,936.0
8,NMYH-0218S,0,9758,0,1872.0,828.5,428.0
8,NMYH-0218S,0,9814,837.5,0,321.0,993.0
8,NMYH-0218S,0,11991,837.5,993.0,320.0,936.0
8,NMYH-0218S,0,12777,1158.5,0,58.0,893.0
8,PKQL-0418SD,0,12385,1158.5,893.0,57.0,872.0
8,NMYH-0215S,1,9855,0,0,794.5,1694.0
8,NMYH-0218S,1,9947,0,1694.0,794.5,428.0
8,PKQL-0418S,1,9227,794.5,0,422.8,858.5
8,NMYH-0218S,1,12580,794.5,858.5,321.0,973.0
8,YDBS-0218S,2,9182,0,0,498.0,1751.0
8,YDBS-0225S,2,8780,498.0,0,468.0,1750.5
8,NMYH-0218S,2,11803,966.0,0,58.0,1694.0
8,NMYH-0218S,2,10806,1024.0,0,58.0,1694.0
8,NMYH-0218S,2,10029,1082.0,0,58.0,1751.0
8,PKQL-0418SD,2,10276,1140.0,0,57.0,1730.0
