批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
1,QSYM-0218SD,0,4282,885.0,1860.0,147.0,562.0
1,QSYM-0218S,0,6741,1033.0,0,148.0,1298.0
1,5-0218SD,1,8607,0,0,58.0,1203.0
1,5-0218SD,1,7491,0,1203.0,58.0,1223.0
1,5-0218SD,1,7047,58.0,0,58.0,1298.0
1,5-0218SD,1,6749,116.0,0,58.0,1223.0
1,5-0218SD,1,6541,116.0,1223.0,58.0,1203.0
1,5-0218SD,1,6518,174.0,0,58.0,1298.0
1,5-0218SD,1,5867,232.0,0,58.0,1318.0
1,5-0218SD,1,5532,290.0,0,58.0,1318.0
1,XXB-0218S,0,26097,0,0,398.0,811.5
1,XXB-0218S,0,24356,0,811.5,398.0,1416.0
1,XXB-0218S,0,28317,0,2227.5,365.0,58.0
1,XXB-0218S,0,26480,0,2285.5,365.0,58.0
1,XXB-0218S,0,26537,398.0,0,355.0,2298.0
1,XXB-0218S,0,23465,753.0,0,355.0,2298.0
1,XXB-0218SD,0,23727,1108.0,0,58.0,2318.0
1,XXB-0218S,1,26580,0,0,354.0,365.0
1,XXB-0218S,1,25373,0,365.0,354.0,365.0
1,XXB-0218S,1,26601,0,730.0,350.0,365.0
1,XXB-0218S,1,26426,0,1095.0,350.0,365.0
1,XXB-0218S,1,24710,0,1460.0,350.0,365.0
1,XXB-0218S,1,23969,0,1825.0,350.0,365.0
1,XXB-0218SD,1,26899,354.0,0,125.0,2298.0
1,XXB-0215S,0,27300,0,0,770.5,912.0
1,XXB-0218S,0,26349,0,912.0,640.0,808.0
1,XXB-0218S,1,23767,0,0,640.0,808.0
1,XXB-0218S,1,28116,0,808.0,639.0,912.0
1,XXB-0218S,2,25245,0,0,639.0,912.0
1,QSYM-0218S,0,4606,0,0,300.0,1800.0
1,QSYM-0218S,0,6537,0,1800.0,280.0,198.0
1,QSYM-0218S,0,4718,0,1998.0,280.0,198.0
1,QSYM-0218S,0,8228,0,2196.0,279.0,161.0
1,QSYM-0218S,0,5783,300.0,0,279.0,1762.0
1,QSYM-0218S,0,8670,300.0,1762.0,194.0,463.0
1,QSYM-0218S,0,4803,579.0,0,279.0,1762.0
1,QSYM-0218S,0,8132,579.0,1762.0,194.0,463.0
1,QSYM-0218S,0,6988,858.0,0,194.0,427.0
1,QSYM-0218S,0,6405,858.0,427.0,194.0,427.0
1,QSYM-0218S,0,7402,858.0,854.0,161.0,279.0
1,QSYM-0218S,0,7364,858.0,1133.0,161.0,448.0
1,QSYM-0218S,0,6809,858.0,1581.0,161.0,403.0
1,QSYM-0218S,0,6738,858.0,1984.0,161.0,448.0
1,QSYM-0218S,0,5624,1052.0,0,161.0,403.0
1,QSYM-0218S,0,5046,1052.0,403.0,161.0,279.0
1,XXB-0215S,0,27145,0,0,410.0,495.0
1,XXB-0218S,0,25163,0,495.0,315.0,288.0
1,YW1-0218S,0,25396,0,783.0,216.0,631.0
1,YW1-0218S,0,25316,0,1414.0,216.0,631.0
1,XXB-0218S,0,27759,410.0,0,148.0,448.0
1,XXB-0218S,0,27199,410.0,448.0,147.0,513.0
1,XXB-0218S,0,26045,410.0,961.0,147.0,513.0
1,XXB-0218S,0,23665,410.0,1474.0,146.0,410.0
1,XXB-0218S,0,24673,410.0,1884.0,127.0,409.0
1,5-0218S,0,5048,0,0,295.0,684.0
1,5-0218S,0,4493,0,684.0,275.0,684.0
1,5-0218S,0,7453,0,1368.0,255.0,748.0
1,5-0218S,0,8595,0,2116.0,254.0,262.0
1,5-0218S,0,7998,0,2378.0,242.0,58.0
1,5-0218S,0,6742,295.0,0,255.0,748.0
1,5-0218S,0,6568,295.0,748.0,255.0,748.0
1,5-0218S,0,4501,295.0,1496.0,255.0,748.0
1,5-0218S,0,8118,550.0,0,254.0,262.0
1,5-0218S,0,6733,550.0,262.0,254.0,242.0
1,5-0218S,0,5105,550.0,504.0,254.0,242.0
1,5-0218S,0,7435,550.0,746.0,58.0,262.0
1,5-0218S,0,5748,550.0,1008.0,58.0,262.0
1,5-0218S,0,5069,550.0,1270.0,58.0,242.0
1,QKQ-0218S,0,2550,0,0,375.0,1938.0
1,QKQ-0218S,0,3917,0,1938.0,374.0,332.0
1,QKQ-0218S,0,88,0,2270.0,368.0,38.0
1,QKQ-0218S,0,227,375.0,0,375.0,1938.0
1,QKQ-0218S,0,660,375.0,1938.0,374.0,332.0
1,QKQ-0218S,0,3718,750.0,0,365.0,1413.0
1,QKQ-0218S,0,4112,750.0,1413.0,355.0,331.0
1,QKQ-0218S,0,3330,750.0,1744.0,355.0,331.0
1,QKQ-0218S,0,986,750.0,2075.0,355.0,331.0
1,QKQ-0215S,0,1443,1115.0,0,80.0,1980.0
1,QKQ-0215S,1,2796,0,0,332.0,1841.0
1,QKQ-0218S,1,3369,0,1841.0,332.0,58.0
1,QKQ-0218S,1,513,0,1899.0,332.0,58.0
1,QKQ-0218S,1,914,332.0,0,38.0,1978.0
1,QKQ-0215S,0,1313,0,0,832.0,1159.0
1,QKQ-0218S,0,3799,0,1159.0,826.0,381.0
1,QKQ-0218S,0,1503,0,1540.0,826.0,381.0
1,QKQ-0218S,0,2505,0,1921.0,826.0,380.6
1,QKQ-0218S,0,3376,832.0,0,348.0,1197.0
1,QKQ-0218S,0,2160,832.0,1197.0,347.5,850.0
1,QKQ-0218S,0,1788,832.0,2047.0,308.0,375.1
1,QKQ-0218S,1,25,0,0,347.5,850.0
1,QKQ-0218S,1,1164,0,850.0,347.0,1159.0
1,QKQ-0218S,1,4136,347.5,0,308.0,832.0
1,QKQ-0218S,1,3800,347.5,832.0,308.0,761.9
1,QKQ-0218S,1,3737,347.5,1593.9,308.0,761.9
1,QKQ-0218S,1,1923,655.5,0,308.0,761.9
1,QKQ-0218S,1,777,655.5,761.9,308.0,761.9
1,QKQ-0218S,1,746,655.5,1523.8,308.0,375.1
1,QKQ-0218S,1,400,655.5,1898.9,308.0,375.1
1,PKQL-0418S,0,5200,0,0,462.0,579.0
1,QSYM-0218S,0,8720,0,579.0,430.0,384.0
1,QSYM-0218S,0,4977,0,963.0,430.0,384.0
1,QSYM-0218S,0,8680,0,1347.0,430.0,365.0
1,QSYM-0218S,0,7406,0,1712.0,430.0,365.0
1,XXB-0215S,0,6578,0,2077.0,383.0,299.0
1,XXB-0215S,0,6744,0,2376.0,382.0,52.5
1,QSYM-0215S,0,7372,462.0,0,430.0,2166.0
1,QSYM-0218S,0,8514,462.0,2166.0,430.0,58.0
1,QSYM-0218S,0,7661,462.0,2224.0,430.0,58.0
1,QSYM-0218S,1,7017,0,0,385.0,2263.0
1,XXB-0215S,1,8785,0,2263.0,298.0,78.0
1,XXB-0215S,1,7952,0,2341.0,298.0,78.0
1,QSYM-0218S,1,4364,385.0,0,385.0,2263.0
1,QSYM-0218S,1,6481,770.0,0,365.0,430.0
1,PKQL-0418S,1,8980,770.0,430.0,147.0,462.0
1,QSYM-0218S,1,4839,770.0,892.0,38.0,872.0
1,GDMY-0218S,0,21456,0,0,508.0,860.0
1,XXB-0218S,0,20404,508.0,0,119.0,1827.0
1,GDMY-0218S,0,19341,627.0,0,119.0,1827.0
1,XXB-0218S,0,20354,746.0,0,88.0,1827.0
1,GDMY-0218S,0,21644,834.0,0,88.0,1827.0
1,GDMY-0218S,0,19865,922.0,0,48.0,2397.0
1,GDMY-0218S,0,19419,970.0,0,48.0,2397.0
1,QSYM-0215S,0,5159,0,0,810.0,2286.0
1,QSYM-0218S,0,4992,0,2286.0,810.0,58.0
1,QSYM-0218S,0,4390,0,2344.0,810.0,58.0
1,QSYM-0218S,0,6318,810.0,0,308.0,2383.0
1,QSYM-0218S,1,4981,0,0,308.0,2383.0
1,QSYM-0218S,1,6301,308.0,0,307.0,810.0
1,QSYM-0218S,1,4307,308.0,810.0,307.0,810.0
1,ZYF-0218S,1,8539,308.0,1620.0,288.0,810.0
1,ZYF-0218S,1,8264,615.0,0,288.0,810.0
1,ZYF-0218S,1,5702,615.0,810.0,288.0,810.0
1,ZYF-0218S,1,5053,615.0,1620.0,288.0,809.0
1,ZYF-0218S,1,5006,903.0,0,288.0,810.0
1,YDH-0218S,0,21955,0,0,648.0,2361.0
1,YDH-0218S,0,22055,648.0,0,88.0,648.0
1,PSH-0418S,0,3300,0,0,383.0,893.0
1,PSH-0418S,0,2362,0,893.0,383.0,893.0
1,PSH-0418S,0,1671,0,1786.0,383.0,600.0
1,PSH-0418S,0,1946,383.0,0,383.0,893.0
1,PSH-0418S,0,955,383.0,893.0,383.0,600.0
1,PSH-0418S,0,409,383.0,1493.0,383.0,600.0
1,XXB-0215S,0,3640,383.0,2093.0,313.0,289.0
1,XXB-0215S,0,1359,766.0,0,289.0,304.0
1,XXB-0215S,0,207,766.0,304.0,289.0,304.0
1,PSH-0418S,0,4090,766.0,608.0,181.5,383.0
1,PSH-0418S,0,4047,766.0,991.0,181.5,383.0
1,PSH-0418S,0,3139,766.0,1374.0,181.5,383.0
1,XXB-0215S,0,4014,766.0,1757.0,118.0,288.0
1,XXB-0215S,0,3743,766.0,2045.0,118.0,288.0
1,XXB-0215S,0,3209,1055.0,0,118.0,288.0
1,XXB-0215S,0,2759,1055.0,288.0,118.0,288.0
1,XXB-0215S,0,1953,1055.0,576.0,118.0,288.0
1,XXB-0215S,0,80,1055.0,864.0,118.0,288.0
1,XXB-0215S,0,2261,1055.0,1152.0,92.5,312.0
1,XXB-0215S,0,1883,1055.0,1464.0,92.5,303.0
1,XXB-0215S,0,1535,1055.0,1767.0,92.5,303.0
1,JH-0218S,1,3461,0,0,88.0,749.0
1,YGKQ-0418S,0,21564,0,0,414.0,777.5
1,YGKQ-0418S,0,20752,0,777.5,412.5,777.5
1,YGKQ-0418S,0,19197,0,1555.0,412.5,777.5
1,YGKQ-0418S,0,21492,414.0,0,344.0,2153.0
1,YGKQ-0418S,0,22477,758.0,0,343.0,777.5
1,YGKQ-0418S,0,22328,758.0,777.5,304.0,803.0
1,YGKQ-0418S,0,20192,758.0,1580.5,304.0,683.0
1,YGKQ-0418S,0,20088,1101.0,0,97.0,2247.0
1,YGKQ-0418S,1,19673,0,0,97.0,2247.0
1,YW1-0218SD,1,21599,97.0,0,58.0,1168.0
1,YW1-0218SD,1,18837,97.0,1168.0,58.0,368.0
1,YW1-0218SD,1,19972,155.0,0,58.0,1368.0
1,YGKQ-0418SD,1,23033,213.0,0,57.0,1347.0
1,YGKQ-0418SD,1,21630,213.0,1347.0,57.0,347.0
1,YGKQ-0418SD,1,21126,270.0,0,57.0,1147.0
1,YDH-0218S,0,22193,0,0,648.0,880.0
1,YDH-0218S,0,21548,0,880.0,558.0,1238.0
1,YDH-0218S,0,21023,648.0,0,556.0,880.0
1,YDH-0218S,0,20435,648.0,880.0,538.0,880.0
1,YDH-0218S,0,21720,648.0,1760.0,537.0,490.0
1,YDH-0218S,0,20818,648.0,2250.0,490.0,58.0
1,YDH-0218S,0,19073,648.0,2308.0,490.0,58.0
1,YDH-0218S,1,19798,0,0,538.0,880.0
1,YDH-0215S,1,21748,0,880.0,490.0,801.5
1,YDH-0218S,1,23220,0,1681.5,489.0,518.0
1,5-0218SD,1,21986,538.0,0,259.0,815.0
1,5-0218SD,1,21051,538.0,815.0,259.0,815.0
1,YDH-0218S,1,18777,797.0,0,38.0,880.0
1,YDH-0218S,0,21937,0,0,933.0,1178.0
1,YDH-0218S,0,18903,0,1178.0,748.0,1198.0
1,YDH-0218S,0,22433,933.0,0,258.0,748.0
1,YDH-0218S,0,19684,933.0,748.0,118.0,748.0
1,YDH-0218S,0,20905,933.0,1496.0,38.0,808.0
1,YDH-0218S,1,20463,0,0,698.0,748.0
1,YDH-0218S,1,23423,0,748.0,682.0,712.0
1,YDH-0218S,1,20112,0,1460.0,682.0,712.0
1,YDH-0218SD,1,19923,0,2172.0,418.0,58.0
1,YDH-0218S,1,20598,698.0,0,498.0,748.0
1,YDH-0218S,1,19773,698.0,748.0,438.0,701.0
1,YDH-0218S,1,22849,698.0,1449.0,398.0,683.0
1,YDH-0218SD,1,19267,698.0,2132.0,398.0,58.0
1,YDH-0218S,2,19222,0,0,398.0,683.0
1,5-0218S,2,23418,0,683.0,395.0,744.0
1,YDH-0215S,2,18781,0,1427.0,361.5,712.0
1,GDMY-0218SD,0,21988,0,0,382.0,1893.0
1,GDMY-0218SD,0,23363,0,1893.0,381.0,292.0
1,GDMY-0218S,0,21846,0,2185.0,381.0,38.0
1,5-0218S,0,21418,0,2223.0,328.0,38.0
1,GDMY-0218SD,0,19589,382.0,0,382.0,1893.0
1,GDMY-0218SD,0,21227,382.0,1893.0,381.0,292.0
1,5-0218S,0,18811,764.0,0,325.0,1860.5
1,GDMY-0218S,0,21468,764.0,1860.5,292.0,362.0
1,GDMY-0218SD,0,19834,764.0,2222.5,292.0,58.0
1,GDMY-0218SD,0,19527,764.0,2280.5,292.0,58.0
1,5-0218S,0,19800,1089.0,0,38.0,1933.0
1,GDMY-0218S,1,21433,0,0,292.0,362.0
1,GDMY-0218S,1,20711,0,362.0,292.0,362.0
1,GDMY-0218S,1,19241,0,724.0,292.0,362.0
1,GDMY-0215S,1,20505,292.0,0,292.0,1796.0
1,GDMY-0215S,0,22895,0,0,662.0,2171.0
1,GDMY-0218SD,0,21088,0,2171.0,662.0,198.0
1,GDMY-0218SD,0,20350,0,2369.0,662.0,58.0
1,XXB-0218S,0,22550,662.0,0,345.0,2204.0
1,GDMY-0218S,0,21820,1007.0,0,38.0,698.0
1,GDMY-0218S,0,20749,1045.0,0,38.0,2308.0
1,GDMY-0218SD,1,20661,0,0,630.0,2268.0
1,GDMY-0218S,1,22506,0,2268.0,627.0,38.0
1,GDMY-0218S,1,20678,630.0,0,578.0,661.0
1,GDMY-0218S,1,18878,630.0,661.0,578.0,661.0
1,GDMY-0218SD,1,19783,630.0,1322.0,58.0,662.0
1,GDMY-0218SD,2,19765,0,0,630.0,2268.0
1,XXB-0218S,2,19539,630.0,0,345.0,2204.0
1,GDMY-0218SD,3,18740,0,0,627.0,662.0
1,GDMY-0218S,3,18819,0,662.0,580.0,661.0
1,GDMY-0218S,3,23187,0,1323.0,578.0,661.0
1,ZQB-0225S,0,21354,0,0,748.0,898.0
1,QKQ-0215S,0,91,0,0,586.0,2287.5
1,QKQ-0218S,0,3310,586.0,0,246.0,2325.0
1,QKQ-0218S,0,2300,832.0,0,246.0,2325.0
1,QKQ-0218S,1,3748,0,0,245.0,586.0
1,QKQ-0218S,1,1673,0,586.0,245.0,586.0
1,QKQ-0218S,1,3107,0,1172.0,226.0,348.0
1,QKQ-0218S,1,1927,0,1520.0,226.0,348.0
1,QKQ-0218S,1,1803,0,1868.0,226.0,348.0
1,QKQ-0218S,1,2574,0,2216.0,226.0,218.0
1,QKQ-0218S,1,4118,245.0,0,226.0,2287.5
1,QKQ-0218S,1,650,471.0,0,226.0,348.0
1,QKQ-0218S,1,276,471.0,348.0,226.0,348.0
1,QKQ-0218S,1,183,471.0,696.0,226.0,348.0
1,QKQ-0218S,1,1926,471.0,1044.0,226.0,218.0
1,QKQ-0218S,1,1714,471.0,1262.0,226.0,218.0
1,QKQ-0218S,1,10,471.0,1480.0,226.0,218.0
1,XXB-0218S,0,27237,0,0,38.0,2438.0
1,QKQ-0218S,0,23997,38.0,0,38.0,2438.0
1,XXB-0215S,0,24138,0,0,242.0,1150.5
1,XXB-0218S,0,27410,0,1150.5,188.0,1188.0
1,XXB-0218S,0,24302,242.0,0,188.0,1188.0
1,XXB-0218S,0,27527,242.0,1188.0,187.0,242.0
1,XXB-0218S,0,24611,242.0,1430.0,187.0,242.0
1,XXB-0218S,0,26659,242.0,1672.0,168.0,241.0
1,XXB-0218S,0,25635,242.0,1913.0,168.0,241.0
1,XXB-0218S,0,25218,242.0,2154.0,168.0,241.0
1,XXB-0218S,0,24114,430.0,0,168.0,241.0
1,QKQ-0225S,0,3258,0,0,548.0,998.0
1,QKQ-0218S,0,3295,0,998.0,525.5,924.0
1,QKQ-0215S,0,2039,0,1922.0,439.0,396.0
1,QKQ-0215S,0,1050,0,2318.0,438.0,78.0
1,QKQ-0215S,0,1874,548.0,0,396.0,439.0
1,CBZP-0218S,0,4038,548.0,439.0,128.0,456.5
1,CBZP-0218S,0,2607,548.0,895.5,128.0,456.5
1,QKQ-0218S,0,3337,548.0,1352.0,114.5,506.5
1,QKQ-0215S,0,870,548.0,1858.5,78.0,438.0
1,QKQ-0215S,0,1154,944.0,0,114.5,848.0
1,QKQ-0215S,0,533,944.0,848.0,78.0,438.0
1,QKQ-0215S,0,202,944.0,1286.0,78.0,438.0
1,QKQ-0215S,0,1811,944.0,1724.0,52.5,395.0
1,QKQ-0215S,0,1307,1058.5,0,52.5,395.0
1,GDMY-0218SD,0,21308,0,0,375.0,1902.0
1,GDMY-0218SD,0,22308,0,1902.0,374.0,292.0
1,GDMY-0218S,0,23252,0,2194.0,374.0,38.0
1,5-0218S,0,22175,0,2232.0,328.0,38.0
1,GDMY-0218SD,0,19888,375.0,0,375.0,1902.0
1,GDMY-0218SD,0,20501,375.0,1902.0,374.0,292.0
1,5-0218S,0,21895,750.0,0,325.0,1869.5
1,GDMY-0218S,0,22451,750.0,1869.5,292.0,355.0
1,GDMY-0218SD,0,22045,750.0,2224.5,292.0,58.0
1,GDMY-0218SD,0,20381,750.0,2282.5,292.0,58.0
1,5-0218S,0,19577,1075.0,0,38.0,1942.0
1,GDMY-0218S,1,19249,0,0,292.0,355.0
1,GDMY-0218S,1,19005,0,355.0,292.0,355.0
1,GDMY-0218S,1,18902,0,710.0,292.0,355.0
1,GDMY-0215S,1,20938,292.0,0,292.0,1805.0
1,QSYM-0218S,0,8946,0,0,482.0,964.0
1,QSYM-0218S,0,4215,0,964.0,482.0,964.0
1,QSYM-0215S,0,7317,482.0,0,299.5,936.0
1,QSYM-0215S,0,7844,482.0,936.0,297.0,936.0
1,QSYM-0218S,0,8673,781.5,0,178.0,1288.0
1,QSYM-0218S,0,7648,781.5,1288.0,177.0,936.0
1,QSYM-0218S,0,8662,959.5,0,178.0,1288.0
1,QSYM-0218S,0,7036,959.5,1288.0,177.0,936.0
1,QSYM-0218S,1,5881,0,0,177.0,936.0
1,QSYM-0218S,1,5307,0,936.0,177.0,936.0
1,QSYM-0218S,1,4533,177.0,0,177.0,936.0
1,XXB-0218S,0,26752,0,0,348.0,598.0
1,XXB-0218S,0,26722,0,598.0,198.0,598.0
1,XXB-0218S,0,24674,0,1196.0,198.0,598.0
1,XXB-0218S,0,27852,0,1794.0,178.0,348.0
1,XXB-0218S,0,26013,348.0,0,178.0,348.0
1,XXB-0218S,0,23909,348.0,348.0,178.0,348.0
1,FMB-0218S,0,5060,0,0,326.0,898.0
1,FMB-0218S,0,4526,0,898.0,326.0,898.0
1,QSYM-0218S,0,8908,326.0,0,285.0,759.0
1,QSYM-0218S,0,4826,326.0,759.0,285.0,759.0
1,QKQ-0218S,0,3820,0,0,288.0,1788.0
1,QKQ-0218S,0,825,0,1788.0,287.0,282.0
1,QKQ-0218S,0,268,0,2070.0,287.0,282.0
1,QKQ-0218S,0,1705,0,2352.0,282.0,58.0
1,QKQ-0218S,0,1931,288.0,0,288.0,1788.0
1,QKQ-0218S,0,2836,288.0,1788.0,281.0,268.0
1,QKQ-0218S,0,278,288.0,2056.0,281.0,268.0
1,QKQ-0215S,0,1774,576.0,0,282.0,1691.0
1,QKQ-0218S,0,3990,576.0,1691.0,281.0,268.0
1,QKQ-0218S,0,3488,576.0,1959.0,281.0,268.0
1,QKQ-0218S,0,1683,858.0,0,58.0,282.0
1,QKQ-0218S,0,1682,858.0,282.0,38.0,368.0
1,QKQ-0218S,0,1029,916.0,0,38.0,1828.0
1,QKQ-0218S,0,348,954.0,0,38.0,1828.0
1,GDMY-0218S,0,22738,0,0,327.0,1321.0
1,GDMY-0215S,0,22169,0,1321.0,289.0,605.0
1,GDMY-0218S,0,23395,0,1926.0,204.0,328.0
1,GDMY-0218S,0,21202,327.0,0,327.0,1321.0
1,GDMY-0215S,0,19688,327.0,1321.0,289.0,605.0
1,GDMY-0218S,0,20604,327.0,1926.0,204.0,328.0
1,GDMY-0218S,0,19844,654.0,0,204.0,328.0
1,GDMY-0218S,0,21918,654.0,328.0,200.0,670.0
1,GDMY-0218S,0,21441,654.0,998.0,200.0,670.0
1,GDMY-0218S,0,21386,654.0,1668.0,200.0,670.0
1,GDMY-0218S,0,18920,858.0,0,200.0,670.0
1,GDMY-0218S,0,20090,858.0,670.0,184.0,327.0
1,GDMY-0218S,0,19118,858.0,997.0,184.0,327.0
1,GDMY-0215S,0,21437,858.0,1324.0,184.0,646.0
1,GDMY-0215S,0,21694,858.0,1970.0,118.0,288.0
1,GDMY-0215S,0,20395,1058.0,0,118.0,288.0
1,GDMY-0215S,0,19261,1058.0,288.0,118.0,288.0
1,GDMY-0215S,0,21769,1058.0,576.0,92.5,604.0
1,GDMY-0215S,0,19560,1058.0,1180.0,92.5,604.0
1,GDMY-0215S,1,20556,0,0,184.0,646.0
1,GDMY-0215S,1,20457,0,646.0,184.0,655.0
1,GDMY-0215S,1,19587,0,1301.0,184.0,655.0
1,GDMY-0215S,1,21188,0,1956.0,118.0,288.0
1,QSYM-0218SD,0,4503,0,0,602.0,749.0
1,QSYM-0218SD,0,4399,0,749.0,602.0,749.0
1,QSYM-0218SD,0,4337,0,1498.0,602.0,749.0
1,QSYM-0218S,0,5495,0,2247.0,602.0,58.0
1,QSYM-0218S,0,4222,0,2305.0,602.0,58.0
1,QSYM-0215S,0,6945,602.0,0,602.0,1409.5
1,QSYM-0218SD,0,8460,602.0,1409.5,601.0,730.0
1,QSYM-0218SD,1,6296,0,0,601.0,730.0
1,XXB-0218S,1,7311,0,730.0,315.0,970.5
1,QSYM-0218S,1,4613,0,1700.5,38.0,638.0
1,XXB-0218S,1,6667,601.0,0,315.0,1433.5
1,XXB-0218S,1,5634,601.0,1433.5,315.0,970.5
1,XXB-0218S,2,4548,0,0,315.0,1433.5
1,QKQ-0218S,0,4041,0,0,348.0,2398.0
1,QKQ-0218S,0,1220,348.0,0,327.0,2360.0
1,QKQ-0215S,0,1024,675.0,0,289.0,715.0
1,QKQ-0215S,0,903,675.0,715.0,289.0,714.0
1,QKQ-0218S,0,1441,675.0,1429.0,210.0,328.0
1,QKQ-0218S,0,352,675.0,1757.0,210.0,328.0
1,QKQ-0215S,0,3007,675.0,2085.0,158.0,288.0
1,QKQ-0218S,0,3792,964.0,0,205.5,794.0
1,QKQ-0218S,0,3606,964.0,794.0,205.5,795.0
1,QKQ-0218S,0,3774,964.0,1589.0,192.0,327.0
1,QKQ-0218S,0,1767,964.0,1916.0,192.0,327.0
1,QKQ-0215S,1,1539,0,0,192.0,770.0
1,QKQ-0215S,1,1523,0,770.0,192.0,779.0
1,QKQ-0215S,1,1146,0,1549.0,192.0,771.0
1,QKQ-0215S,1,2755,192.0,0,158.0,288.0
1,QKQ-0215S,1,749,192.0,288.0,158.0,288.0
1,QKQ-0215S,1,77,192.0,576.0,158.0,288.0
1,QKQ-0215S,1,1351,192.0,864.0,132.5,713.0
1,QKQ-0215S,1,18,192.0,1577.0,132.5,714.0
1,XXB-0218S,0,27003,0,0,881.0,892.0
1,XXB-0218S,0,27656,0,892.0,338.0,918.0
1,XXB-0218S,0,23700,881.0,0,338.0,918.0
1,XXB-0218S,0,27352,881.0,918.0,337.0,892.0
1,XXB-0218S,1,24519,0,0,337.0,892.0
1,XXB-0215S,0,27796,0,0,962.0,1847.5
1,XXB-0218S,0,26160,0,1847.5,962.0,577.0
1,XXB-0218SD,0,24332,962.0,0,98.0,998.0
1,XXB-0218SD,0,24009,962.0,998.0,58.0,597.0
1,XXB-0218SD,0,23584,1060.0,0,58.0,1018.0
1,XXB-0218S,1,27657,0,0,578.0,2298.0
1,XXB-0218SD,1,28143,0,2298.0,577.0,98.0
1,XXB-0218S,1,26091,578.0,0,578.0,2298.0
1,XXB-0218S,2,23529,0,0,577.0,962.0
1,XXB-0215S,2,25820,0,962.0,411.0,962.0
1,PKQL-0418S,0,806,0,0,504.0,702.5
1,QKQ-0215S,0,3733,0,702.5,472.0,670.5
1,QKQ-0218S,0,1508,0,1373.0,308.0,798.0
1,QKQ-0218S,0,1435,504.0,0,308.0,798.0
1,QKQ-0218S,0,1381,504.0,798.0,307.0,472.0
1,QKQ-0218S,0,687,504.0,1270.0,307.0,472.0
1,QKQ-0218S,0,2035,504.0,1742.0,288.0,471.0
1,YH-0218S,0,23307,0,0,68.0,597.0
1,YDH-0218S,0,20584,0,0,428.0,872.0
1,YDH-0218S,0,20274,0,872.0,416.5,730.0
1,YDH-0218S,0,20173,0,1602.0,416.5,730.0
1,YDH-0218S,0,22475,0,2332.0,408.0,38.0
1,YDH-0218S,0,22177,428.0,0,408.0,795.0
1,YDH-0218S,0,21991,428.0,795.0,408.0,795.0
1,YDH-0218S,0,21849,428.0,1590.0,407.0,716.5
1,YDH-0218S,0,20200,836.0,0,58.0,805.0
1,YDH-0218S,0,18810,836.0,805.0,58.0,805.0
1,YDH-0218S,0,21322,894.0,0,38.0,835.0
1,YDH-0218S,1,19202,0,0,407.0,805.0
1,YDH-0215S,1,21205,0,805.0,377.0,716.5
1,YDH-0218S,1,23087,0,1521.5,376.0,388.0
1,XXB-0235S,0,25183,0,0,238.0,568.0
1,XXB-0235S,0,24524,0,568.0,238.0,568.0
8,GDMY-0218S,0,22003,0,0,842.0,891.0
8,GDMY-0215S,0,19549,0,891.0,840.0,745.0
8,GDMY-0218S,0,19301,0,1636.0,812.0,591.0
8,GDMY-0218S,0,20695,842.0,0,344.5,427.0
8,GDMY-0215S,0,21025,842.0,427.0,344.5,820.0
8,GDMY-0215S,0,20840,842.0,1247.0,344.5,829.0
8,GDMY-0218S,1,19277,0,0,591.0,812.0
8,GDMY-0225SD,1,22235,0,812.0,448.0,878.0
8,GDMY-0218S,1,22243,0,1690.0,428.0,423.0
8,GDMY-0225SD,1,22156,591.0,0,448.0,2123.0
8,GDMY-0218SD,1,23256,1039.0,0,58.0,2085.0
8,GDMY-0218SD,1,22077,1097.0,0,58.0,840.0
8,GDMY-0218SD,1,19433,1097.0,840.0,58.0,840.0
8,GDMY-0218SD,1,21546,1155.0,0,58.0,2085.0
8,5-0218SD,2,21816,0,0,434.0,758.5
8,5-0218SD,2,21414,0,758.5,434.0,758.5
8,GDMY-0218S,2,23184,0,1517.0,428.0,823.5
8,GDMY-0218S,2,18827,434.0,0,428.0,823.5
8,GDMY-0218SD,2,21721,434.0,823.5,427.0,840.0
8,GDMY-0218S,2,23290,434.0,1663.5,423.0,428.0
8,GDMY-0218S,2,22832,862.0,0,300.0,628.0
8,GDMY-0218S,2,21498,862.0,628.0,300.0,628.0
8,GDMY-0218S,2,21357,862.0,1256.0,300.0,628.0
8,GDMY-0218SD,3,22242,0,0,427.0,2085.0
8,GDMY-0218S,3,21081,0,2085.0,427.0,344.5
8,5-0218S,3,22837,427.0,0,420.0,624.0
8,5-0218S,3,21430,427.0,624.0,420.0,624.0
8,5-0218S,3,20329,427.0,1248.0,420.0,624.0
8,5-0218SD,3,23425,427.0,1872.0,419.5,358.0
8,GDMY-0218S,3,20745,847.0,0,300.0,628.0
8,GDMY-0218S,3,19352,847.0,628.0,300.0,628.0
8,GDMY-0218S,3,19134,847.0,1256.0,300.0,628.0
8,GDMY-0218S,3,20517,847.0,1884.0,299.0,387.0
8,5-0218S,4,20219,0,0,420.0,624.0
8,5-0218S,4,19853,0,624.0,420.0,624.0
8,GDMY-0218S,4,22606,0,1248.0,408.0,840.0
8,GDMY-0215S,4,20639,0,2088.0,396.0,344.5
8,GDMY-0218S,4,22992,420.0,0,398.0,2123.0
8,GDMY-0218S,4,20672,420.0,2123.0,387.0,299.0
