原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
NBSY-0218SD,58,25714,0,2084.0,370.0,328.0
NBSY-0218SD,58,25548,408.8,0,408.0,640.5
NBSY-0218SD,58,25719,408.8,640.5,407.0,512.0
NBSY-0218SD,58,25867,408.8,1152.5,403.5,931.0
NBSY-0218SD,58,25843,408.8,2083.5,380.3,328.0
NBSY-0218SD,58,25615,816.8,0,402.0,2236.0
NBSY-0218SD,58,25295,816.8,2236.0,372.0,201.0
NBSY-0218SD,59,25638,0,0,406.0,2284.0
NBSY-0218SD,59,25783,0,2284.0,398.0,128.0
NBSY-0218SD,59,25842,406.0,0,404.3,1603.0
NBSY-0218SD,59,25193,406.0,1603.0,401.0,527.0
NBSY-0218SD,59,25579,406.0,2130.0,378.5,310.0
NBSY-0218SD,59,25798,810.3,0,403.5,931.0
NBSY-0218SD,59,25628,810.3,931.0,402.5,734.0
NBSY-0218SD,59,25636,810.3,1665.0,401.0,688.0
NBSY-0218SD,59,25219,810.3,2353.0,388.0,78.0
NBSY-0218SD,60,25886,0,0,400.0,595.0
NBSY-0218SD,60,25301,0,595.0,400.0,537.0
NBSY-0218SD,60,25887,0,1132.0,399.0,576.0
NBSY-0218SD,60,25881,0,1708.0,398.0,583.0
NBSY-0218SD,60,25125,400.0,0,400.0,2241.0
NBSY-0218SD,60,25525,400.0,2241.0,388.0,158.0
NBSY-0218SD,60,25093,800.0,0,400.0,2301.0
NBSY-0218SD,61,25790,0,0,398.0,2398.0
NBSY-0218SD,61,25746,398.0,0,398.0,848.0
NBSY-0218SD,61,25144,398.0,848.0,397.0,710.0
NBSY-0218SD,61,25106,398.0,1558.0,394.0,533.5
NBSY-0218SD,61,25109,398.0,2091.5,372.0,339.0
NBSY-0218SD,61,25208,796.0,0,398.0,2398.0
NBSY-0218SD,62,25907,0,0,395.0,1439.5
NBSY-0218SD,62,25758,0,1439.5,388.0,699.0
NBSY-0218SD,62,25684,0,2138.5,347.0,301.0
NBSY-0218SD,62,25373,395.0,0,395.0,1439.5
NBSY-0218SD,62,25519,395.0,1439.5,387.0,466.0
NBSY-0218SD,62,25104,395.0,1905.5,387.0,439.0
NBSY-0218SD,62,25305,790.0,0,395.0,1439.5
NBSY-0218SD,62,25114,790.0,1439.5,385.0,795.5
NBSY-0218SD,62,25517,790.0,2235.0,378.0,180.0
NBSY-0218SD,63,25553,0,0,392.5,2369.0
NBSY-0218SD,63,25185,392.5,0,390.0,2252.0
NBSY-0218SD,63,25151,392.5,2252.0,377.0,162.0
NBSY-0218SD,63,25648,782.5,0,384.5,967.0
NBSY-0218SD,63,25868,782.5,967.0,383.0,795.5
NBSY-0218SD,63,25820,782.5,1762.5,380.0,475.5
NBSY-0218SD,63,25335,782.5,2238.0,377.0,162.0
NBSY-0218SD,63,25539,1167.0,0,38.0,2438.0
NBSY-0218SD,64,25092,0,0,383.0,1198.0
NBSY-0218SD,64,25647,0,1198.0,380.0,1098.0
NBSY-0218SD,64,25470,383.0,0,380.0,1418.5
NBSY-0218SD,64,25702,383.0,1418.5,379.0,456.0
NBSY-0218SD,64,25806,383.0,1874.5,378.0,538.0
NBSY-0218SD,64,25451,763.0,0,380.0,2098.0
NBSY-0218SD,64,25882,763.0,2098.0,370.0,328.0
NBSY-0218SD,64,25584,1143.0,0,58.0,1010.0
NBSY-0218SD,64,25536,1143.0,1010.0,58.0,991.0
NBSY-0218SD,65,25427,0,0,380.0,2398.0
NBSY-0218SD,65,25187,380.0,0,380.0,2398.0
NBSY-0218SD,65,25501,760.0,0,379.0,732.0
NBSY-0218SD,65,25255,760.0,732.0,379.0,838.0
NBSY-0218SD,65,25924,760.0,1570.0,378.0,634.0
NBSY-0218SD,65,25504,760.0,2204.0,376.0,230.5
NBSY-0218SD,65,25534,1139.0,0,58.0,1967.0
NBSY-0218SD,65,25147,1139.0,1967.0,58.0,400.0
NBSY-0218SD,66,25767,0,0,378.0,574.0
NBSY-0218SD,66,25535,0,574.0,378.0,574.0
NBSY-0218SD,66,25421,0,1148.0,378.0,634.0
NBSY-0218SD,66,25416,0,1782.0,378.0,634.0
NBSY-0218SD,66,25205,378.0,0,378.0,574.0
NBSY-0218SD,66,25933,378.0,574.0,377.0,681.0
NBSY-0218SD,66,25871,378.0,1255.0,377.0,898.0
NBSY-0218SD,66,25910,756.0,0,377.0,1822.0
NBSY-0218SD,66,25630,756.0,1822.0,377.0,400.0
NBSY-0218SD,66,25532,1133.0,0,58.0,1063.0
NBSY-0218SD,66,25522,1133.0,1063.0,58.0,727.0
NBSY-0218SD,66,25468,1133.0,1790.0,38.0,638.0
NBSY-0218SD,67,25876,0,0,377.0,2338.0
NBSY-0218SD,67,25793,377.0,0,377.0,1063.0
NBSY-0218SD,67,25755,377.0,1063.0,377.0,930.0
NBSY-0218SD,67,25810,377.0,1993.0,376.0,435.5
NBSY-0218SD,67,25754,754.0,0,377.0,1135.0
NBSY-0218SD,67,25671,754.0,1135.0,377.0,681.0
NBSY-0218SD,67,25331,754.0,1816.0,377.0,376.0
NBSY-0218SD,67,25520,1131.0,0,58.0,750.0
NBSY-0218SD,67,25486,1131.0,750.0,58.0,947.0
NBSY-0218SD,67,25444,1131.0,1697.0,58.0,732.0
NBSY-0218SD,68,25665,0,0,377.0,752.0
NBSY-0218SD,68,25231,0,752.0,377.0,1135.0
NBSY-0218SD,68,25670,0,1887.0,373.0,378.0
NBSY-0218SD,68,25183,0,2265.0,371.0,172.5
NBSY-0218SD,68,25481,377.0,0,376.0,671.0
NBSY-0218SD,68,25211,377.0,671.0,376.0,379.0
NBSY-0218SD,68,25189,377.0,1050.0,376.0,379.0
NBSY-0218SD,68,25740,377.0,1429.0,375.0,732.0
NBSY-0218SD,68,25240,377.0,2161.0,347.0,269.0
NBSY-0218SD,68,25567,753.0,0,375.0,2394.5
NBSY-0218SD,68,25515,1128.0,0,58.0,2384.0
NBSY-0218SD,69,25935,0,0,374.0,732.0
NBSY-0218SD,69,25854,0,732.0,374.0,901.5
NBSY-0218SD,69,25418,0,1633.5,374.0,732.0
NBSY-0218SD,69,25904,374.0,0,373.5,778.0
NBSY-0218SD,69,25206,374.0,778.0,373.5,778.0
NBSY-0218SD,69,25454,374.0,1556.0,373.0,398.0
NBSY-0218SD,69,25637,374.0,1954.0,371.0,384.0
NBSY-0218SD,69,25357,747.5,0,373.0,2298.0
NBSY-0218SD,69,25493,1120.5,0,58.0,1736.0
NBSY-0218SD,69,25898,1120.5,1736.0,48.0,577.0
NBSY-0218SD,69,25495,1178.5,0,38.0,2438.0
NBSY-0218SD,70,25569,0,0,372.5,513.0
NBSY-0218SD,70,25467,0,513.0,372.0,489.0
NBSY-0218SD,70,25275,0,1002.0,372.0,489.0
NBSY-0218SD,70,25788,0,1491.0,370.0,546.0
NBSY-0218SD,70,25643,0,2037.0,364.5,391.0
NBSY-0218SD,70,25527,372.5,0,371.0,2021.5
NBSY-0218SD,70,25730,372.5,2021.5,358.0,380.0
NBSY-0218SD,70,25787,743.5,0,370.0,2348.0
NBSY-0218SD,70,25460,1113.5,0,58.0,811.0
NBSY-0218SD,70,25438,1113.5,811.0,58.0,947.0
NBSY-0218SD,70,25262,1113.5,1758.0,58.0,597.0
NBSY-0218SD,70,25473,1171.5,0,38.0,2391.0
NBSY-0218SD,71,25160,0,0,360.0,579.0
NBSY-0218SD,71,25132,0,579.0,359.5,790.0
NBSY-0218SD,71,25612,0,1369.0,358.5,939.0
NBSY-0218SD,71,25561,0,2308.0,350.0,128.0
NBSY-0218SD,71,25813,360.0,0,359.0,2298.0
NBSY-0218SD,71,25459,360.0,2298.0,338.0,118.0
NBSY-0218SD,71,25354,719.0,0,359.0,1132.0
NBSY-0218SD,71,25267,719.0,1132.0,359.0,732.0
NBSY-0218SD,71,25631,719.0,1864.0,358.0,400.0
NBSY-0218SD,71,25491,719.0,2264.0,338.0,158.0
NBSY-0218SD,71,25278,1078.0,0,132.0,593.0
NBSY-0218SD,71,25097,1078.0,593.0,128.0,444.5
NBSY-0218SD,71,25319,1078.0,1037.5,121.5,617.0
NBSY-0218SD,71,25224,1078.0,1654.5,121.5,617.0
NBSY-0218SD,72,25896,0,0,358.0,693.0
NBSY-0218SD,72,25394,0,693.0,358.0,519.5
NBSY-0218SD,72,25220,0,1212.5,358.0,383.0
NBSY-0218SD,72,25113,0,1595.5,357.0,792.0
NBSY-0218SD,72,25877,0,2387.5,344.0,48.0
NBSY-0218SD,72,25120,358.0,0,357.0,2360.0
NBSY-0218SD,72,25285,358.0,2360.0,348.0,78.0
NBSY-0218SD,72,25828,715.0,0,350.0,1148.0
NBSY-0218SD,72,25936,715.0,1148.0,349.0,465.0
NBSY-0218SD,72,25859,715.0,1613.0,349.0,465.0
NBSY-0218SD,72,25668,715.0,2078.0,339.5,325.5
NBSY-0218SD,72,25661,1065.0,0,148.0,908.0
NBSY-0218SD,72,25171,1065.0,908.0,148.0,1210.0
NBSY-0218SD,73,25618,0,0,350.0,1822.0
NBSY-0218SD,73,25289,0,1822.0,349.0,548.0
NBSY-0218SD,73,25516,350.0,0,348.0,1243.0
NBSY-0218SD,73,25431,350.0,1243.0,348.0,753.0
NBSY-0218SD,73,25600,350.0,1996.0,347.0,322.0
NBSY-0218SD,73,25381,698.0,0,348.0,1243.0
NBSY-0218SD,73,25281,698.0,1243.0,347.0,579.0
NBSY-0218SD,73,25477,698.0,1822.0,346.0,462.0
NBSY-0218SD,73,25777,1046.0,0,165.5,441.5
NBSY-0218SD,73,25925,1046.0,441.5,158.0,438.0
NBSY-0218SD,73,25729,1046.0,879.5,158.0,338.0
NBSY-0218SD,73,25590,1046.0,1217.5,158.0,338.0
NBSY-0218SD,73,25580,1046.0,1555.5,158.0,338.0
NBSY-0218SD,73,25545,1046.0,1893.5,158.0,387.0
NBSY-0218SD,74,25274,0,0,348.0,1198.0
NBSY-0218SD,74,25269,0,1198.0,347.0,1132.0
NBSY-0218SD,74,25329,0,2330.0,338.0,78.0
NBSY-0218SD,74,25917,348.0,0,347.0,1748.0
NBSY-0218SD,74,25498,348.0,1748.0,339.0,471.0
NBSY-0218SD,74,25782,348.0,2219.0,338.0,158.0
NBSY-0218SD,74,25574,695.0,0,346.5,838.0
NBSY-0218SD,74,25512,695.0,838.0,345.0,601.0
NBSY-0218SD,74,25428,695.0,1439.0,342.5,962.0
NBSY-0218SD,74,25333,1041.5,0,178.0,1044.0
NBSY-0218SD,74,25768,1041.5,1044.0,177.5,1043.0
NBSY-0218SD,74,25761,1041.5,2087.0,158.0,348.0
NBSY-0218SD,75,25571,0,0,342.0,1067.0
NBSY-0218SD,75,25198,0,1067.0,341.0,930.0
NBSY-0218SD,75,25412,0,1997.0,172.5,440.0
NBSY-0218SD,75,25602,342.0,0,337.0,1222.0
NBSY-0218SD,75,25756,342.0,1222.0,336.0,815.5
NBSY-0218SD,75,25350,342.0,2037.5,322.0,349.0
NBSY-0218SD,75,25372,679.0,0,330.0,2389.0
NBSY-0218SD,75,25398,1009.0,0,200.0,822.0
NBSY-0218SD,75,25182,1009.0,822.0,200.0,353.0
NBSY-0218SD,75,25799,1009.0,1175.0,198.0,348.0
NBSY-0218SD,75,25646,1009.0,1523.0,198.0,774.0
NBSY-0218SD,76,25156,0,0,330.0,1410.5
NBSY-0218SD,76,25901,0,1410.5,329.0,866.0
NBSY-0218SD,76,25656,0,2276.5,327.0,161.0
NBSY-0218SD,76,25564,330.0,0,329.0,922.0
NBSY-0218SD,76,25463,330.0,922.0,329.0,792.0
NBSY-0218SD,76,25632,330.0,1714.0,328.0,401.0
NBSY-0218SD,76,25345,330.0,2115.0,310.0,187.0
NBSY-0218SD,76,25138,330.0,2302.0,305.0,132.5
NBSY-0218SD,76,25452,659.0,0,329.0,1196.8
NBSY-0218SD,76,25280,659.0,1196.8,329.0,777.0
NBSY-0218SD,76,25505,659.0,1973.8,327.0,392.0
NBSY-0218SD,76,25838,659.0,2365.8,313.0,38.0
NBSY-0218SD,76,25804,988.0,0,228.0,962.0
NBSY-0218SD,76,25565,988.0,962.0,225.5,924.0
NBSY-0218SD,76,25715,988.0,1886.0,223.0,522.0
NBSY-0218SD,77,25277,0,0,329.0,792.0
NBSY-0218SD,77,25154,0,792.0,329.0,792.0
NBSY-0218SD,77,25578,0,1584.0,328.0,660.0
NBSY-0218SD,77,25334,329.0,0,328.0,783.0
NBSY-0218SD,77,25191,329.0,783.0,328.0,782.0
NBSY-0218SD,77,25159,329.0,1565.0,328.0,770.0
NBSY-0218SD,77,25233,657.0,0,327.5,793.0
NBSY-0218SD,77,25288,657.0,793.0,327.0,675.0
NBSY-0218SD,77,25518,657.0,1468.0,326.0,778.0
NBSY-0218SD,77,25401,984.5,0,198.0,488.0
NBSY-0218SD,77,25242,984.5,488.0,198.0,836.0
NBSY-0218SD,77,25100,984.5,1324.0,198.0,716.0
NBSY-0218SD,78,25773,0,0,323.5,732.0
NBSY-0218SD,78,25885,0,732.0,320.0,638.0
NBSY-0218SD,78,25757,0,1370.0,320.0,638.0
NBSY-0218SD,78,25832,0,2008.0,318.0,132.5
NBSY-0218SD,78,25499,0,2140.5,298.0,78.0
NBSY-0218SD,78,25415,323.5,0,320.0,638.0
NBSY-0218SD,78,25258,323.5,638.0,320.0,638.0
NBSY-0218SD,78,25173,323.5,1276.0,318.0,819.0
NBSY-0218SD,78,25237,323.5,2095.0,276.0,267.0
NBSY-0218SD,78,25511,643.5,0,319.0,1429.5
NBSY-0218SD,78,25152,643.5,1429.5,319.0,345.0
NBSY-0218SD,78,25116,643.5,1774.5,318.0,392.0
NBSY-0218SD,78,25926,643.5,2166.5,262.0,260.0
NBSY-0218SD,78,25408,962.5,0,248.0,643.0
NBSY-0218SD,78,25365,962.5,643.0,248.0,1198.0
NBSY-0218SD,78,25435,962.5,1841.0,238.0,488.0
NBSY-0218SD,78,25863,962.5,2329.0,231.0,92.5
NBSY-0218SD,79,25476,0,0,319.0,1494.0
NBSY-0218SD,79,25860,0,1494.0,308.0,885.0
NBSY-0218SD,79,25500,319.0,0,310.0,1447.5
NBSY-0218SD,79,25623,319.0,1447.5,309.5,376.0
NBSY-0218SD,79,25706,319.0,1823.5,309.0,397.0
NBSY-0218SD,79,25376,319.0,2220.5,288.0,198.0
NBSY-0218SD,79,25241,629.0,0,310.0,1447.5
NBSY-0218SD,79,25347,629.0,1447.5,309.5,792.0
NBSY-0218SD,79,25826,629.0,2239.5,303.0,92.5
NBSY-0218SD,79,25685,629.0,2332.0,297.0,78.0
NBSY-0218SD,79,25884,939.0,0,280.0,1828.0
NBSY-0218SD,79,25865,939.0,1828.0,279.0,456.0
NBSY-0218SD,80,25457,0,0,309.0,1480.0
NBSY-0218SD,80,25218,0,1480.0,308.0,434.0
NBSY-0218SD,80,25229,0,1914.0,305.0,269.0
NBSY-0218SD,80,25595,0,2183.0,279.5,229.0
NBSY-0218SD,80,25797,309.0,0,307.0,811.0
NBSY-0218SD,80,25713,309.0,811.0,302.5,819.5
NBSY-0218SD,80,25268,309.0,1630.5,299.5,344.0
NBSY-0218SD,80,25194,309.0,1974.5,298.0,330.0
NBSY-0218SD,80,25556,309.0,2304.5,288.0,118.0
NBSY-0218SD,80,25733,616.0,0,302.0,833.0
NBSY-0218SD,80,25577,616.0,833.0,300.0,380.0
NBSY-0218SD,80,25531,616.0,1213.0,300.0,344.0
NBSY-0218SD,80,25456,616.0,1557.0,300.0,344.0
NBSY-0218SD,80,25302,616.0,1901.0,300.0,344.0
NBSY-0218SD,80,25697,616.0,2245.0,288.0,158.0
NBSY-0218SD,80,25601,918.0,0,299.0,693.0
NBSY-0218SD,80,25897,918.0,693.0,298.0,598.0
NBSY-0218SD,80,25841,918.0,1291.0,298.0,698.0
NBSY-0218SD,80,25397,918.0,1989.0,298.0,298.0
NBSY-0218SD,80,25375,918.0,2287.0,288.0,118.0
NBSY-0218SD,81,25785,0,0,298.0,1368.0
NBSY-0218SD,81,25667,0,1368.0,298.0,566.0
NBSY-0218SD,81,25388,0,1934.0,298.0,278.0
NBSY-0218SD,81,25894,0,2212.0,288.0,198.0
NBSY-0218SD,81,25764,298.0,0,298.0,1783.0
NBSY-0218SD,81,25596,298.0,1783.0,298.0,598.0
NBSY-0218SD,81,25655,596.0,0,298.0,1781.0
NBSY-0218SD,81,25433,596.0,1781.0,298.0,598.0
NBSY-0218SD,81,25599,894.0,0,298.0,1235.0
NBSY-0218SD,81,25852,894.0,1235.0,297.0,772.0
NBSY-0218SD,81,25808,894.0,2007.0,294.0,410.0
NBSY-0218SD,82,25461,0,0,298.0,1235.0
NBSY-0218SD,82,25791,0,1235.0,297.0,772.0
NBSY-0218SD,82,25291,0,2007.0,268.0,423.0
NBSY-0218SD,82,25256,298.0,0,298.0,2198.0
NBSY-0218SD,82,25840,298.0,2198.0,279.5,229.0
NBSY-0218SD,82,25550,596.0,0,297.0,689.0
NBSY-0218SD,82,25413,596.0,689.0,297.0,794.0
NBSY-0218SD,82,25641,596.0,1483.0,295.0,777.0
NBSY-0218SD,82,25563,596.0,2260.0,288.0,78.0
NBSY-0218SD,82,25284,596.0,2338.0,288.0,78.0
NBSY-0218SD,82,25371,893.0,0,289.0,580.5
NBSY-0218SD,82,25351,893.0,580.5,289.0,537.0
NBSY-0218SD,82,25546,893.0,1117.5,287.5,900.0
NBSY-0218SD,82,25562,893.0,2017.5,286.0,277.0
NBSY-0218SD,82,25423,1182.0,0,38.0,2420.0
NBSY-0218SD,83,25441,0,0,287.0,1783.0
NBSY-0218SD,83,25296,0,1783.0,280.5,553.0
NBSY-0218SD,83,25839,287.0,0,280.0,1198.0
NBSY-0218SD,83,25497,287.0,1198.0,278.0,735.0
NBSY-0218SD,83,25293,287.0,1933.0,269.0,408.0
NBSY-0218SD,83,25478,567.0,0,280.0,2398.0
NBSY-0218SD,83,25878,847.0,0,277.5,771.0
NBSY-0218SD,83,25165,847.0,771.0,277.5,825.0
NBSY-0218SD,83,25704,847.0,1596.0,276.0,339.0
NBSY-0218SD,83,25822,847.0,1935.0,270.0,320.0
NBSY-0218SD,83,25432,1124.5,0,58.0,2228.0
NBSY-0218SD,84,25359,0,0,248.0,948.0
NBSY-0218SD,84,25308,0,948.0,248.0,998.0
NBSY-0218SD,84,25118,0,1946.0,229.0,452.0
NBSY-0218SD,84,25573,248.0,0,243.0,862.0
NBSY-0218SD,84,25819,248.0,862.0,242.0,712.7
NBSY-0218SD,84,25238,248.0,1574.7,242.0,703.5
NBSY-0218SD,84,25930,248.0,2278.2,238.0,118.0
NBSY-0218SD,84,25664,491.0,0,240.0,830.0
NBSY-0218SD,84,25699,491.0,830.0,239.0,910.0
NBSY-0218SD,84,25361,491.0,1740.0,239.0,630.5
NBSY-0218SD,84,25310,731.0,0,239.0,639.5
NBSY-0218SD,84,25380,731.0,639.5,238.0,238.0
NBSY-0218SD,84,25369,731.0,877.5,238.0,498.0
NBSY-0218SD,84,25909,731.0,1375.5,237.0,461.0
NBSY-0218SD,84,25453,731.0,1836.5,237.0,461.0
NBSY-0218SD,84,25915,970.0,0,188.0,2301.0
NBSY-0218SD,84,25934,970.0,2301.0,188.0,58.0
NBSY-0218SD,84,25429,1158.0,0,58.0,1485.0
NBSY-0218SD,84,25392,1158.0,1485.0,58.0,936.0
NBSY-0218SD,85,25446,0,0,177.0,1063.0
NBSY-0218SD,85,25177,0,1063.0,177.0,692.0
NBSY-0218SD,85,25336,0,1755.0,175.5,594.5
NBSY-0218SD,85,25119,177.0,0,118.0,1839.0
NBSY-0218SD,85,25311,177.0,1839.0,115.0,599.0
NBSY-0218SD,85,25414,295.0,0,58.0,1011.0
NBSY-0218SD,85,25403,295.0,1011.0,58.0,968.0
NBSY-0218SD,85,25360,353.0,0,58.0,2418.0
NBSY-0218SD,85,25356,411.0,0,58.0,1248.0
NBSY-0218SD,85,25323,411.0,1248.0,58.0,762.0
NBSY-0218SD,85,25318,469.0,0,58.0,792.0
NBSY-0218SD,85,25317,469.0,792.0,58.0,1183.0
NBSY-0218SD,85,25303,527.0,0,58.0,1704.0
NBSY-0218SD,85,25488,527.0,1704.0,52.5,711.0
NBSY-0218SD,85,25270,585.0,0,58.0,1688.0
NBSY-0218SD,85,25448,585.0,1688.0,38.0,595.0
NBSY-0218SD,85,25265,643.0,0,58.0,1780.0
NBSY-0218SD,85,25264,701.0,0,58.0,1768.0
NBSY-0218SD,85,25261,759.0,0,58.0,1343.0
NBSY-0218SD,85,25248,759.0,1343.0,58.0,872.0
NBSY-0218SD,85,25234,817.0,0,58.0,1859.0
NBSY-0218SD,85,25199,875.0,0,58.0,892.0
NBSY-0218SD,85,25172,875.0,892.0,58.0,770.0
NBSY-0218SD,85,25108,875.0,1662.0,58.0,770.0
NBSY-0218SD,85,25164,933.0,0,58.0,876.0
NBSY-0218SD,85,25150,933.0,876.0,58.0,1210.0
NBSY-0218SD,85,25146,991.0,0,58.0,2360.0
NBSY-0218SD,85,25139,1049.0,0,58.0,1954.0
NBSY-0218SD,85,25135,1107.0,0,58.0,1202.0
NBSY-0218SD,85,25131,1107.0,1202.0,58.0,1011.0
NBSY-0218SD,85,25225,1165.0,0,55.0,1597.0
NBSY-0218SD,85,25533,1165.0,1597.0,53.0,697.0
NBSY-0218SD,86,25128,0,0,58.0,822.0
NBSY-0218SD,86,25115,0,822.0,58.0,950.0
NBSY-0218SD,86,25121,58.0,0,58.0,2218.0
NBSY-0218SD,86,25098,116.0,0,58.0,1472.0
NBSY-0218SD,86,25174,116.0,1472.0,52.5,911.0
NBSY-0218SD,86,25094,174.0,0,58.0,2138.0
NBSY-0218SD,86,25419,232.0,0,38.0,1918.0
NBSY-0218SD,86,25411,270.0,0,38.0,2398.0
NBSY-0218SD,86,25400,308.0,0,38.0,2438.0
NBSY-0218SD,86,25389,346.0,0,38.0,2438.0
NBSY-0218SD,86,25386,384.0,0,38.0,2438.0
NBSY-0218SD,86,25385,422.0,0,38.0,920.5
NBSY-0218SD,86,25130,422.0,920.5,38.0,1220.0
NBSY-0218SD,86,25355,460.0,0,38.0,2410.0
NBSY-0218SD,86,25298,498.0,0,38.0,2098.0
NBSY-0218SD,86,25252,536.0,0,38.0,2355.0
NBSY-0218SD,86,25169,574.0,0,38.0,2438.0
NBSY-0218SD,86,25129,612.0,0,38.0,883.0
NBSY-0218SD,86,25105,612.0,883.0,38.0,618.0
NBSY-0218SD,86,25126,650.0,0,38.0,2438.0
NBSY-0218SD,86,25124,688.0,0,38.0,2398.0
